land_units_tables	44
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	animal	num_animals	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	can_brace
10	wh2_main_chainmail_125	2100	inf_melee	8	inf_mel	20	33	wh_main_unit_long_text_dwf_ironbreakers	immortals	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_heavy_blood_dismembers	35	65	85	88			0	0	wh_main_chs_axe_great_chosen		7	none	wh_main_unit_short_text_chs_immortals	wh_main_dwf_infantry_elite	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest_immuneToPsych	60	80	0	false	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_generic_short	1.0	10.0	small	0	0	25	0	0	0	15	0	melee	false	false	false	true
10	wh2_main_chainmail_125	2100	inf_melee	6	inf_mel	20	33	wh_main_unit_long_text_dwf_irondrakes	infernal_guard_acolytes	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	40	68	85	120			0	0	wh_dlc01_chs_halberd_chaos_dwarfs		2	none	wh_main_unit_short_text_chs_infernal_guard_acolytes	wh_main_dwf_infantry_loose	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest	60	80	10	false	vo_sel_chaos_chosen	vo_sel_generic	vo_sel_generic	1.0	10.0	small	0	0	25	50	0	0	0	0	melee	false	false	false	true
10	wh2_main_chainmail_100	2100	inf_melee	10	inf_mel	20	33	wh_main_unit_long_text_dwf_longbeards	infernal_guard	hu3_dwarf_axe_and_shield	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	56	80	78			0	0	wh_main_dwf_longbeards_axe		7	wh_missile_block_35_metal	wh_main_unit_short_text_chs_infernal_guard	wh_main_dwf_infantry_standard_shield	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_hideForest	60	80	0	false	vo_sel_chaos_warriors	vo_sel_generic	vo_sel_generic_short	1.0	10.0	small	0	0	25	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_chainmail_100	2100	inf_melee	16	inf_mel	20	33	wh_main_unit_long_text_dwf_longbeards	infernal_guard_great_weapons	hu3_dwarf_2handed_axe	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	34	38	80	78			0	0	wh_main_chaos_dwf_fireglaive		7	none	wh_main_unit_short_text_chs_infernal_guard	wh_main_dwf_infantry_elite	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_hideForest	60	80	0	false	vo_sel_chaos_warriors	vo_sel_generic	vo_sel_generic_short	1.0	10.0	small	0	0	25	0	0	0	0	0	melee	false	false	false	true
10	wh_main_body_0	2100	inf_melee	26	inf_mel	20	33	wh_main_unit_long_text_dwf_slayers	infernal_guard_zealot	hu3_dwarf_dual_axe_slayer	wh_main_dwf_inf_slayers_blood_dismembers	38	32	100	100			0	0	wh_main_chd_slayer_axe_dual		7	wh_missile_block_30_metal	wh_main_unit_short_text_chs_infernal_guard_zealot	wh_main_dwf_infantry_slayers	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest_unbreakable	60	80	0	false	vo_sel_chaos_warriors	vo_sel_generic	vo_sel_generic_short	1.0	10.0	small	0	0	25	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_chainmail_80	2100	inf_ranged	4	inf_mis	20	33	wh_main_unit_long_text_dwf_thunderers	chaos_dwarf_warriors_rifles	hu3_dwarf_axe_shield_rifle	wh_main_dwf_inf_dwarfs_blood_dismembers	20	28	64	63			0	0	wh_main_chaos_dwf_axe	wh_main_chaos_dwf_rifle	3	wh_missile_block_35_wood	wh_main_unit_short_text_chs_chaos_dwarf_warriors_rifles	wh_main_dwf_infantry_standard	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest	60	80	10	false	vo_sel_chaos_warriors	vo_sel_ranged	vo_sel_generic	1.0	10.0	small	0	18	0	0	0	0	0	0	ranged_direct_no_skirmish	true	false	false	true
10	wh2_main_chainmail_40	2100	artillery	2	art_fld	5	10	wh_main_unit_long_text_chs_hellcannon	deathshrieker_rocket_launcher	hu3_dwarf_hammer	wh_main_dwf_inf_dwarfs_blood_dismembers	16	20	64	70			0	0	wh_main_dwf_axe		5	none	wh_main_unit_short_text_deathshrieker_rocket_launcher	wh_main_artillery_small	placeholder	true	trained	A_blank_record		deathshrieker_rocket_launcher	true	40.0	1500.0	0.0	wh_cantRun	60	80	10	false	vo_sel_default	vo_sel_artillery	vo_sel_generic	1.0	10.0	small	0	22	0	0	4	0	0	0	ranged_indirect_arty	false	false	false	false
10	wh2_main_heavy_metal_160	2100	war_machine	80	chariot	20	33	wh_main_unit_long_text_emp_steam_tank	iron_daemon	wm_steam_tank01	wh_main_vehicle_daemon_tank	36	10	100	9052			0	0	iron_daemon	iron_daemon	1	none	wh_main_unit_short_text_iron_daemon	wh_main_monster	placeholder	false	trained	iron_daemon_turret		iron_daemon	true	40.0	1500.0	0.0	wh_fear_terror_unbreakable	60	80	10	false	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0	10.0	large	100	50	25	0	1	0	0	0	ranged_direct_flanker	false	false	false	false
10	wh2_main_leather_25	2100	cavalry	14	cav_mis	1	7	wh_main_unit_long_text_grn_goblin_wolf_bows	hobgoblin_wolf_bow_raider	hu5_goblin_wf1_wolf_sword_bow	wh_main_grn_inf_goblin_cav_blood	18	10	38	43	wh_main_grn_mnt_giant_wolf		0	80	wh_main_sword_short	wh_main_grn_goblin_bow_wolf_riders	4	none	wh_main_unit_short_text_chs_hobgoblin_wolf_raider	wh_main_cavalry_very_chaotic	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_expendable_guerrilla_hideForest_mountedFireMove	60	80	10	false	vo_sel_goblin_wolf_riders	vo_sel_cavalry	vo_sel_goblin_goblins	1.0	8.0	large	0	18	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false
10	wh2_main_heavy_metal_110	2100	inf_melee	27	inf_mel	13	70	wh_main_unit_long_text_grn_black_orcs	black_orc_slaves_dual	hu2_orc_dual_swords	wh_main_grn_inf_black_orcs_blood_dismembers	35	20	60	127			0	0	wh_main_grn_choppa_dual_bl_slaves		7	none	wh_main_unit_short_text_chs_black_orc_slaves	wh_main_grn_orc_infantry_elite	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_hideForest_immuneToPsych	60	80	0	false	vo_sel_black_orcs	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_leather_25	2100	inf_ranged	8	inf_mis	15	45	wh_main_unit_long_text_grn_goblin_archers	hobgoblin_archers	hu5_goblin_sword_bow	wh_main_grn_inf_goblin_blood_dismembers	12	12	45	45			0	0	wh_main_sword_short	wh_main_grn_goblin_bow	5	none	wh_main_unit_short_text_chs_hobgoblin_archers	wh_main_grn_goblin_infantry_standard	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	10	false	vo_sel_default	vo_sel_ranged	vo_sel_goblin_goblins	0.8	10.0	small	0	24	0	0	0	0	0	0	ranged	true	false	false	true
10	wh2_main_leather_25	2100	inf_melee	15	inf_mel	7	37	wh_main_unit_long_text_grn_night_goblins	hobgoblin_cuthroats	hu5_goblin_sword_and_shield	wh_main_grn_inf_goblin_blood_dismembers	25	20	50	50			0	0	wh_main_sword_short		8	wh_missile_block_55_wood	wh_main_unit_short_text_chs_hobgoblin_cuthroats	wh_main_grn_goblin_infantry_standard	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_goblin_goblins	0.8	10.0	small	0	0	0	0	0	0	0	0	melee_flanker	false	false	false	true
10	wh2_main_leather_30	2100	inf_melee	16	inf_mel	9	60	wh_main_unit_long_text_grn_orc_boyz	orc_slaves	hu2_orc_sword_and_shield	wh_main_grn_inf_orc_blood_dismembers	25	20	45	73			0	0	wh_main_grn_choppa		7	wh_missile_block_35_wood	wh_main_unit_short_text_chs_slaves	wh_main_grn_orc_infantry_savage_rabble	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	0	false	vo_sel_boyz	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_body_40	2100	inf_melee	35	inf_mel	20	65	wh_main_unit_long_text_grn_trolls	slave_ogre	hu3_dwarf_2handed_axe	wh_main_monster_troll_blood	28	28	55	486			0	0	wh_main_club_troll		3	none	wh_main_unit_short_text_slave_ogre	wh_main_monstrous_trolls	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_fear	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_generic	1.0	10.0	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	true
10	wh2_main_plate_60	2100	inf_melee	18	inf_mel	20	33	wh_main_unit_long_text_vmp_cairn_wraiths	k'daai_fireborn	hu1c_archaon_sword_and_shield	k'daai_fireborn	40	35	80	486			0	0	wh_main_vmp_scythe_cairn_fireborn		4	none	wh_main_unit_short_text_chs_k'daai_fireborn	wh_main_monstrous_trolls	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_fear_unbreakable	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	75	25	0	0	0	0	melee	false	false	false	true
10	wh2_main_heavy_metal_110	2100	inf_melee	50	inf_mel	13	71	wh_dlc03_unit_long_text_bst_gorebull	k'daai_destroyer	hu12_minotaur_dual_axe	k'daai_destroyer	60	32	90	7040			0	0	wh_dlc03_bst_axe_gorebull_destroyer		1	none	wh_main_unit_short_text_chs_k'daai_destroyer	wh_dlc03_bst_gorebull	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_fear_terror_unbreakable	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	large	0	0	75	25	0	0	15	0	melee_gatecrusher	false	false	false	false
10	wh2_main_chainmail_100	2100	inf_ranged	6	inf_mis	20	33	wh_main_unit_long_text_dwf_longbeards	infernal_guard_deathmask_naphta	hu3_dwarf_axe_shield_and_blasting_charges	wh_main_dwf_inf_dwarfs_longbeards_blood_dismembers	30	48	76	78			0	0	wh_main_dwf_longbeards_axe	wh_main_chd_cinderblast_bomb	7	wh_missile_block_35_metal	wh_main_unit_short_text_chs_infernal_guard_deathmask	wh_main_dwf_infantry_loose	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_hideForest	60	80	10	false	vo_sel_chaos_warriors	vo_sel_ranged	vo_sel_generic_short	1.0	10.0	small	0	8	25	0	0	0	0	0	ranged_direct_no_skirmish	true	false	false	true
10	wh2_main_chainmail_50	2100	inf_melee	40	inf_mel	20	33	wh_dlc03_unit_long_text_bst_centigors	bull_centaur_ba'hal	ce1_centigor_spear_and_shield	bull_centaur_render	32	40	70	100			0	0	wh_dlc03_bst_ba'hal_spear		6	wh_missile_block_55_metal	wh_main_unit_short_text_chs_bull_centaur_ba'hal	wh_dlc03_bst_centigors_rabble	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_fear_hideForest	60	80	0	false	vo_sel_beastmen_centigors	vo_sel_default	vo_sel_generic	1.0	10.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock	false	false	false	true
10	wh2_main_body_10	2100	inf_melee	6	inf_mel	7	37	wh_main_unit_long_text_grn_night_goblins	goblin_slaves	hu5_goblin_dual_sword	wh_main_grn_inf_goblin_blood_dismembers	14	10	35	48			0	0	wh2_dlc09_tmb_sword_short		8	none	wh_main_unit_short_text_chs_slaves	wh_main_grn_goblin_infantry_standard	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_expendable_hideForest	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_goblin_goblins	0.8	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_body_45	2100	inf_melee	40	inf_mel	20	33	wh_dlc03_unit_long_text_bst_feral_manticore	lammasu	bc3_manticore	lammasu	30	40	75	5095			0	0	wh_dlc03_bst_lammasu		1	none	wh_main_unit_short_text_chs_lammasu	wh_main_monster	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_fear_terror	60	80	0	false	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0	0.0	large_bst	0	0	75	50	0	0	15	0	melee_highvalue	false	false	false	false
10	wh2_main_body_40	2100	inf_melee	24	inf_mel	20	65	wh_main_unit_long_text_grn_trolls	lava_troll	hu4b_troll_club	wh_main_monster_troll_blood	34	32	40	486			0	0	wh_main_club_lava		3	none	wh_main_unit_short_text_grn_lava_troll	wh_main_monstrous_trolls	placeholder	false	trained	A_blank_record			true	40.0	1500.0	0.0	wh_fear	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	large	0	0	75	0	0	0	0	0	melee_gatecrusher_shock	false	false	false	true
