effects_tables	3
effect	icon	priority	icon_negative	category	is_positive_value_good
ads_chaosdwarf_attack_ranged	melee.png	316	melee.png	battle	true
ads_chaosdwarf_rangedmg	ranged_damage.png	317	ranged_damage.png	battle	true
ads_chaosdwarf_rangedmg_ranged	ranged_damage.png	317	ranged_damage.png	battle	true
ads_chaosdwarf_ammo	ammo.png	318	ammo.png	battle	true
ads_chaosdwarf_ammo_ranged	ammo.png	318	ammo.png	battle	true
ads_chaosdwarf_speed	battle_movement.png	319	battle_movement.png	battle	true
ads_chaosdwarf_speed_ranged	battle_movement.png	319	battle_movement.png	battle	true
ads_slave_upkeep	income.png	320	income.png	campaign	false
ads_slave_damage	weapon_damage.png	321	weapon_damage.png	battle	true
ads_slave_recruit	treasury.png	322	treasury.png	campaign	false
ads_slave_speed	battle_movement.png	323	battle_movement.png	battle	true
ads_slave_attack	melee.png	324	melee.png	battle	true
ads_slave_charge	charge.png	325	charge.png	battle	true
ads_slave_morale	morale.png	326	morale.png	battle	true
ads_slave_defence	defence.png	327	defence.png	battle	true
ads_slave_exp	experience.png	343	experience.png	campaign	true
ads_bullcent_upkeep	income.png	328	income.png	campaign	false
ads_bullcent_damage	weapon_damage.png	329	weapon_damage.png	battle	true
ads_bullcent_recruit	treasury.png	330	treasury.png	campaign	false
ads_bullcent_exp	experience.png	331	experience.png	campaign	true
ads_bullcent_defence	defence.png	332	defence.png	battle	true
ads_bullcent_speed	battle_movement.png	333	battle_movement.png	battle	true
ads_bullcent_morale	morale.png	334	morale.png	battle	true
ads_bullcent_attack	melee.png	335	melee.png	battle	true
ads_bullcent_armour	armour.png	335	armour.png	battle	true
ads_bullcent_charge	charge.png	325	charge.png	battle	true
ads_hobgob_upkeep	income.png	336	income.png	campaign	false
ads_hobgob_defence	defence.png	337	defence.png	battle	true
ads_hobgob_recruit	treasury.png	338	treasury.png	campaign	false
ads_hobgob_range	accuracy.png	339	accuracy.png	battle	true
ads_hobgob_speed	battle_movement.png	340	battle_movement.png	battle	true
ads_hobgob_charge	charge.png	341	charge.png	battle	true
ads_hobgob_morale	morale.png	342	morale.png	battle	true
ads_hobgob_exp	experience.png	343	experience.png	campaign	true
ads_hobgob_reload	ranged_damage.png	344	ranged_damage.png	battle	true
ads_hobgob_damage	weapon_damage.png	345	weapon_damage.png	battle	true
ads_hobgob_attack	melee.png	346	melee.png	battle	true
ads_hobgob_rangedmg	ranged_damage.png	347	ranged_damage.png	battle	true
ads_hobgob_ammo	ammo.png	348	ammo.png	battle	true
ads_hobgobranged_upkeep	income.png	336	income.png	campaign	false
ads_hobgobranged_defence	defence.png	337	defence.png	battle	true
ads_hobgobranged_recruit	treasury.png	338	treasury.png	campaign	false
ads_hobgobranged_range	accuracy.png	339	accuracy.png	battle	true
ads_hobgobranged_speed	battle_movement.png	340	battle_movement.png	battle	true
ads_hobgobranged_charge	charge.png	341	charge.png	battle	true
ads_hobgobranged_morale	morale.png	342	morale.png	battle	true
ads_hobgobranged_exp	experience.png	343	experience.png	campaign	true
ads_hobgobranged_reload	ranged_damage.png	344	ranged_damage.png	battle	true
ads_hobgobranged_damage	weapon_damage.png	345	weapon_damage.png	battle	true
ads_hobgobranged_attack	melee.png	346	melee.png	battle	true
ads_hobgobranged_rangedmg	ranged_damage.png	347	ranged_damage.png	battle	true
ads_hobgobranged_ammo	ammo.png	348	ammo.png	battle	true
ads_hobgob_armour	armour.png	348	armour.png	battle	true
ads_hobgobranged_armour	armour.png	348	armour.png	battle	true
ads_hobgobranged_speed_rank7	battle_movement.png	340	battle_movement.png	battle	true
ads_cdartillery_upkeep	income.png	349	income.png	campaign	false
ads_cdartillery_speed	battle_movement.png	350	battle_movement.png	battle	true
ads_cdartillery_recruit	treasury.png	351	treasury.png	campaign	false
ads_cdartillery_range	accuracy.png	352	accuracy.png	battle	true
ads_cdartillery_reload	ranged_damage.png	353	ranged_damage.png	battle	true
ads_cdartillery_rangedmg	ranged_damage.png	354	ranged_damage.png	battle	true
ads_cdartillery_ammo	ammo.png	355	ammo.png	battle	true
ads_cdwarmachine_upkeep	income.png	356	income.png	campaign	false
ads_cdwarmachine_damage	weapon_damage.png	357	weapon_damage.png	battle	true
ads_cdwarmachine_recruit	treasury.png	358	treasury.png	campaign	false
ads_cdwarmachine_attack	melee.png	359	melee.png	battle	true
ads_cdwarmachine_charge	charge.png	360	charge.png	battle	true
ads_fireborn_upkeep	income.png	361	income.png	campaign	false
ads_fireborn_morale	morale.png	361	morale.png	campaign	true
ads_fireborn_damage	weapon_damage.png	362	weapon_damage.png	battle	true
ads_fireborn_recruit	treasury.png	363	treasury.png	campaign	false
ads_fireborn_attack	melee.png	364	melee.png	battle	true
ads_fireborn_speed	battle_movement.png	365	battle_movement.png	battle	true
ads_fireborn_charge	charge.png	366	charge.png	battle	true
ads_fireborn_defence	defence.png	367	defence.png	battle	true
ads_fireborn_armour	armour.png	368	armour.png	battle	true
ads_cdallies_upkeep	income.png	369	income.png	campaign	false
ads_cdallies_damage	weapon_damage.png	370	weapon_damage.png	battle	true
ads_cdallies_recruit	treasury.png	371	treasury.png	campaign	false
ads_cdallies_defence	defence.png	372	defence.png	battle	true
ads_cdallies_charge	charge.png	373	charge.png	battle	true
ads_cdallies_attack	melee.png	374	melee.png	battle	true
ads_cdallies_morale	morale.png	375	morale.png	battle	true
ads_cdallies_exp	experience.png	343	experience.png	campaign	true
ads_cdmonsters_upkeep	income.png	376	income.png	campaign	false
ads_cdmonsters_physres	resistance_physical.png	376	resistance_physical.png	campaign	true
ads_cdwarrioronly_upkeep	income.png	377	income.png	campaign	false
ads_cdwarrioronly_attack	melee.png	378	melee.png	battle	true
ads_immortalonly_upkeep	income.png	379	income.png	campaign	false
ads_immortalonly_morale	morale.png	380	morale.png	battle	true
ads_immortalonly_armour	armour.png	380	armour.png	battle	true
ads_infernalonly_armour	armour.png	380	armour.png	battle	true
ads_infernalonly_defence	defence.png	380	defence.png	battle	true
ads_deathshriekeronly_range	accuracy.png	352	accuracy.png	battle	true
ads_deathshriekeronly_reload	ranged_damage.png	353	ranged_damage.png	battle	true
ads_deathshriekeronly_damage	ranged_damage.png	353	ranged_damage.png	battle	true
