character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_main_skill_node_chs_zhatan_special2	0	wh_main_skill_node_chs_zhatan_special1	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_special3	0	wh_main_skill_node_chs_zhatan_special1	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_special4	0	wh_main_skill_node_chs_zhatan_special1	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_special5	0	wh_main_skill_node_chs_zhatan_special1	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_special6	0	wh_main_skill_node_chs_zhatan_special2	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_special6	0	wh_main_skill_node_chs_zhatan_special3	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_special6	0	wh_main_skill_node_chs_zhatan_special4	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_special6	0	wh_main_skill_node_chs_zhatan_special5	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_02	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_03	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_04	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_05	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_06	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_07	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_08	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_09	0	wh_main_skill_node_chs_drazhoath_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_06	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_10	0	wh_main_skill_node_chs_drazhoath_battle_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_11	0	wh_main_skill_node_chs_drazhoath_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_12	0	wh_main_skill_node_chs_drazhoath_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_13	0	wh_main_skill_node_chs_drazhoath_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_14	0	wh_main_skill_node_chs_drazhoath_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_battle_15	0	wh_main_skill_node_chs_drazhoath_battle_11	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_15	0	wh_main_skill_node_chs_drazhoath_battle_12	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_15	0	wh_main_skill_node_chs_drazhoath_battle_13	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_battle_15	0	wh_main_skill_node_chs_drazhoath_battle_14	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic02	0	wh_main_skill_node_chs_drazhoath_magic01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic03	0	wh_main_skill_node_chs_drazhoath_magic01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic04	0	wh_main_skill_node_chs_drazhoath_magic01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic05	0	wh_main_skill_node_chs_drazhoath_magic01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic06	0	wh_main_skill_node_chs_drazhoath_magic02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic06	0	wh_main_skill_node_chs_drazhoath_magic03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic06	0	wh_main_skill_node_chs_drazhoath_magic04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic06	0	wh_main_skill_node_chs_drazhoath_magic05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic07	0	wh_main_skill_node_chs_drazhoath_magic06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic08	0	wh_main_skill_node_chs_drazhoath_magic06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic09	0	wh_main_skill_node_chs_drazhoath_magic06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic10	0	wh_main_skill_node_chs_drazhoath_magic06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_magic11	0	wh_main_skill_node_chs_drazhoath_magic07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic11	0	wh_main_skill_node_chs_drazhoath_magic08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic11	0	wh_main_skill_node_chs_drazhoath_magic09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_magic11	0	wh_main_skill_node_chs_drazhoath_magic10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_02	0	wh_main_skill_node_chs_drazhoath_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_03	0	wh_main_skill_node_chs_drazhoath_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_04	0	wh_main_skill_node_chs_drazhoath_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_05	0	wh_main_skill_node_chs_drazhoath_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_06	0	wh_main_skill_node_chs_drazhoath_campaign_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_06	0	wh_main_skill_node_chs_drazhoath_campaign_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_06	0	wh_main_skill_node_chs_drazhoath_campaign_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_06	0	wh_main_skill_node_chs_drazhoath_campaign_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_07	0	wh_main_skill_node_chs_drazhoath_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_08	0	wh_main_skill_node_chs_drazhoath_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_09	0	wh_main_skill_node_chs_drazhoath_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_10	0	wh_main_skill_node_chs_drazhoath_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_11	0	wh_main_skill_node_chs_drazhoath_campaign_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_11	0	wh_main_skill_node_chs_drazhoath_campaign_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_11	0	wh_main_skill_node_chs_drazhoath_campaign_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_campaign_11	0	wh_main_skill_node_chs_drazhoath_campaign_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_02	0	wh_main_skill_node_chs_drazhoath_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_03	0	wh_main_skill_node_chs_drazhoath_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_04	0	wh_main_skill_node_chs_drazhoath_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_05	0	wh_main_skill_node_chs_drazhoath_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_06	0	wh_main_skill_node_chs_drazhoath_self_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_06	0	wh_main_skill_node_chs_drazhoath_self_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_06	0	wh_main_skill_node_chs_drazhoath_self_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_06	0	wh_main_skill_node_chs_drazhoath_self_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_07	0	wh_main_skill_node_chs_drazhoath_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_08	0	wh_main_skill_node_chs_drazhoath_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_09	0	wh_main_skill_node_chs_drazhoath_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_10	0	wh_main_skill_node_chs_drazhoath_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_drazhoath_self_11	0	wh_main_skill_node_chs_drazhoath_self_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_11	0	wh_main_skill_node_chs_drazhoath_self_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_11	0	wh_main_skill_node_chs_drazhoath_self_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_drazhoath_self_11	0	wh_main_skill_node_chs_drazhoath_self_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_02	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_03	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_04	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_05	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_06	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_07	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_08	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_09	0	wh_main_skill_node_chs_rykarth_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_06	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_10	0	wh_main_skill_node_chs_rykarth_battle_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_11	0	wh_main_skill_node_chs_rykarth_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_12	0	wh_main_skill_node_chs_rykarth_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_13	0	wh_main_skill_node_chs_rykarth_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_14	0	wh_main_skill_node_chs_rykarth_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_battle_15	0	wh_main_skill_node_chs_rykarth_battle_11	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_15	0	wh_main_skill_node_chs_rykarth_battle_12	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_15	0	wh_main_skill_node_chs_rykarth_battle_13	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_battle_15	0	wh_main_skill_node_chs_rykarth_battle_14	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_02	0	wh_main_skill_node_chs_rykarth_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_03	0	wh_main_skill_node_chs_rykarth_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_04	0	wh_main_skill_node_chs_rykarth_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_05	0	wh_main_skill_node_chs_rykarth_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_06	0	wh_main_skill_node_chs_rykarth_campaign_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_06	0	wh_main_skill_node_chs_rykarth_campaign_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_06	0	wh_main_skill_node_chs_rykarth_campaign_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_06	0	wh_main_skill_node_chs_rykarth_campaign_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_07	0	wh_main_skill_node_chs_rykarth_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_08	0	wh_main_skill_node_chs_rykarth_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_09	0	wh_main_skill_node_chs_rykarth_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_10	0	wh_main_skill_node_chs_rykarth_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_campaign_11	0	wh_main_skill_node_chs_rykarth_campaign_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_11	0	wh_main_skill_node_chs_rykarth_campaign_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_11	0	wh_main_skill_node_chs_rykarth_campaign_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_campaign_11	0	wh_main_skill_node_chs_rykarth_campaign_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_02	0	wh_main_skill_node_chs_rykarth_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_03	0	wh_main_skill_node_chs_rykarth_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_04	0	wh_main_skill_node_chs_rykarth_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_05	0	wh_main_skill_node_chs_rykarth_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_06	0	wh_main_skill_node_chs_rykarth_self_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_06	0	wh_main_skill_node_chs_rykarth_self_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_06	0	wh_main_skill_node_chs_rykarth_self_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_06	0	wh_main_skill_node_chs_rykarth_self_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_07	0	wh_main_skill_node_chs_rykarth_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_08	0	wh_main_skill_node_chs_rykarth_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_09	0	wh_main_skill_node_chs_rykarth_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_10	0	wh_main_skill_node_chs_rykarth_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_rykarth_self_11	0	wh_main_skill_node_chs_rykarth_self_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_11	0	wh_main_skill_node_chs_rykarth_self_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_11	0	wh_main_skill_node_chs_rykarth_self_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_rykarth_self_11	0	wh_main_skill_node_chs_rykarth_self_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_02	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_03	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_04	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_05	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_06	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_07	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_08	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_09	0	wh_main_skill_node_chs_zhatan_battle_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_06	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_10	0	wh_main_skill_node_chs_zhatan_battle_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_11	0	wh_main_skill_node_chs_zhatan_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_12	0	wh_main_skill_node_chs_zhatan_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_13	0	wh_main_skill_node_chs_zhatan_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_14	0	wh_main_skill_node_chs_zhatan_battle_10	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_battle_15	0	wh_main_skill_node_chs_zhatan_battle_11	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_15	0	wh_main_skill_node_chs_zhatan_battle_12	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_15	0	wh_main_skill_node_chs_zhatan_battle_13	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_battle_15	0	wh_main_skill_node_chs_zhatan_battle_14	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_02	0	wh_main_skill_node_chs_zhatan_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_03	0	wh_main_skill_node_chs_zhatan_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_04	0	wh_main_skill_node_chs_zhatan_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_05	0	wh_main_skill_node_chs_zhatan_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_06	0	wh_main_skill_node_chs_zhatan_campaign_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_06	0	wh_main_skill_node_chs_zhatan_campaign_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_06	0	wh_main_skill_node_chs_zhatan_campaign_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_06	0	wh_main_skill_node_chs_zhatan_campaign_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_07	0	wh_main_skill_node_chs_zhatan_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_08	0	wh_main_skill_node_chs_zhatan_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_09	0	wh_main_skill_node_chs_zhatan_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_10	0	wh_main_skill_node_chs_zhatan_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_campaign_11	0	wh_main_skill_node_chs_zhatan_campaign_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_11	0	wh_main_skill_node_chs_zhatan_campaign_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_11	0	wh_main_skill_node_chs_zhatan_campaign_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_campaign_11	0	wh_main_skill_node_chs_zhatan_campaign_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_zhatan_self_02	0	wh_main_skill_node_chs_zhatan_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_self_03	0	wh_main_skill_node_chs_zhatan_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_self_04	0	wh_main_skill_node_chs_zhatan_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_self_05	0	wh_main_skill_node_chs_zhatan_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_zhatan_self_06	0	wh_main_skill_node_chs_zhatan_self_02	1	1	0.0	0.0	SUBSET_REQUIRED
