character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_grn_lord_battle_stand_your_ground	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		4.0	wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord_sorcerer	14.0		0	1	true
	wh_main_skill_grn_lord_battle_stand_your_ground	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		4.0	wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord	14.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord_sorcerer	0.0		0	0	true
	wh_main_skill_all_lord_campaign_route_marcher	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord	0.0		0	0	true
	wh_main_skill_grn_lord_campaign_raider	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_02_hobgoblinlord_sorcerer	1.0		0	0	true
	wh_main_skill_grn_lord_campaign_raider	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_02_hobgoblinlord	1.0		0	0	true
	wh_main_skill_grn_lord_campaign_looter	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_03_hobgoblinlord_sorcerer	2.0		0	0	true
	wh_main_skill_grn_lord_campaign_looter	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_03_hobgoblinlord	2.0		0	0	true
	wh_main_skill_grn_lord_campaign_ravager	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_04_hobgoblinlord_sorcerer	3.0		0	0	true
	wh_main_skill_grn_lord_campaign_ravager	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_04_hobgoblinlord	3.0		0	0	true
	wh_dlc08_skill_nor_lords_campaign_swelling_of_doom	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_05_hobgoblinlord_sorcerer	4.0		0	0	true
	wh_dlc08_skill_nor_lords_campaign_swelling_of_doom	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_05_hobgoblinlord	4.0		0	0	true
	wh_main_skill_grn_lord_campaign_iron-hard	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	5.0		0	4	true
	wh_main_skill_grn_lord_campaign_iron-hard	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_07_hobgoblinlord_sorcerer	6.0		0	0	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_07_hobgoblinlord	6.0		0	0	true
	wh_main_skill_grn_lord_campaign_out-clevering	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_08_hobgoblinlord_sorcerer	7.0		0	0	true
	wh_main_skill_grn_lord_campaign_out-clevering	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_08_hobgoblinlord	7.0		0	0	true
	wh_main_skill_grn_lord_campaign_mob_boss	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_09_hobgoblinlord_sorcerer	8.0		0	0	true
	wh_main_skill_grn_lord_campaign_mob_boss	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_09_hobgoblinlord	8.0		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_10_hobgoblinlord_sorcerer	9.0		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_10_hobgoblinlord	9.0		0	0	true
	wh_main_skill_chs_lord_campaign_corruption	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		5.0	wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord_sorcerer	10.0		0	4	true
	wh_main_skill_chs_lord_campaign_corruption	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		5.0	wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord	10.0		0	4	true
	wh2_main_skill_all_immortality_lord	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		0.0	wh_main_skill_node_chs_cd_lord_immortality_hobgoblinlord_sorcerer	13.0		0	0	true
	wh2_main_skill_all_immortality_lord	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		0.0	wh_main_skill_node_chs_cd_lord_immortality_hobgoblinlord	13.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_01_hobgoblinlord_sorcerer	0.0		0	0	false
	wh2_main_skill_innate_chs_diabolic_spendour	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_01_hobgoblinlord	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_02_hobgoblinlord_sorcerer	1.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_02_hobgoblinlord	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_03_hobgoblinlord_sorcerer	2.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_03_hobgoblinlord	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_04_hobgoblinlord_sorcerer	3.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_04_hobgoblinlord	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_05_hobgoblinlord_sorcerer	4.0		0	0	false
	wh2_main_skill_innate_all_determined	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_05_hobgoblinlord	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_06_hobgoblinlord_sorcerer	5.0		0	0	false
	wh2_main_skill_innate_all_confident	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_06_hobgoblinlord	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_07_hobgoblinlord_sorcerer	6.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_07_hobgoblinlord	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_08_hobgoblinlord_sorcerer	7.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_08_hobgoblinlord	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_09_hobgoblinlord_sorcerer	8.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_09_hobgoblinlord	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_10_hobgoblinlord_sorcerer	9.0		0	0	false
	wh2_main_skill_innate_all_tough	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_10_hobgoblinlord	9.0		0	0	false
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_12_hobgoblinlord_sorcerer	11.0		0	0	false
	wh2_main_skill_innate_all_strong	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_12_hobgoblinlord	11.0		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_13_hobgoblinlord_sorcerer	12.0		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_13_hobgoblinlord	12.0		0	0	false
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_14_hobgoblinlord_sorcerer	13.0		0	0	false
	wh2_main_skill_innate_all_strategist	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_14_hobgoblinlord	13.0		0	0	false
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		6.0	wh_main_skill_node_chs_cd_lord_innate_17_hobgoblinlord_sorcerer	16.0		0	0	false
	wh2_main_skill_innate_all_tactician	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		6.0	wh_main_skill_node_chs_cd_lord_innate_17_hobgoblinlord	16.0		0	0	false
	wh_main_skill_all_all_self_blade_master_starter	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord_sorcerer	0.0		0	0	true
	wh_main_skill_all_all_self_blade_master_starter	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_02_hobgoblinlord_sorcerer	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_02_hobgoblinlord	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_03_hobgoblinlord_sorcerer	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_03_hobgoblinlord	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_04_hobgoblinlord_sorcerer	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_04_hobgoblinlord	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_05_hobgoblinlord_sorcerer	4.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_05_hobgoblinlord	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	5.0		0	4	true
	wh_main_skill_all_all_self_foe-seeker	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	5.0		0	4	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_07_hobgoblinlord_sorcerer	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_07_hobgoblinlord	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_08_hobgoblinlord_sorcerer	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_08_hobgoblinlord	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_09_hobgoblinlord_sorcerer	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_09_hobgoblinlord	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_10_hobgoblinlord_sorcerer	9.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_10_hobgoblinlord	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		1.0	wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord_sorcerer	10.0		0	4	true
	wh_main_skill_all_all_self_deadly_onslaught	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		1.0	wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord	10.0		0	4	true
	wh2_dlc15_skill_grn_spy_unique_goblin_big_boss_ambusher	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		0.0	wh_main_skill_node_chs_cd_lord_unique_02_hobgoblinlord_sorcerer	2.0		0	0	true
	wh2_dlc15_skill_grn_spy_unique_goblin_big_boss_ambusher	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		0.0	wh_main_skill_node_chs_cd_lord_unique_02_hobgoblinlord	2.0		0	0	true
	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		0.0	wh_main_skill_node_chs_cd_lord_unique_03_hobgoblinlord_sorcerer	3.0		0	0	true
	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		0.0	wh_main_skill_node_chs_cd_lord_unique_03_hobgoblinlord	3.0		0	0	true
	wh_main_skill_grn_all_unique_dodgy_geezer	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		0.0	wh_main_skill_node_chs_cd_lord_unique_04_hobgoblinlord_sorcerer	4.0		0	0	true
	wh_main_skill_grn_all_unique_dodgy_geezer	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		0.0	wh_main_skill_node_chs_cd_lord_unique_04_hobgoblinlord	4.0		0	0	true
	wh_main_skill_all_spy_self_stalker	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord_sorcerer	0.0		0	0	true
	wh_main_skill_all_spy_self_stalker	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord	0.0		0	0	true
	wh_main_skill_dwf_engineer_self_dead_eye	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_1_hobgoblinlord_sorcerer	1.0		0	0	true
	wh_main_skill_dwf_engineer_self_dead_eye	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_1_hobgoblinlord	1.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_extra_reload	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_2_hobgoblinlord_sorcerer	2.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_extra_reload	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_2_hobgoblinlord	2.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_missile_damage	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_3_hobgoblinlord_sorcerer	3.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_missile_damage	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_3_hobgoblinlord	3.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_ammunition	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_4_hobgoblinlord_sorcerer	4.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_ammunition	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_4_hobgoblinlord	4.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_battle_speed	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_5_hobgoblinlord_sorcerer	5.0		0	0	true
	wh_dlc05_skill_wef_general_personal_buff_battle_speed	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_5_hobgoblinlord	5.0		0	0	true
	wh_main_skill_all_spy_self_slippery	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		3.0	wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord_sorcerer	6.0		0	6	true
	wh_main_skill_all_spy_self_slippery	wh2_main_skill_node_set_chs_hobgoblin_greatkhan		3.0	wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord	6.0		0	6	true
	wh_main_skill_chs_hobgoblin_sorcerer_wolf	wh2_main_skill_node_set_chs_hobgoblin_greatsorcerer		0.0	wh_main_skill_node_chs_cd_lord_unique_99_hobgoblinlord_sorcerer	99.0		1	0	false
