character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	aadarkcraftskill7	wh_main_skill_node_set_chs_cha_dwarf_lord		4.0	wh_main_skill_node_chs_cd_lord_battle_09	11.0		0	0	true
	aarelentlessskill7	wh_main_skill_node_set_chs_cha_dwarf_lord		4.0	wh_main_skill_node_chs_cd_lord_battle_10	12.0		0	0	true
	aamercenaryskill7	wh_main_skill_node_set_chs_cha_dwarf_lord		4.0	wh_main_skill_node_chs_cd_lord_battle_11	13.0		0	0	true
	wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_cha_dwarf_lord		4.0	wh_main_skill_node_chs_cd_lord_battle_13	14.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_01	0.0		0	0	true
	wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_02	1.0		0	0	true
	wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_03	2.0		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_04	3.0		0	0	true
	wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_05	4.0		0	0	true
	wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_06	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_07	6.0		0	0	true
	wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_08	7.0		0	0	true
	wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_09	8.0		0	0	true
	wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_10	9.0		0	0	true
	wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_cha_dwarf_lord		5.0	wh_main_skill_node_chs_cd_lord_campaign_11	10.0		0	4	true
	wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_chs_cha_dwarf_lord		0.0	wh_main_skill_node_chs_cd_lord_immortality	13.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_strong	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_12	11.0		0	0	false
	wh2_main_skill_innate_all_weapon_master	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_13	12.0		0	0	false
	wh2_main_skill_innate_all_strategist	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_14	13.0		0	0	false
	wh2_main_skill_innate_all_tactician	wh_main_skill_node_set_chs_cha_dwarf_lord		6.0	wh_main_skill_node_chs_cd_lord_innate_17	16.0		0	0	false
	wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_01	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_02	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_03	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_04	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_06	5.0		0	4	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_07	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_08	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_09	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_chs_cha_dwarf_lord		1.0	wh_main_skill_node_chs_cd_lord_self_11	10.0		0	4	true
	wh_main_skill_chs_cha_dwarf_lord_taurus	wh_main_skill_node_set_chs_cha_dwarf_lord		0.0	wh_main_skill_node_chs_cd_lord_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_lord		0.0	wh_main_skill_node_chs_cd_lord_unique_02	2.0		0	0	true
	wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_cha_dwarf_lord		0.0	wh_main_skill_node_chs_cd_lord_unique_03	3.0		0	0	true
	wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_cha_dwarf_lord		0.0	wh_main_skill_node_chs_cd_lord_unique_04	4.0		0	0	true
	wh2_dlc11_skill_all_lord_self_survivalist	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_0	0.0		0	0	true
	aacdrangedskill1	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_1	1.0		0	0	true
	wh_main_skill_dwf_engineer_self_dead_eye	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_2	2.0		0	0	true
	aacdrangedskill2	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_3	3.0		0	0	true
	wh_main_skill_dwf_all_unique_relentless	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_4	4.0		0	0	true
	aacdrangedskill3	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_1_5	5.0		0	0	true
	wh_main_skill_dwf_engineer_self_ballistics_calibration	wh_main_skill_node_set_chs_cha_dwarf_lord		3.0	wh_main_skill_node_chs_cd_lord_ranged_2	6.0		0	6	true
	wh_main_skill_chs_lord_battle_dominating_presence	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	0.0		0	0	true
	aaslaveandcdskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_331	1.0		0	0	true
	aahobgobbcentskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_332	2.0		0	0	true
	aakdaimachinesskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_333	3.0		0	0	true
	aaalliesattackskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_334	4.0		0	0	true
	aaartillplusskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_335	5.0		0	0	true
	aaslavhobgobskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_336	6.0		0	0	true
	aadwarfhobgobskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_337	7.0		0	0	true
	wh2_dlc11_skill_chs_army_buff_doomfire	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_07	8.0		0	0	true
	wh_main_skill_all_lord_battle_rally	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	9.0		0	6	true
	aahashutwrathskill	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_391	10.0		0	0	true
	aadarkcraftskill7	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_09	11.0		0	0	true
	aarelentlessskill7	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_10	12.0		0	0	true
	aamercenaryskill7	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_11	13.0		0	0	true
	wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		4.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_13	14.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_01	0.0		0	0	true
	wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_02	1.0		0	0	true
	wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_03	2.0		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_04	3.0		0	0	true
	wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_05	4.0		0	0	true
	wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_07	6.0		0	0	true
	wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_08	7.0		0	0	true
	wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_09	8.0		0	0	true
	wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_10	9.0		0	0	true
	wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		5.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_11	10.0		0	4	true
	wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_immortality	13.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_10	9.0		0	0	false
	wh2_main_skill_innate_all_knowledgeable	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_12	11.0		0	0	false
	wh2_main_skill_innate_all_intelligent	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		6.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_innate_13	12.0		0	0	false
	wh_dlc05_skill_magic_shadow_mystifying_miasma	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_01	0.0		0	0	true
	wh_dlc05_skill_magic_shadow_smoke_and_mirrors	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_02	1.0		0	0	true
	wh2_main_skill_magic_shadow_enfeebling_foe_lord	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_03	2.0		0	0	true
	wh2_main_skill_magic_shadow_the_withering_lord	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_04	3.0		0	0	true
	wh2_main_skill_magic_shadow_penumbral_pendulum_lord	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_05	4.0		0	0	true
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	5.0		0	4	true
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_07	8.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_08	9.0		0	0	true
	wh2_main_skill_magic_shadow_pit_of_shades_lord	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_09	6.0		0	0	true
	wh2_main_skill_magic_shadow_okkams_mindrazor_lord	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_10	7.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_11	10.0		0	4	true
	wh2_main_skill_magic_shadow_mystifying_miasma_enfeebling_foe	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		2.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_dummy	11.0		1	0	false
	wh_main_skill_chs_cha_dwarf_lord_lammasu	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_eye_of_the_gods	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_02	2.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_03	3.0		0	0	true
	wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_04	4.0		0	0	true
	wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_05	4.0		0	0	true
	aacdlordrunepre	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_110	6.0		0	0	true
	aacdlordrune1	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_111	7.0		0	0	true
	aacdlordrune2	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_112	8.0		0	0	true
	aacdlordrune3	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_113	9.0		0	0	true
	aacdlordrune4	wh_main_skill_node_set_chs_cha_dwarf_lord_shadow		0.0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_114	10.0		0	0	true
	wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_01	0.0		0	0	true
	wh2_main_skill_all_hero_passive_spread_corruption_chs	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_02	1.0		0	0	true
	wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_03	2.0		0	0	true
	wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_04	3.0		0	0	true
	wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_05	4.0		0	0	true
	wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		5.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_06	5.0		0	0	true
	wh2_main_skill_all_dummy_agent_actions_chs_sorcerer	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		8.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_campaign_actions_dummy	0.0		1	0	false
	wh2_main_skill_all_immortality_hero	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		0.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_immortality	5.0		0	0	true
	wh2_main_skill_innate_chs_diabolic_spendour	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_01	0.0		0	0	false
	wh2_main_skill_innate_chs_dominance	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_02	1.0		0	0	false
	wh2_main_skill_innate_all_fleet_footed	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_03	2.0		0	0	false
	wh2_main_skill_innate_all_cunning	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_04	3.0		0	0	false
	wh2_main_skill_innate_all_determined	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_05	4.0		0	0	false
	wh2_main_skill_innate_all_confident	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_06	5.0		0	0	false
	wh2_main_skill_innate_all_disciplined	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_07	6.0		0	0	false
	wh2_main_skill_innate_all_perceptive	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_08	7.0		0	0	false
	wh2_main_skill_innate_all_aggressive	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_09	8.0		0	0	false
	wh2_main_skill_innate_all_tough	wh_main_skill_node_set_chs_cha_dwarf_sorcerer_death		6.0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_innate_10	9.0		0	0	false
