character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_main_skill_node_chs_cd_lord_battle_13	0	wh_main_skill_node_chs_cd_lord_battle_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13	0	wh_main_skill_node_chs_cd_lord_battle_11	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13	0	wh_main_skill_node_chs_cd_lord_battle_391	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_02	0	wh_main_skill_node_chs_cd_lord_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_03	0	wh_main_skill_node_chs_cd_lord_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_04	0	wh_main_skill_node_chs_cd_lord_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_05	0	wh_main_skill_node_chs_cd_lord_campaign_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06	0	wh_main_skill_node_chs_cd_lord_campaign_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06	0	wh_main_skill_node_chs_cd_lord_campaign_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06	0	wh_main_skill_node_chs_cd_lord_campaign_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06	0	wh_main_skill_node_chs_cd_lord_campaign_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_07	0	wh_main_skill_node_chs_cd_lord_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_08	0	wh_main_skill_node_chs_cd_lord_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_09	0	wh_main_skill_node_chs_cd_lord_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_10	0	wh_main_skill_node_chs_cd_lord_campaign_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11	0	wh_main_skill_node_chs_cd_lord_campaign_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11	0	wh_main_skill_node_chs_cd_lord_campaign_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11	0	wh_main_skill_node_chs_cd_lord_campaign_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11	0	wh_main_skill_node_chs_cd_lord_campaign_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_02	0	wh_main_skill_node_chs_cd_lord_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_03	0	wh_main_skill_node_chs_cd_lord_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_04	0	wh_main_skill_node_chs_cd_lord_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_05	0	wh_main_skill_node_chs_cd_lord_self_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_06	0	wh_main_skill_node_chs_cd_lord_self_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06	0	wh_main_skill_node_chs_cd_lord_self_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06	0	wh_main_skill_node_chs_cd_lord_self_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06	0	wh_main_skill_node_chs_cd_lord_self_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_07	0	wh_main_skill_node_chs_cd_lord_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_08	0	wh_main_skill_node_chs_cd_lord_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_09	0	wh_main_skill_node_chs_cd_lord_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_10	0	wh_main_skill_node_chs_cd_lord_self_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_11	0	wh_main_skill_node_chs_cd_lord_self_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11	0	wh_main_skill_node_chs_cd_lord_self_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11	0	wh_main_skill_node_chs_cd_lord_self_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11	0	wh_main_skill_node_chs_cd_lord_self_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_1	0	wh_main_skill_node_chs_cd_lord_ranged_0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_2	0	wh_main_skill_node_chs_cd_lord_ranged_0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_3	0	wh_main_skill_node_chs_cd_lord_ranged_0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_4	0	wh_main_skill_node_chs_cd_lord_ranged_0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_5	0	wh_main_skill_node_chs_cd_lord_ranged_0	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2	0	wh_main_skill_node_chs_cd_lord_ranged_1_1	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2	0	wh_main_skill_node_chs_cd_lord_ranged_1_2	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2	0	wh_main_skill_node_chs_cd_lord_ranged_1_3	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2	0	wh_main_skill_node_chs_cd_lord_ranged_1_4	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2	0	wh_main_skill_node_chs_cd_lord_ranged_1_5	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_331	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_332	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_333	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_334	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_335	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_336	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_337	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_07	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_331	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_332	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_333	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_334	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_335	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_336	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_337	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_09	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_391	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_10	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_08	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_13	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_13	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_13	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_11	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_13	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_battle_391	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_02	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_03	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_04	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_05	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_07	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_09	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_10	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_campaign_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_02	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_03	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_04	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_05	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_01	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_07	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_08	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_09	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_10	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_06	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_11	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_magic_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_111	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_110	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_112	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_110	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_113	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_110	1	1	0.0	0.0	REQUIRED
wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_114	0	wh_dlc07_skill_node_chs_cd_sorcerer_lord_shadow_unique_110	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_02	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_03	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_04	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_05	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_07	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_08	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_09	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_10	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_death_magic1_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_02	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_03	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_04	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_05	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_07	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_08	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_09	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_10	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_06	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_11	0	wh_main_skill_node_chs_chaos_cd_sorcerer_fire_magic1_09	1	1	0.0	0.0	SUBSET_REQUIRED
