character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_chs_lord_battle_stand_or_die	wh_main_skill_node_set_chs_cha_zhatan_the_black		4.0	wh_main_skill_node_chs_zhatan_battle_15	14.0		0	1	true
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_01	0.0		0	0	true
	wh_main_skill_chs_lord_campaign_despoilers	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_02	1.0		0	0	true
	wh_main_skill_chs_lord_campaign_serve_or_die	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_03	2.0		0	0	true
	wh_main_skill_chs_lord_campaign_tribes_of_chaos	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_04	3.0		0	0	true
	wh_main_skill_chs_lord_campaign_ruination	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_05	4.0		0	0	true
	wh_main_skill_chs_lord_campaign_unholy_resilience	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_06	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_07	6.0		0	0	true
	wh_main_skill_chs_lord_campaign_dark_apothecary	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_08	7.0		0	0	true
	wh_main_skill_chs_lord_campaign_gathering_of_might	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_09	8.0		0	0	true
	wh_main_skill_all_lord_campaign_premonition	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_10	9.0		0	0	true
	wh_main_skill_chs_lord_campaign_corruption	wh_main_skill_node_set_chs_cha_zhatan_the_black		5.0	wh_main_skill_node_chs_zhatan_campaign_11	10.0		0	4	true
	wh2_main_skill_all_immortality_lord	wh_main_skill_node_set_chs_cha_zhatan_the_black		0.0	wh_main_skill_node_chs_zhatan_immortality	14.0		1	0	false
	aalegendaryskill9	wh_main_skill_node_set_chs_cha_zhatan_the_black		6.0	wh_main_skill_node_chs_zhatan_innate_01	0.0		1	0	false
	wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_01	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_02	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_03	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_04	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_06	5.0		0	4	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_07	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_08	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_09	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		1.0	wh_main_skill_node_chs_drazhoath_self_11	10.0		0	4	true
	wh_main_skill_chs_cha_drazhoath_cinderbreath	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		0.0	wh_main_skill_node_chs_drazhoath_unique_01	0.0		0	0	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		0.0	wh_main_skill_node_chs_drazhoath_unique_02	5.0		0	0	true
	wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		0.0	wh_main_skill_node_chs_drazhoath_unique_03	6.0		0	0	true
	wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		0.0	wh_main_skill_node_chs_drazhoath_unique_04	7.0		0	0	true
	aalegendaryskill2	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		0.0	wh_main_skill_node_chs_drazhoath_item01	1.0		0	0	true
	aalegendaryskill1	wh_main_skill_node_set_chs_cha_drazhoath_the_ashen		0.0	wh_main_skill_node_chs_drazhoath_item02	2.0		0	0	true
	wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_01	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_02	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_03	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_04	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_06	5.0		0	4	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_07	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_08	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_09	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		1.0	wh_main_skill_node_chs_rykarth_self_11	10.0		0	4	true
	wh_main_skill_chs_all_unique_aura_of_chaos	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		0.0	wh_main_skill_node_chs_rykarth_unique_01	5.0		0	0	true
	wh_main_skill_chs_lord_battle_hearts_of_iron	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		0.0	wh_main_skill_node_chs_rykarth_unique_02	6.0		0	0	true
	wh_main_skill_chs_lord_battle_voice_of_the_dark_gods	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		0.0	wh_main_skill_node_chs_rykarth_unique_03	7.0		0	0	true
	aalegendaryskill3	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		0.0	wh_main_skill_node_chs_rykarth_item01	1.0		0	0	true
	aalegendaryskill4	wh_main_skill_node_set_chs_cha_rykarth_the_unbreakable		0.0	wh_main_skill_node_chs_rykarth_item02	2.0		0	0	true
	wh_main_skill_chs_lord_self_eye_of_the_gods	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_01	0.0		0	0	true
	wh2_dlc11_skill_all_lord_self_devastating_charge	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_02	1.0		0	0	true
	wh2_dlc11_skill_all_lord_self_thick-skinned	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_03	2.0		0	0	true
	wh2_dlc11_skill_all_lord_self_hard_to_hit	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_04	3.0		0	0	true
	wh2_dlc11_skill_all_lord_self_deadly_blade	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_05	4.0		0	0	true
	wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_06	5.0		0	4	true
	wh2_dlc11_skill_all_lord_self_wound-maker	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_07	6.0		0	0	true
	wh2_dlc11_skill_all_lord_self_scarred_veteran	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_08	7.0		0	0	true
	wh2_dlc11_skill_all_lord_self_self_indomitable	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_09	8.0		0	0	true
	wh2_dlc11_skill_all_lord_self_blade_shield	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_10	9.0		0	0	true
	wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_chs_cha_zhatan_the_black		1.0	wh_main_skill_node_chs_zhatan_self_11	10.0		0	4	true
	wh_main_skill_chs_cha_dwarf_lord_taurus_zhatan	wh_main_skill_node_set_chs_cha_zhatan_the_black		0.0	wh_main_skill_node_chs_zhatan_unique_01	0.0		0	0	true
