character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_334_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_334_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_335_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_335_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_336_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_336_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_337_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_337_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_391_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_391_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_09_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_09_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_10_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_10_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_08_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_09_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_09_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_10_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_10_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_11_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_11_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_battle_391_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_battle_13_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_battle_391_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_02_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_02_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_03_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_03_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_04_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_04_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_05_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_05_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_02_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_02_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_03_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_03_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_04_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_04_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_05_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_05_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_07_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_07_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_08_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_08_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_09_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_09_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_10_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_10_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_07_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_07_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_08_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_08_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_09_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_09_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_campaign_10_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_campaign_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_campaign_10_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_02_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_02_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_03_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_03_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_04_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_04_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_05_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_05_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_01_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_02_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_02_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_03_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_03_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_04_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_04_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_05_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_05_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_07_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_07_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_08_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_08_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_09_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_09_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_10_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_10_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_06_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_07_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_07_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_08_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_08_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_09_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_09_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_self_10_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_self_11_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_self_10_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_1_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_1_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_2_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_2_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_3_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_3_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_4_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_4_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_5_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord_sorcerer	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_1_5_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_0_hobgoblinlord	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_1_1_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_1_1_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_1_2_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_1_2_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_1_3_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_1_3_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_1_4_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_1_4_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord_sorcerer	0	wh_main_skill_node_chs_cd_lord_ranged_1_5_hobgoblinlord_sorcerer	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_chs_cd_lord_ranged_2_hobgoblinlord	0	wh_main_skill_node_chs_cd_lord_ranged_1_5_hobgoblinlord	1	1	0.0	0.0	SUBSET_REQUIRED
wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_02	0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_03	0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_04	0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_01	1	1	0.0	0.0	REQUIRED
wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_05	0	wh_main_skill_node_grn_hobgoblin_sorcerer_magic1_01	1	1	0.0	0.0	REQUIRED
