main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	melee_infantry	1	false	infernal_guard_zealot	80	0	900	wh_main_shp_transport	1	1	80	0	900			infernal_guard_zealot	225	light		false	false	0	684710921	true		wh_main_vo_culture_Chaos	infantry_axe	infantry_axe	4	false	dwf_warrior_30_degrees		false	true		900.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Chaos_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	chaos_dwarf_warriors_rifles	80	0	750	wh_main_shp_transport	1	1	80	0	750			chaos_dwarf_warriors_rifles	188	heavy		false	false	0	684710906	true		wh_main_vo_culture_Chaos	missile_infantry_rifle	missile_infantry_rifle	3	false	dwf_warrior_45_degrees		false	true		230.0	520.0	false	vo_culture_None	false	wh_main_vo_actor_Chaos_Infantry	0	true	false	6	false	false	
	-1	warmachine	2	false	deathshrieker_rocket_launcher	32	0	800	wh_main_shp_transport	1	1	32	0	800			deathshrieker_rocket_launcher	200	medium		false	false	0	684710907	true		wh_main_vo_culture_Chaos	emp_rocket_battery	emp_rocket_battery	4	false	dwf_warrior_45_degrees		false	true		100.0	700.0	true	vo_culture_None	false	wh_main_vo_actor_Chaos_Infantry	0	true	false	6	false	false	
	-1	chariot	2	false	iron_daemon	1	0	2400	wh_main_shp_transport	1	1	1	0	2400			iron_daemon	600	heavy		false	false	0	684710922	true		wh_main_vo_culture_Chaos	emp_steam_tank	emp_steam_tank	5	true	emp_steam_tank		true	false		760.0	1640.0	true	vo_culture_None	false	wh_main_vo_actor_Chaos_Infantry	0	true	false	2	false	false	
	-1	missile_cavalry	1	false	hobgoblin_wolf_bow_raider	80	0	350	wh_main_shp_transport	1	1	80	0	350			hobgoblin_wolf_bow_raider	87	light		false	false	0	684710915	true		wh_main_vo_culture_Goblin	missile_cavalry_bow_wolf	missile_cavalry_bow_wolf	2	false	grn_goblin_wolf_rider		false	true		56.0	224.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	5	false	false	
	-1	melee_infantry	2	false	black_orc_slaves_dual	80	0	900	wh_main_shp_transport	1	1	80	0	900			black_orc_slaves_dual	225	heavy		false	false	0	684710900	false		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	4	false	grn_orc_30_degrees		false	true		900.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	hobgoblin_archers	120	0	375	wh_main_shp_transport	1	1	120	0	375			hobgoblin_archers	94	light		false	false	0	684710911	true		wh_main_vo_culture_Goblin	missile_infantry_bow	missile_infantry_bow	2	false	grn_goblin_15_degrees		false	true		38.0	338.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	hobgoblin_cuthroats	160	0	300	wh_main_shp_transport	1	1	160	0	300			hobgoblin_cuthroats	75	light		false	false	0	684710913	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	1	false	grn_goblin_15_degrees		false	true		300.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	melee_infantry	1	false	orc_slaves	120	0	350	wh_main_shp_transport	1	1	120	0	350			orc_slaves	85	heavy		false	false	0	684710927	true		wh_main_vo_culture_Orc	infantry_sword	infantry_sword	1	false	grn_orc_30_degrees		false	true		350.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Orc_Infantry	0	true	false	6	false	false	
	-1	monstrous_infantry	2	false	slave_ogre	16	0	650	wh_main_shp_transport	1	1	16	0	650			slave_ogre	150	very_heavy		false	false	0	684710928	true		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	dwf_warrior_30_degrees		false	true		650.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	melee_infantry	2	false	k'daai_fireborn	16	0	900	wh_main_shp_transport	1	1	16	0	900			k'daai_fireborn	225	heavy		false	false	0	684710924	true		wh_main_vo_culture_Wraith	monstrous_infantry	monstrous_infantry	4	false	vamp_cairn_wraith		false	true		900.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
	-1	monster	2	false	k'daai_destroyer	1	0	1600	wh_main_shp_transport	1	1	1	0	1600			k'daai_destroyer	400	heavy		false	false	0	684710923	true		wh_dlc01_vo_culture_Chaos_Forsaken	vmp_varghulf	vmp_varghulf	4	true	bst_gorebull		true	false		1600.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false	
	-1	melee_cavalry	2	false	bull_centaur_render_great_weapons	16	0	1300	wh_main_shp_transport	1	1	16	0	1300			bull_centaur_render_great_weapons	325	heavy		false	false	0	684710903	true		wh_main_vo_culture_Chaos	bull_centaurs_great_weapons	bull_centaurs_great_weapons	4	false	bst_centigor_40_degrees		false	true		1300.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	false	6	false	false	
	-1	melee_infantry	1	false	goblin_slaves	160	0	150	wh_main_shp_transport	1	1	160	0	150			goblin_slaves	35	light		false	false	0	684710909	true		wh_main_vo_culture_Goblin	infantry_sword	infantry_sword	1	false	grn_goblin_15_degrees		false	true		150.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_Goblin_Infantry	0	true	false	6	false	false	
	-1	missile_infantry	1	false	infernal_guard_deathmask_naphta	100	0	900	wh_main_shp_transport	1	1	100	0	900			infernal_guard_deathmask_naphta	225	heavy		false	false	0	684710919	true		wh_main_vo_culture_Chaos	missile_infantry_rifle	missile_infantry_rifle	3	false	dwf_warrior_45_degrees		false	true		300.0	600.0	false	vo_culture_None	false	wh_main_vo_actor_Chaos_Infantry	0	true	false	6	false	false	
	-1	monster	1	false	lammasu	1	0	1800	wh_main_shp_transport	1	1	1	0	1800			lammasu	450	heavy		false	false	0	684710925	false		wh_main_vo_culture_Manticore	dragon	dragon	4	true	bst_manticore		true	false		1800.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false	
	-1	monstrous_infantry	2	false	lava_troll	16	0	800	wh_main_shp_transport	1	1	16	0	800			lava_troll	200	very_heavy		false	false	0	684710930	true		wh_main_vo_culture_Troll	monstrous_infantry	monstrous_infantry	3	false	grn_troll		false	true		800.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false	
