building_effects_junction_tables	3
building	effect	effect_scope	value	value_damaged	value_ruined
ovn_arb_fyrus	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_unseen	-25.0	-25.0	0.0
ovn_arb_Sabar	landmark_effect_produce_res_ivory	building_to_building_own	40.0	15.0	0.0
ovn_arb_Sabar	wh2_main_effect_building_recruitment_cost_reduction_arb_ovn_elephant	province_to_province_own	-30.0	-15.0	0.0
ovn_arb_Sabar	wh2_main_effect_building_upkeep_reduction_arb_ovn_elephant	faction_to_force_own	-5.0	-3.0	0.0
ovn_arb_Sabar	wh2_main_effect_tech_unit_xp_levels_arb_ovn_elephant	province_to_province_own	3.0	2.0	0.0
ovn_arb_Sabar	wh2_dlc09_effect_melee_attack_arb_ovn_elephant	faction_to_force_own	5.0	2.0	0.0
ovn_arb_Sabar	wh2_dlc09_effect_melee_defence_arb_ovn_elephant	faction_to_force_own	5.0	2.0	0.0
ovn_arb_Madrasat	wh2_dlc12_effect_magic_cooldown_all_lores	faction_to_force_own	-10.0	-5.0	0.0
ovn_arb_Madrasat	wh_main_effect_character_stat_mod_ward_save_magic	faction_to_force_own	10.0	5.0	0.0
ovn_arb_Madrasat	wh_main_effect_military_force_winds_of_magic_depletion_mod_events	faction_to_force_own	10.0	10.0	0.0
ovn_arb_Madrasat	wh_main_effect_agent_recruitment_xp_wizard_empire	province_to_province_own	3.0	2.0	0.0
ovn_arb_Madrasat	wh_main_effect_agent_cap_increase_wizard_arb_2	faction_to_faction_own_unseen	3.0	1.0	0.0
ovn_arb_Madrasat	wh_main_effect_agent_enable_recruitment_wizard_arb_2	province_to_province_own	1.0	1.0	0.0
ovn_arb_Sartosa	wh2_main_effect_economy_gdp_mod_trade_sea_global	faction_to_region_own	15.0	1.0	0.0
ovn_arb_Sartosa	wh_main_effect_tech_all_sea_regions_visible_dummy	building_to_building_own	1.0	1.0	0.0
ovn_arb_Sartosa	wh2_main_effect_force_own_campaign_movement_range	region_to_force_own	25.0	20.0	0.0
ovn_arb_Sartosa	wh_main_effect_force_army_campaign_experience_base_infantry	province_to_province_own	3.0	2.0	0.0
ovn_arb_Sartosa	wh_main_effect_public_order_base	province_to_province_own	8.0	2.0	0.0
ovn_arb_Magritta	wh_main_effect_force_army_battle_unit_melee_defence_siege_defence	region_to_force_own	15.0	10.0	0.0
ovn_arb_Magritta	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	15.0	10.0	0.0
ovn_arb_Magritta	wh_main_effect_unit_stat_ammunition_siege_defence	region_to_force_own	50.0	25.0	0.0
ovn_arb_Magritta	wh2_main_effect_force_army_battle_unit_morale_siege_attack_bad	region_to_force_enemy	-5.0	-5.0	0.0
ovn_arb_Magritta	wh_main_effect_economy_gdp_mining	building_to_building_own	500.0	100.0	0.0
ovn_arb_Magritta	wh_main_effect_public_order_global	province_to_province_own_factionwide	3.0	1.0	0.0
ovn_arb_Magritta	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	2.0	1.0	0.0
ovn_arb_Twilight	wh_main_effect_public_order_base	province_to_province_own_factionwide	-2.0	-2.0	0.0
ovn_arb_Twilight	wh2_main_effect_construction_limit_dummy	building_to_building_own	1.0	1.0	1.0
ovn_arb_Twilight	wh_main_effect_religion_osmosis_chaos	province_to_province_own	3.0	2.0	0.0
ovn_arb_Twilight	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	2.0	0.0
ovn_arb_Twilight	wh2_dlc11_culture_diplomacy_choas	faction_to_faction_own_unseen	40.0	40.0	0.0
ovn_arb_Twilight	wh_main_faction_diplomacy_bonus_order_factions_technology	faction_to_faction_own_unseen	-30.0	-30.0	0.0
ovn_arb_Twilight	wh_main_effect_public_order_penalty_other_religions	province_to_province_own	-50.0	-50.0	0.0
ovn_arb_Twilight	wh2_main_effect_slave_decline_modifier	province_to_province_own	-50.0	-25.0	0.0
ovn_arb_bel	wh2_main_effect_construction_limit_dummy	building_to_building_own	1.0	1.0	1.0
ovn_arb_Crypt	wh2_dlc14_effect_attrition_immunity_undead	faction_to_army_own	1.0	1.0	0.0
ovn_arb_Crypt	wh_main_effect_religion_conversion_undeath	region_to_region_own	10.0	6.0	0.0
ovn_arb_Crypt	wh_main_effect_religion_osmosis_undeath	province_to_province_own	3.0	3.0	0.0
ovn_arb_Crypt	wh_main_faction_diplomacy_penalty_vampire_counts	faction_to_faction_own_unseen	50.0	50.0	0.0
ovn_arb_Crypt	wh_main_effect_economy_gdp_mining	building_to_building_own	350.0	100.0	0.0
ovn_arb_Crypt	wh_main_effect_agent_cap_increase_wizard_necromancer	faction_to_faction_own_unseen	3.0	2.0	0.0
ovn_arb_Crypt	wh_main_effect_agent_enable_recruitment_wizard_vampire_counts	province_to_province_own	1.0	1.0	0.0
ovn_arb_Crypt	wh_main_effect_agent_recruitment_xp_wizard_vampire_counts	faction_to_province_own	3.0	3.0	0.0
ovn_arb_nomad_4	wh_main_effect_economy_gdp_industry	building_to_building_own	250.0	200.0	0.0
ovn_arb_nomad_3	wh_main_effect_economy_gdp_industry	building_to_building_own	175.0	150.0	0.0
ovn_arb_nomad_2	wh_main_effect_economy_gdp_industry	building_to_building_own	100.0	100.0	0.0
ovn_arb_nomad_1	wh_main_effect_economy_gdp_industry	building_to_building_own	50.0	50.0	0.0
ovn_arb_forge_3	wh_main_effect_public_order_base	province_to_region_own_provincewide	-2.0	0.0	1.0
ovn_arb_forge_3	wh_main_effect_public_order_osmosis	province_to_regions_own_in_adjacent_province	-1.0	0.0	1.0
ovn_arb_forge_3	wh_main_effect_public_order_global	province_to_province_own_factionwide	-1.0	0.0	1.0
ovn_arb_xp	wh_main_effect_unit_recruitment_points	province_to_province_own	1.0	0.0	0.0
ovn_arb_xp	wh_main_effect_public_order_base	province_to_province_own	2.0	1.0	0.0
ovn_arb_xp	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	2.0	1.0	0.0
ovn_arb_barracks_2	roy_effect_agent_enable_recruitment_arb_champion	province_to_province_own	1.0	1.0	0.0
ovn_arb_barracks_2	roy_effect_agent_cap_increase_arb_champion	faction_to_faction_own_unseen	1.0	1.0	0.0
ovn_arb_barracks_3	roy_effect_agent_enable_recruitment_arb_champion	province_to_province_own	1.0	1.0	0.0
ovn_arb_barracks_3	roy_effect_agent_cap_increase_arb_champion	faction_to_faction_own_unseen	1.0	1.0	0.0
ovn_arb_barracks_3	roy_effect_agent_recruitment_xp_arb_champion	province_to_province_own	2.0	2.0	0.0
ovn_arb_industry_basic_1	wh_main_effect_economy_gdp_industry	building_to_building_own	100.0	60.0	0.0
ovn_arb_industry_basic_2	wh_main_effect_economy_gdp_industry	building_to_building_own	150.0	90.0	0.0
ovn_arb_industry_basic_3	wh_main_effect_economy_gdp_industry	building_to_building_own	200.0	120.0	0.0
ovn_arb_tavern_1	roy_effect_agent_enable_recruitment_arb_nomad	province_to_province_own	1.0	1.0	0.0
ovn_arb_tavern_1	roy_effect_agent_cap_increase_arb_nomad	faction_to_faction_own_unseen	1.0	1.0	0.0
ovn_arb_tavern_2	roy_effect_agent_enable_recruitment_arb_nomad	province_to_province_own	1.0	1.0	0.0
ovn_arb_tavern_2	roy_effect_agent_cap_increase_arb_nomad	faction_to_faction_own_unseen	1.0	1.0	0.0
ovn_arb_tavern_2	roy_effect_agent_recruitment_xp_arb_nomad	province_to_province_own	1.0	1.0	0.0
ovn_arb_tavern_3	roy_effect_agent_enable_recruitment_arb_nomad	province_to_province_own	1.0	1.0	0.0
ovn_arb_tavern_3	roy_effect_agent_cap_increase_arb_nomad	faction_to_faction_own_unseen	1.0	1.0	0.0
ovn_arb_tavern_3	roy_effect_agent_recruitment_xp_arb_nomad	province_to_province_own	2.0	2.0	0.0
ovn_arb_worship_1	wh_main_effect_agent_enable_recruitment_wizard_arb_1	province_to_province_own	1.0	1.0	0.0
ovn_arb_worship_1	wh_main_effect_agent_cap_increase_wizard_arb_1	faction_to_faction_own_unseen	1.0	1.0	0.0
ovn_arb_worship_1	wh_main_effect_religion_conversion_untainted	region_to_region_own	6.0	3.0	0.0
ovn_arb_worship_2	wh_main_effect_agent_cap_increase_wizard_arb_2	faction_to_faction_own_unseen	2.0	1.0	0.0
ovn_arb_worship_2	wh_main_effect_agent_enable_recruitment_wizard_arb_2	province_to_province_own	1.0	1.0	0.0
ovn_arb_worship_2	wh_main_effect_religion_conversion_untainted	region_to_region_own	9.0	4.0	0.0
ovn_arb_tavern_1	wh_main_effect_public_order_base	province_to_province_own_unseen	3.0	2.0	0.0
ovn_arb_tavern_2	wh_main_effect_public_order_base	province_to_province_own_unseen	5.0	3.0	0.0
ovn_arb_tavern_3	wh_main_effect_public_order_base	province_to_province_own_unseen	8.0	5.0	0.0
ovn_arb_tavern_1	wh_main_effect_economy_gdp_industry	building_to_building_own	50.0	25.0	0.0
ovn_arb_tavern_2	wh_main_effect_economy_gdp_industry	building_to_building_own	75.0	50.0	0.0
ovn_arb_tavern_3	wh_main_effect_economy_gdp_industry	building_to_building_own	100.0	75.0	0.0
ovn_arb_industry_basic_1	ovn_araby_slave_production	building_to_building_own	8.0	4.0	0.0
ovn_arb_industry_basic_1	wh2_main_effect_slave_income_modifier	province_to_province_own_unseen	5.0	5.0	0.0
ovn_arb_industry_basic_2	wh2_main_effect_economy_gdp_slaves_def	building_to_building_own	5.0	4.0	0.0
ovn_arb_industry_basic_2	wh2_main_effect_slave_decline_modifier	province_to_province_own_unseen	-20.0	-10.0	0.0
ovn_arb_industry_basic_2	wh2_main_effect_slave_income_modifier	province_to_province_own_unseen	10.0	10.0	0.0
ovn_arb_industry_basic_2	wh2_main_effect_slave_public_order_modifier	province_to_province_own_unseen	-15.0	-7.0	0.0
ovn_arb_industry_basic_2	ovn_araby_slave_production	building_to_building_own	16.0	8.0	0.0
ovn_arb_industry_basic_3	wh2_main_effect_economy_gdp_slaves_def	building_to_building_own	10.0	8.0	0.0
ovn_arb_industry_basic_3	wh2_main_effect_slave_decline_modifier	province_to_province_own_unseen	-40.0	-25.0	0.0
ovn_arb_industry_basic_3	wh2_main_effect_slave_income_modifier	province_to_province_own_unseen	20.0	25.0	0.0
ovn_arb_industry_basic_3	wh2_main_effect_slave_public_order_modifier	province_to_province_own_unseen	-30.0	-15.0	0.0
ovn_arb_industry_basic_3	ovn_araby_slave_production	building_to_building_own	25.0	12.0	0.0
ovn_Nehekharan	wh2_main_effect_region_resource_gold_idols_production	building_to_building_own	6.0	4.0	0.0
ovn_Nehekharan	wh_main_effect_technology_research_points	faction_to_faction_own	5.0	3.0	0.0
ovn_Nehekharan	wh_main_effect_character_mod_ancillary_drop	faction_to_character_own	5.0	3.0	0.0
ovn_Nehekharan	wh_main_effect_ovn_Nehekharan_dummy	this_building	0.0	0.0	0.0
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_cav_necropolis_knights_0	building_to_faction_own	1.0	1.0	0.0
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_inf_nehekhara_warriors_0	building_to_faction_own	2.0	2.0	0.0
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_inf_tomb_guard_1	building_to_faction_own	1.0	1.0	0.0
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_0	building_to_faction_own	1.0	1.0	0.0
ovn_arb_scy_tmb	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0	building_to_faction_own	2.0	2.0	0.0
ovn_araby_coffee_1	ovn_resource_production_coffee	building_to_building_own	3.0	1.0	0.0
ovn_araby_coffee_2	ovn_resource_production_coffee	building_to_building_own	6.0	2.0	0.0
ovn_araby_coffee_3	ovn_resource_production_coffee	building_to_building_own	10.0	3.0	0.0
ovn_araby_coffee_1	wh_main_effect_economy_gdp_culture	building_to_building_own	75.0	35.0	0.0
ovn_araby_coffee_2	wh_main_effect_economy_gdp_culture	building_to_building_own	100.0	60.0	0.0
ovn_araby_coffee_3	wh_main_effect_economy_gdp_culture	building_to_building_own	150.0	85.0	0.0
ovn_araby_walls_1	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-10.0	-5.0	0.0
ovn_araby_walls_1	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	2.0	2.0	0.0
ovn_araby_walls_1	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	1.0	1.0	0.0
ovn_araby_walls_1	wh_main_effect_tower_projectile_emp_2	region_to_region_own	2.0	2.0	2.0
ovn_araby_walls_2	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-15.0	-8.0	0.0
ovn_araby_walls_2	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	4.0	4.0	0.0
ovn_araby_walls_2	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	2.0	2.0	0.0
ovn_araby_walls_2	wh_main_effect_tower_projectile_emp_3	region_to_region_own	3.0	3.0	3.0
ovn_araby_walls_3	wh_main_effect_agent_action_success_chance_enemy_building	region_to_character_enemy	-20.0	-10.0	0.0
ovn_araby_walls_3	wh_main_effect_force_army_battle_unit_morale_siege_defence	region_to_force_own	6.0	6.0	0.0
ovn_araby_walls_3	wh_main_effect_force_army_campaign_siege_defend_holdout_time	region_to_region_own	3.0	3.0	0.0
ovn_araby_walls_3	wh_main_effect_tower_projectile_emp_4	region_to_region_own	4.0	4.0	4.0
ovn_arb_barracks_1	wh_main_effect_force_all_campaign_recruitment_cost_all	region_to_force_own	-5.0	0.0	0.0
ovn_arb_barracks_2	wh_main_effect_force_all_campaign_recruitment_cost_all	region_to_force_own	-10.0	0.0	0.0
ovn_arb_barracks_3	wh_main_effect_force_all_campaign_recruitment_cost_all	region_to_force_own	-15.0	0.0	0.0
wh_main_emp_resource_iron_1	ovn_arb_iron_resource_res_cost	province_to_province_own_unseen	-20.0	-10.0	0.0
wh_main_emp_resource_iron_2	ovn_arb_iron_resource_res_cost	province_to_province_own_unseen	-25.0	-13.0	0.0
wh_main_emp_resource_iron_3	ovn_arb_iron_resource_res_cost	province_to_province_own_unseen	-30.0	-15.0	0.0
