effect	icon	priority	icon_negative	category	is_positive_value_good
elo_fen_big_dwellers_ward	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_fen_monster_rulers_matt	melee.png	100	melee.png	battle	true
elo_fen_monster_rulers_morale	morale.png	61	morale.png	battle	true
elo_fen_monster_rulers_resmis	resistance_missile.png	55	resistance_missile.png	battle	true
elo_fen_monster_rulers_cost	income.png	100	income.png	campaign	false
elo_fimir_apprentices_range	accuracy.png	203	accuracy.png	battle	true
elo_fen_lord_heroes	magic.png	15	magic.png	battle	true
elo_fen_lord_heroes_ward	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_belakor_fimir_demons_md	defence.png	100	defence.png	battle	true
elo_belakor_fimir_demons_ma	melee.png	100	melee.png	battle	true
elo_belakor_fimir_demons_wps	weapon_damage.png	100	weapon_damage.png	battle	true
elo_belakor_fimir_demons_rep	replenishment.png	101	replenishment.png	campaign	true
elo_belakor_fimir_demons_morale	morale.png	61	morale.png	battle	true
elo_belakor_fimir_demons_ward	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_belakor_fimir_demons_xp	experience.png	100	experience.png	campaign	true
elo_demons_papa_nurgle	resistance_ward_save.png	55	resistance_ward_save.png	battle	true
elo_demons_khoooorne	general_ability.png	600	general_ability.png	battle	true
elo_belakor_hopeless_fodder_armour	armour.png	100	armour.png	battle	true
elo_belakor_hopeless_fodder_ma	melee.png	100	melee.png	battle	true
elo_belakor_hopeless_fodder_ammo	ammo.png	101	ammo.png	battle	true
elo_belakor_hopeless_fodder_reload	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
elo_belakor_riders_chaos_up	income.png	100	income.png	campaign	false
elo_belakor_riders_chaos_cb	charge.png	100	charge.png	battle	true
elo_belakor_riders_chaos_wps	weapon_damage.png	100	weapon_damage.png	battle	true
elo_belakor_armoured_warriors_imm_psy	attribute_immune_to_psychology.png	620	attribute_immune_to_psychology.png	battle	true
elo_belakor_armoured_warriors_md	defence.png	100	defence.png	battle	true
elo_belakor_armoured_warriors_ld	morale.png	61	morale.png	battle	true
elo_belakor_corrupted_giants_speed	battle_movement.png	101	battle_movement.png	battle	true
elo_belakor_corrupted_giants_vsinf	bonus_vs_small.png	55	bonus_vs_small.png	battle	true
elo_belakor_corrupted_giants_cb	charge.png	100	charge.png	battle	true
elo_belakor_twisted_corrupted_cost	income.png	100	income.png	campaign	false
elo_belakor_twisted_corrupted_wps	weapon_damage.png	100	weapon_damage.png	battle	true
elo_belakor_twisted_corrupted_armour	armour.png	100	armour.png	battle	true
elo_belakor_corrupted_giants_fatigue_res	vigour.png	101	vigour.png	battle	true
elo_belakor_here_to_die_md	defence.png	100	defence.png	battle	true
elo_belakor_here_to_die_armour	armour.png	100	armour.png	battle	true
elo_belakor_ranged_ammo	ammo.png	101	ammo.png	battle	true
elo_belakor_ranged_rdmg	ranged_damage.png	109	ranged_damage.png	battle	true
elo_belakor_chaos_infantry_dmg	weapon_damage.png	100	weapon_damage.png	battle	true
elo_belakor_chaos_infantry_ma	melee.png	100	melee.png	battle	true
elo_belakor_conjured_monsters_md	defence.png	100	defence.png	battle	true
elo_belakor_conjured_monsters_ma	melee.png	100	melee.png	battle	true
elo_belakor_r7_fimir_all_wps	weapon_damage.png	100	weapon_damage.png	battle	true
elo_belakor_r7_fimir_all_misres	resistance_missile.png	55	resistance_missile.png	battle	true
elo_belakor_r7_fimir_all_ma	melee.png	100	melee.png	battle	true
elo_belakor_cav_cb	charge.png	100	charge.png	battle	true
elo_belakor_cav_ma	melee.png	100	melee.png	battle	true
elo_belakor_conscripted_beasts_speed	battle_movement.png	101	battle_movement.png	battle	true
elo_belakor_conscripted_beasts_cb	charge.png	100	charge.png	battle	true
elo_belakor_ranged_r7_ammo	ammo.png	101	ammo.png	battle	true
elo_belakor_ranged_r7_reload	icon_stat_reload_time_force.png	202	ranged_damage.png	battle	true
elo_belakor_ranged_r7_rdmg	ranged_damage.png	109	ranged_damage.png	battle	true
elo_belakor_cav_bog_r7_phys_res	resistance_physical.png	100	resistance_physical.png	battle	true
elo_belakor_cav_bog_r7_ma	melee.png	100	melee.png	battle	true
elo_belakor_cav_bog_r7_cb	charge.png	100	charge.png	battle	true
elo_champions_chaos_r7_wps	weapon_damage.png	100	weapon_damage.png	battle	true
elo_champions_chaos_r7_md	defence.png	100	defence.png	battle	true
elo_champions_chaos_r7_magicres	resistance_magic.png	100	resistance_magic.png	battle	true
fim_main_effect_agent_cap_increase_champion_finmor	agent.png	2	agent.png	campaign	true
fim_main_effect_agent_enable_recruitment_finmor	agent.png	2	agent.png	campaign	true
fim_main_effect_agent_xp_increase_finmor	agent.png	3	agent.png	campaign	true
fim_main_effect_agent_xp_increase_balefiend	agent.png	3	agent.png	campaign	true
