units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_nor_harbingers_of_doom	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_0	false
wh2_main_nor_harbingers_of_doom	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_13	false
wh2_main_nor_harbingers_of_doom	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_9	false
wh2_main_nor_harbingers_of_doom	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_10	false
wh2_main_nor_harbingers_of_doom	true	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_sorcerer_lord_campaign_03_0.png	wh_main_uniform_chs_sorcerer_lord_campaign_03	wh_dlc07_chs_cha_chaos_sorcerer_lord_shadows_12	false
wh2_main_nor_harbingers_of_doom	false	elo_albion_warriors_no_garrison	true	true				true
wh2_main_nor_harbingers_of_doom	false	elo_albion_warriors_spears_no_garrison	true	true				true
wh2_main_nor_harbingers_of_doom	false	albion_riders_javelins_no_garrison	true	true				true
wh2_main_nor_harbingers_of_doom	false	albion_riders	true	true				true
wh2_main_nor_harbingers_of_doom	false	albion_centaurs	true	true				true
wh2_main_nor_harbingers_of_doom	true	belakor	true	true	ui/portraits/portholes/no_culture/belakor.png		belakor	false
wh2_main_nor_harbingers_of_doom	true	wh_main_chs_cha_chaos_lord_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_main_chs_cha_chaos_lord_0	false
wh2_main_nor_harbingers_of_doom	true	wh_main_chs_cha_chaos_lord_11	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_main_chs_cha_chaos_lord_11	false
wh2_main_nor_harbingers_of_doom	true	wh_main_chs_cha_chaos_lord_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_chaos_lord_campaign_01_0.png	wh_main_uniform_chs_lord_campaign_01	wh_main_chs_cha_chaos_lord_12	false
wh2_main_nor_harbingers_of_doom	false	wh_dlc08_nor_mon_frost_wyrm_0	true	true				false
wh2_main_nor_harbingers_of_doom	false	wh_dlc01_chs_cha_exalted_hero_10	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_dlc01_chs_cha_exalted_hero_10	false
wh2_main_nor_harbingers_of_doom	false	wh_main_chs_cha_exalted_hero_0	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_main_chs_cha_exalted_hero_0	false
wh2_main_nor_harbingers_of_doom	false	wh_main_chs_cha_exalted_hero_12	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_main_chs_cha_exalted_hero_12	false
wh2_main_nor_harbingers_of_doom	false	wh_main_chs_cha_exalted_hero_13	true	true	ui/portraits/portholes/wh_main_chs_chaos/chs_exalted_hero_campaign_01_0.png	wh_main_uniform_chs_exalted_hero_campaign_01	wh_main_chs_cha_exalted_hero_13	false
wh2_main_nor_harbingers_of_doom	false	wh_dlc08_nor_cha_fimir_balefiend_beast	true	true	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_fimir_balefiend_campaign_03_0.png	wh_dlc08_uniform_nor_fimir_balefiend_campaign_03	wh_dlc08_nor_cha_fimir_balefiend_fire_0	false
wh2_main_nor_harbingers_of_doom	false	wh_dlc08_nor_cha_fimir_balefiend_death	true	true	UI/Portraits/Portholes/wh_main_chs_chaos/nor_cha_fimir_balefiend_campaign_02_0.png	wh_dlc08_uniform_nor_fimir_balefiend_campaign_02	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	false
wh2_main_nor_harbingers_of_doom	false	elo_tzaangor_upkeep	true	true				false
wh2_main_nor_harbingers_of_doom	false	bacr_chs_inf_daemonette	true	true				false
