building_units_allowed_tables	4
building	unit	xp	key	conditions	faction	enabled
wh2_dlc15_special_settlement_massif_orcal_emp_4	halfling_militia	0	260589451	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_4	halfling_militia	0	260589467	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_4	halfling_militia	0	260589469	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_4	halfling_militia	0	260589503	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_5	halfling_militia	0	260589410	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_5	halfling_militia	0	260589415	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_5	halfling_militia	0	260589463	0		false
wh2_dlc15_special_settlement_massif_orcal_emp_5	halfling_militia	0	260589486	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_1	halfling_militia	0	260589397	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_1	halfling_militia	0	260589481	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_2	halfling_militia	0	260589417	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_2	halfling_militia	0	260589518	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_3	halfling_militia	0	260589380	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_3	halfling_militia	0	260589500	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_4	halfling_militia	0	260589382	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_4	halfling_militia	0	260589436	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_5	halfling_militia	0	260589442	0		false
wh2_dlc15_special_settlement_tor_yvresse_emp_5	halfling_militia	0	260589529	0		false
wh2_main_special_settlement_athel_loren_emp_1	halfling_militia	0	260589447	0		false
wh2_main_special_settlement_athel_loren_emp_2	halfling_militia	0	260589482	0		false
wh2_main_special_settlement_athel_loren_emp_3	halfling_militia	0	260589441	0		false
wh2_main_special_settlement_athel_loren_emp_4	halfling_militia	0	260589523	0		false
wh2_main_special_settlement_athel_loren_emp_5	halfling_militia	0	260589448	0		false
wh2_main_special_settlement_black_crag_emp_1	halfling_militia	0	260589409	0		false
wh2_main_special_settlement_black_crag_emp_2	halfling_militia	0	260589431	0		false
wh2_main_special_settlement_black_crag_emp_3	halfling_militia	0	260589498	0		false
wh2_main_special_settlement_black_crag_emp_4	halfling_militia	0	260589525	0		false
wh2_main_special_settlement_black_crag_emp_5	halfling_militia	0	260589478	0		false
wh2_main_special_settlement_colony_major_other_1	halfling_militia	0	260589411	0		false
wh2_main_special_settlement_colony_major_other_2	halfling_militia	0	260589438	0		false
wh2_main_special_settlement_colony_major_other_3	halfling_militia	0	260589398	0		false
wh2_main_special_settlement_colony_major_other_4	halfling_militia	0	260589533	0		false
wh2_main_special_settlement_colony_major_other_5	halfling_militia	0	260589502	0		false
wh2_main_special_settlement_colony_minor_other_1	halfling_militia	0	260589387	0		false
wh2_main_special_settlement_colony_minor_other_2	halfling_militia	0	260589424	0		false
wh2_main_special_settlement_colony_minor_other_3	halfling_militia	0	260589534	0		false
wh2_main_special_settlement_eight_peaks_emp_1	halfling_militia	0	260589496	0		false
wh2_main_special_settlement_eight_peaks_emp_2	halfling_militia	0	260589524	0		false
wh2_main_special_settlement_eight_peaks_emp_3	halfling_militia	0	260589480	0		false
wh2_main_special_settlement_eight_peaks_emp_4	halfling_militia	0	260589465	0		false
wh2_main_special_settlement_eight_peaks_emp_5	halfling_militia	0	260589462	0		false
wh2_main_special_settlement_gaean_vale_emp_1	halfling_militia	0	260589458	0		false
wh2_main_special_settlement_gaean_vale_emp_2	halfling_militia	0	260589422	0		false
wh2_main_special_settlement_gaean_vale_emp_3	halfling_militia	0	260589407	0		false
wh2_main_special_settlement_gaean_vale_emp_4	halfling_militia	0	260589515	0		false
wh2_main_special_settlement_gaean_vale_emp_5	halfling_militia	0	260589497	0		false
wh2_main_special_settlement_hellpit_other_1	halfling_militia	0	260589416	0		false
wh2_main_special_settlement_hellpit_other_2	halfling_militia	0	260589483	0		false
wh2_main_special_settlement_hellpit_other_3	halfling_militia	0	260589505	0		false
wh2_main_special_settlement_hellpit_other_4	halfling_militia	0	260589464	0		false
wh2_main_special_settlement_hellpit_other_5	halfling_militia	0	260589530	0		false
wh2_main_special_settlement_hexoatl_emp_1	halfling_militia	0	260589488	0		false
wh2_main_special_settlement_hexoatl_emp_2	halfling_militia	0	260589399	0		false
wh2_main_special_settlement_hexoatl_emp_3	halfling_militia	0	260589531	0		false
wh2_main_special_settlement_hexoatl_emp_4	halfling_militia	0	260589392	0		false
wh2_main_special_settlement_hexoatl_emp_5	halfling_militia	0	260589485	0		false
wh2_main_special_settlement_karaz_a_karak_emp_1	halfling_militia	0	260589428	0		false
wh2_main_special_settlement_karaz_a_karak_emp_2	halfling_militia	0	260589461	0		false
wh2_main_special_settlement_karaz_a_karak_emp_3	halfling_militia	0	260589495	0		false
wh2_main_special_settlement_karaz_a_karak_emp_4	halfling_militia	0	260589449	0		false
wh2_main_special_settlement_karaz_a_karak_emp_5	halfling_militia	0	260589510	0		false
wh2_main_special_settlement_khemri_emp_1	halfling_militia	0	260589473	0		false
wh2_main_special_settlement_khemri_emp_2	halfling_militia	0	260589504	0		false
wh2_main_special_settlement_khemri_emp_3	halfling_militia	0	260589457	0		false
wh2_main_special_settlement_khemri_emp_4	halfling_militia	0	260589420	0		false
wh2_main_special_settlement_khemri_emp_5	halfling_militia	0	260589508	0		false
wh2_main_special_settlement_lahmia_emp_1	halfling_militia	0	260589471	0		false
wh2_main_special_settlement_lahmia_emp_2	halfling_militia	0	260589443	0		false
wh2_main_special_settlement_lahmia_emp_3	halfling_militia	0	260589460	0		false
wh2_main_special_settlement_lahmia_emp_4	halfling_militia	0	260589401	0		false
wh2_main_special_settlement_lahmia_emp_5	halfling_militia	0	260589526	0		false
wh2_main_special_settlement_lothern_emp_1	halfling_militia	0	260589393	0		false
wh2_main_special_settlement_lothern_emp_2	halfling_militia	0	260589379	0		false
wh2_main_special_settlement_lothern_emp_3	halfling_militia	0	260589509	0		false
wh2_main_special_settlement_lothern_emp_4	halfling_militia	0	260589522	0		false
wh2_main_special_settlement_lothern_emp_5	halfling_militia	0	260589479	0		false
wh2_main_special_settlement_naggarond_emp_1	halfling_militia	0	260589501	0		false
wh2_main_special_settlement_naggarond_emp_2	halfling_militia	0	260589472	0		false
wh2_main_special_settlement_naggarond_emp_3	halfling_militia	0	260589466	0		false
wh2_main_special_settlement_naggarond_emp_4	halfling_militia	0	260589381	0		false
wh2_main_special_settlement_naggarond_emp_5	halfling_militia	0	260589513	0		false
wh2_main_special_settlement_sartosa_emp_1	halfling_militia	0	260589395	0		false
wh2_main_special_settlement_sartosa_emp_2	halfling_militia	0	260589385	0		false
wh2_main_special_settlement_sartosa_emp_3	halfling_militia	0	260589511	0		false
wh2_main_special_settlement_sartosa_emp_4	halfling_militia	0	260589405	0		false
wh2_main_special_settlement_sartosa_emp_5	halfling_militia	0	260589455	0		false
wh2_main_special_settlement_skavenblight_other_1	halfling_militia	0	260589528	0		false
wh2_main_special_settlement_skavenblight_other_2	halfling_militia	0	260589418	0		false
wh2_main_special_settlement_skavenblight_other_3	halfling_militia	0	260589520	0		false
wh2_main_special_settlement_skavenblight_other_4	halfling_militia	0	260589429	0		false
wh2_main_special_settlement_skavenblight_other_5	halfling_militia	0	260589404	0		false
wh2_main_special_settlement_the_awakening_emp_1	halfling_militia	0	260589521	0		false
wh2_main_special_settlement_the_awakening_emp_2	halfling_militia	0	260589477	0		false
wh2_main_special_settlement_the_awakening_emp_3	halfling_militia	0	260589527	0		false
wh2_main_special_settlement_the_awakening_emp_4	halfling_militia	0	260589445	0		false
wh2_main_special_settlement_the_awakening_emp_5	halfling_militia	0	260589454	0		false
wh_main_emp_settlement_major_1	halfling_militia	0	260589468	0		false
wh_main_emp_settlement_major_1_coast	halfling_militia	0	260589474	0		false
wh_main_emp_settlement_major_2	halfling_militia	0	260589439	0		false
wh_main_emp_settlement_major_2_coast	halfling_militia	0	260589484	0		false
wh_main_emp_settlement_major_3	halfling_militia	0	260589414	0		false
wh_main_emp_settlement_major_3_coast	halfling_militia	0	260589440	0		false
wh_main_emp_settlement_major_4	halfling_militia	0	260589433	0		false
wh_main_emp_settlement_major_4_coast	halfling_militia	0	260589459	0		false
wh_main_emp_settlement_major_5	halfling_militia	0	260589400	0		false
wh_main_emp_settlement_major_5_coast	halfling_militia	0	260589403	0		false
wh_main_emp_settlement_minor_1	halfling_militia	0	260589514	0		false
wh_main_emp_settlement_minor_1_coast	halfling_militia	0	260589391	0		false
wh_main_emp_settlement_minor_2	halfling_militia	0	260589389	0		false
wh_main_emp_settlement_minor_2_coast	halfling_militia	0	260589425	0		false
wh_main_emp_settlement_minor_3	halfling_militia	0	260589446	0		false
wh_main_emp_settlement_minor_3_coast	halfling_militia	0	260589487	0		false
wh_main_sch_special_moot_cauldron_1	ovn_mtl_art_hotpot_ror	0	260589010	0		true
wh_main_sch_special_moot_cauldron_1	halfling_cook_ror	0	260589091	0		true
wh_main_sch_special_moot_cauldron_1	sr_ogre	0	260589122	0		true
wh_main_special_settlement_altdorf_1_emp	halfling_militia	0	260589406	0		false
wh_main_special_settlement_altdorf_2_emp	halfling_militia	0	260589412	0		false
wh_main_special_settlement_altdorf_3_emp	halfling_militia	0	260589506	0		false
wh_main_special_settlement_altdorf_4_emp	halfling_militia	0	260589493	0		false
wh_main_special_settlement_altdorf_5_emp	halfling_militia	0	260589426	0		false
wh_main_special_settlement_castle_drakenhof_1_emp	halfling_militia	0	260589388	0		false
wh_main_special_settlement_castle_drakenhof_2_emp	halfling_militia	0	260589402	0		false
wh_main_special_settlement_castle_drakenhof_3_emp	halfling_militia	0	260589499	0		false
wh_main_special_settlement_castle_drakenhof_4_emp	halfling_militia	0	260589419	0		false
wh_main_special_settlement_castle_drakenhof_5_emp	halfling_militia	0	260589427	0		false
wh_main_special_settlement_couronne_1_emp	halfling_militia	0	260589435	0		false
wh_main_special_settlement_couronne_2_emp	halfling_militia	0	260589452	0		false
wh_main_special_settlement_couronne_3_emp	halfling_militia	0	260589453	0		false
wh_main_special_settlement_couronne_4_emp	halfling_militia	0	260589490	0		false
wh_main_special_settlement_couronne_5_emp	halfling_militia	0	260589491	0		false
wh_main_special_settlement_kislev_1_emp	halfling_militia	0	260589390	0		false
wh_main_special_settlement_kislev_2_emp	halfling_militia	0	260589494	0		false
wh_main_special_settlement_kislev_3_emp	halfling_militia	0	260589432	0		false
wh_main_special_settlement_kislev_4_emp	halfling_militia	0	260589423	0		false
wh_main_special_settlement_kislev_5_emp	halfling_militia	0	260589434	0		false
wh_main_special_settlement_miragliano_1_emp	halfling_militia	0	260589456	0		false
wh_main_special_settlement_miragliano_2_emp	halfling_militia	0	260589489	0		false
wh_main_special_settlement_miragliano_3_emp	halfling_militia	0	260589421	0		false
wh_main_special_settlement_miragliano_4_emp	halfling_militia	0	260589517	0		false
wh_main_special_settlement_miragliano_5_emp	halfling_militia	0	260589476	0		false
