building	culture	subculture	faction	description	icon	disables	short_description	display_tooltip
elo_ogham_stone_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_binding_circle_2	false	elo_ogham_stone_3	true
elo_temple_danu_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_sacred_groves	false	elo_temple_danu_1	true
elo_temple_danu_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_sacred_groves	false	elo_temple_danu_2	true
elo_temple_danu_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_sacred_groves	false	elo_temple_danu_3	true
wh_main_nor_loot_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_loot_plunder	true	wh_main_nor_loot_1	true
wh_main_nor_loot_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_loot_plunder	true	wh_main_nor_loot_2	true
wh_main_nor_loot_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_loot_plunder	true	wh_main_nor_loot_3	true
wh_main_nor_creatures_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_creatures_of_chaos	true	wh_main_nor_creatures_1	true
wh_main_nor_creatures_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_creatures_of_chaos	true	wh_main_nor_creatures_2	true
wh_main_nor_creatures_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_creatures_of_chaos	true	wh_main_nor_creatures_3	true
albion_hunters_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	wood_elves_food	false	albion_hunters_1	true
albion_hunters_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	wood_elves_food	false	albion_hunters_2	true
albion_hunters_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	wood_elves_food	false	albion_hunters_3	true
albion_order_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	wh2_main_wef_healer	false	albion_order_1	true
albion_order_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	wh2_main_wef_healer	false	albion_order_2	true
albion_order_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	wh2_main_wef_healer	false	albion_order_3	true
wh_main_nor_smith_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_smithy_armoury	true	wh_main_nor_smith_1	true
wh_main_nor_smith_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_smithy_armoury	true	wh_main_nor_smith_2	true
wh_main_nor_smith_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_smithy_armoury	true	wh_main_nor_smith_3	true
albion_smith_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_smithy	false	albion_smith_1	true
albion_smith_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_smithy	false	albion_smith_2	true
wh_main_nor_walls_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_palisades	false	albion_walls_1	true
wh_main_nor_walls_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_palisades	false	albion_walls_2	true
wh_main_nor_walls_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_palisades	false	albion_walls_3	true
albion_hall_heroes			wh2_main_nor_albion	wh_main_PLACEHOLDER	hall_of_heroes	false	albion_hall_heroes	true
wh_main_nor_outpost_experience_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_reccruitment_bonus	true	wh_main_nor_outpost_experience_1	true
wh_main_nor_outpost_experience_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_reccruitment_bonus	true	wh_main_nor_outpost_experience_2	true
wh_main_nor_outpost_experience_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_reccruitment_bonus	true	wh_main_nor_outpost_experience_3	true
wh_main_nor_outpost_garrison_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_garrison	false	albion_outpost_garrison_1	true
wh_main_nor_outpost_garrison_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_garrison	false	albion_outpost_garrison_2	true
wh_main_nor_outpost_garrison_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_garrison	false	albion_outpost_garrison_3	true
wh_main_nor_outpost_income_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_incom	true	wh_main_nor_outpost_income_2	true
wh_main_nor_outpost_income_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_incom	true	wh_main_nor_outpost_income_3	true
wh_main_nor_outpost_major_human_1_coast			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_1	true
wh_main_nor_outpost_major_human_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_1	true
wh_main_nor_outpost_major_human_2_coast			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_2	true
wh_main_nor_outpost_major_human_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_2	true
wh_main_nor_outpost_major_human_3_coast			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_3	true
wh_main_nor_outpost_major_human_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_3	true
wh_main_nor_outpost_minor_human_1_coast			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_1	true
wh_main_nor_outpost_minor_human_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_1	true
wh_main_nor_outpost_minor_human_2_coast			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_2	true
wh_main_nor_outpost_minor_human_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_2	true
wh_main_nor_outpost_minor_human_3_coast			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_3	true
wh_main_nor_outpost_minor_human_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_settlement	false	albion_minor_3	true
albion_gryphon_eyrie			wh2_main_nor_albion	wh_main_PLACEHOLDER	gryphon_eyrie	false	albion_gryphon_eyrie	true
albion_gryphon_eyrie_0			wh2_main_nor_albion	wh_main_PLACEHOLDER	gryphon_eyrie	false	albion_gryphon_eyrie_0	true
wh_main_nor_port_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	empire_port	false	ovn_alb_port2	true
wh_main_nor_port_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	empire_port	false	ovn_alb_port3	true
wh_main_nor_port			wh2_main_nor_albion	wh_main_PLACEHOLDER	empire_port	false	ovn_alb_port1	true
wh_main_nor_worship_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_chaos_worship	true	wh_main_nor_worship_2	true
wh_main_nor_worship_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_chaos_worship	true	wh_main_nor_worship_3	true
wh_main_nor_worship_4			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_chaos_worship	true	wh_main_nor_worship_4	true
wh_main_nor_outpost_growth_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_chaos_worship	true	wh_main_horde_chaos_warriors_2	true
wh_main_nor_outpost_growth_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_chaos_worship	true	wh_main_horde_chaos_warriors_2	true
wh_main_nor_outpost_growth_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_chaos_worship	true	wh_main_horde_chaos_warriors_2	true
wh_main_nor_outpost_income_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	nor_loot_plunder	true	wh_main_nor_loot_3	true
ovn_albion_military_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_inf	false	albion_military_1	true
ovn_albion_military_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_inf	false	albion_military_2	true
ovn_albion_military_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_inf	false	albion_military_3	true
ovn_albion_outpost_military_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_inf	false	albion_military_1	true
ovn_albion_outpost_military_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_inf	false	albion_military_2	true
ovn_albion_outpost_military_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_inf	false	albion_military_3	true
ovn_albion_outpost_stables_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_stables	false	albion_stables_1	true
ovn_albion_outpost_stables_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_stables	false	albion_stables_2	true
ovn_albion_outpost_stables_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_stables	false	albion_stables_3	true
ovn_albion_stables_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_stables	false	albion_stables_1	true
ovn_albion_stables_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_stables	false	albion_stables_2	true
ovn_albion_stables_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	albion_stables	false	albion_stables_3	true
ovn_Waystone_1			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_waystone_1	false	ovn_Waystone_1	true
ovn_Waystone_2			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_waystone_2	false	ovn_Waystone_2	true
ovn_Waystone_3			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_waystone_3	false	ovn_Waystone_3	true
ovn_Waystone_marker			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_marker	false	ovn_Waystone_marker	true
ovn_Waystone_beacon			wh2_main_nor_albion	wh_main_PLACEHOLDER	alb_beacon	false	ovn_Waystone_beacon	true
wh2_main_foreign_slot_discovery_nor_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	dlc12_patrols	false	foreign_slot_discoverywh_dlc08_nor_norsca	true
wh2_main_special_lothern_port_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	special_lothern_port	false	wh2_main_special_lothern_port_1	true
wh2_main_special_settlement_altdorf_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	empire_city_altdorf	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_altdorf_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	empire_city_altdorf	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_altdorf_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	empire_city_altdorf	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_altdorf_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	empire_city_altdorf	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_altdorf_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	empire_city_altdorf	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_castle_drakenhof_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	vampire_city_castle_drakenhof	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_castle_drakenhof_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	vampire_city_castle_drakenhof	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_castle_drakenhof_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	vampire_city_castle_drakenhof	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_castle_drakenhof_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	vampire_city_castle_drakenhof	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_castle_drakenhof_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	vampire_city_castle_drakenhof	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_couronne_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	bretonnia_city_couronne	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_couronne_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	bretonnia_city_couronne	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_couronne_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	bretonnia_city_couronne	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_couronne_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	bretonnia_city_couronne	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_couronne_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	bretonnia_city_couronne	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_gaean_vale_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	wh2_dlc10_hef_alarielle_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_gaean_vale_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	wh2_dlc10_hef_alarielle_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_gaean_vale_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	wh2_dlc10_hef_alarielle_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_gaean_vale_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	wh2_dlc10_hef_alarielle_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_gaean_vale_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	wh2_dlc10_hef_alarielle_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hellpit_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_hell_pit	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hellpit_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_hell_pit	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hellpit_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_hell_pit	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hellpit_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_hell_pit	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hellpit_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_hell_pit	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hexoatl_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_hexoatl	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hexoatl_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_hexoatl	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hexoatl_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_hexoatl	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hexoatl_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_hexoatl	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_hexoatl_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_hexoatl	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_itza_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_itza	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_itza_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_itza	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_itza_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_itza	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_itza_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_itza	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_itza_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	lizardmen_city_itza	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_khemri_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_khemri	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_khemri_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_khemri	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_khemri_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_khemri	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_khemri_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_khemri	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_khemri_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_khemri	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_kislev_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	kislev_city_kislev	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_kislev_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	kislev_city_kislev	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_kislev_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	kislev_city_kislev	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_kislev_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	kislev_city_kislev	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_kislev_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	kislev_city_kislev	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lahmia_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lahmia_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lahmia_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lahmia_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lahmia_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tomb_kings_city_lahmia	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lothern_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	high_elves_city_lothern	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lothern_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	high_elves_city_lothern	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lothern_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	high_elves_city_lothern	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lothern_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	high_elves_city_lothern	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_lothern_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	high_elves_city_lothern	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_miragliano_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tilea_city_miragliano	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_miragliano_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tilea_city_miragliano	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_miragliano_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tilea_city_miragliano	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_miragliano_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tilea_city_miragliano	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_miragliano_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	tilea_city_miragliano	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_naggarond_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	dark_elves_city_naggarond	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_naggarond_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	dark_elves_city_naggarond	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_naggarond_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	dark_elves_city_naggarond	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_naggarond_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	dark_elves_city_naggarond	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_naggarond_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	dark_elves_city_naggarond	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_sartosa_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	sartosa_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_sartosa_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	sartosa_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_sartosa_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	sartosa_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_sartosa_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	sartosa_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_sartosa_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	sartosa_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_skavenblight_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_skavenblight	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_skavenblight_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_skavenblight	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_skavenblight_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_skavenblight	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_skavenblight_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_skavenblight	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_skavenblight_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	skaven_city_skavenblight	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	awakening_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_2		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	awakening_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_3		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	awakening_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_4		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	awakening_settlement	false	wh_dlc08_special_settlement_norsca	true
wh2_main_special_settlement_the_awakening_norsca_5		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	awakening_settlement	false	wh_dlc08_special_settlement_norsca	true
wh_dlc08_nor_resource_iron_1		wh_main_sc_nor_albion		wh_main_PLACEHOLDER	nor_iron	true	wh_dlc08_nor_resource_iron_1	true
