building_chain	id
wh2_dlc15_special_settlement_massif_orcal_emp	ovn_bas_halflings
wh2_dlc15_special_settlement_tor_yvresse_emp	ovn_bas_halflings
wh2_main_EMPIRE_academy	ovn_bas_halflings
wh2_main_EMPIRE_roads	ovn_bas_halflings
wh2_main_HUMAN_resource_gemstones	ovn_bas_halflings
wh2_main_emp_defence_norsca	ovn_bas_halflings
wh2_main_emp_resource_animals	ovn_bas_halflings
wh2_main_emp_resource_medicine	ovn_bas_halflings
wh2_main_emp_resource_obsidian	ovn_bas_halflings
wh2_main_emp_resource_spices	ovn_bas_halflings
wh2_main_foreign_slot_discovery_emp	ovn_bas_halflings
wh2_main_special_altdorf_castle_reikguard	ovn_bas_halflings
wh2_main_special_altdorf_imperial_palace	ovn_bas_halflings
wh2_main_special_chamber_of_visions	ovn_bas_halflings
wh2_main_special_clar_karond_lairs_emp	ovn_bas_halflings
wh2_main_special_empire_fort_emp	ovn_bas_halflings
wh2_main_special_fortress_gate_eagle_untainted	ovn_bas_halflings
wh2_main_special_fortress_gate_griffon_untainted	ovn_bas_halflings
wh2_main_special_fortress_gate_phoenix_untainted	ovn_bas_halflings
wh2_main_special_fortress_gate_unicorn_untainted	ovn_bas_halflings
wh2_main_special_ghrond_convent_of_sorcery_emp	ovn_bas_halflings
wh2_main_special_glittering_tower	ovn_bas_halflings
wh2_main_special_golden_tower_of_the_gods_other	ovn_bas_halflings
wh2_main_special_hag_graef_mines	ovn_bas_halflings
wh2_main_special_hexoatl_stellar_pyramids_other	ovn_bas_halflings
wh2_main_special_itza_emerald_pools	ovn_bas_halflings
wh2_main_special_lothern_port_other	ovn_bas_halflings
wh2_main_special_peg_street_pawnshop	ovn_bas_halflings
wh2_main_special_pyramid_of_nagash_other	ovn_bas_halflings
wh2_main_special_quintex	ovn_bas_halflings
wh2_main_special_salzenmund_laurelorn_human	ovn_bas_halflings
wh2_main_special_settlement_athel_loren_emp	ovn_bas_halflings
wh2_main_special_settlement_black_crag_emp	ovn_bas_halflings
wh2_main_special_settlement_colony_major_other	ovn_bas_halflings
wh2_main_special_settlement_colony_minor_other	ovn_bas_halflings
wh2_main_special_settlement_eight_peaks_emp	ovn_bas_halflings
wh2_main_special_settlement_gaean_vale_emp	ovn_bas_halflings
wh2_main_special_settlement_hellpit_other	ovn_bas_halflings
wh2_main_special_settlement_hexoatl_emp	ovn_bas_halflings
wh2_main_special_settlement_itza_emp	ovn_bas_halflings
wh2_main_special_settlement_karaz_a_karak_emp	ovn_bas_halflings
wh2_main_special_settlement_khemri_emp	ovn_bas_halflings
wh2_main_special_settlement_lahmia_emp	ovn_bas_halflings
wh2_main_special_settlement_lothern_emp	ovn_bas_halflings
wh2_main_special_settlement_naggarond_emp	ovn_bas_halflings
wh2_main_special_settlement_pyramid_of_nagash_emp	ovn_bas_halflings
wh2_main_special_settlement_sartosa_emp	ovn_bas_halflings
wh2_main_special_settlement_skavenblight_other	ovn_bas_halflings
wh2_main_special_settlement_the_awakening_emp	ovn_bas_halflings
wh2_main_special_shrine_of_asuryan_other	ovn_bas_halflings
wh2_main_special_shrine_of_khaine_other	ovn_bas_halflings
wh2_main_special_smithys_tavern	ovn_bas_halflings
wh2_main_special_solland_market	ovn_bas_halflings
wh2_main_special_tower_of_hoeth_emp	ovn_bas_halflings
wh2_main_special_ziggurat_of_dawn_beacon	ovn_bas_halflings
wh2_main_wef_oak_of_ages_occupied	ovn_bas_halflings
wh_main_EMPIRE_barracks	ovn_bas_halflings
wh_main_EMPIRE_farm_basic	ovn_bas_halflings
wh_main_EMPIRE_forges	ovn_bas_halflings
wh_main_EMPIRE_garrison	ovn_bas_halflings
wh_main_EMPIRE_industry_basic	ovn_bas_halflings
wh_main_EMPIRE_outpostnorsca_major	ovn_bas_halflings
wh_main_EMPIRE_outpostnorsca_major_coast	ovn_bas_halflings
wh_main_EMPIRE_outpostnorsca_minor	ovn_bas_halflings
wh_main_EMPIRE_outpostnorsca_minor_coast	ovn_bas_halflings
wh_main_EMPIRE_port	ovn_bas_halflings
wh_main_EMPIRE_settlement_major	ovn_bas_halflings
wh_main_EMPIRE_settlement_major_coast	ovn_bas_halflings
wh_main_EMPIRE_settlement_minor	ovn_bas_halflings
wh_main_EMPIRE_settlement_minor_coast	ovn_bas_halflings
wh_main_EMPIRE_smiths	ovn_bas_halflings
wh_main_EMPIRE_stables	ovn_bas_halflings
wh_main_EMPIRE_tavern	ovn_bas_halflings
wh_main_EMPIRE_walls	ovn_bas_halflings
wh_main_EMPIRE_wizards	ovn_bas_halflings
wh_main_EMPIRE_worship	ovn_bas_halflings
wh_main_HUMAN_MIDDENHEIM_worship	ovn_bas_halflings
wh_main_HUMAN_TALABEC_worship	ovn_bas_halflings
wh_main_HUMAN_resource_dyes	ovn_bas_halflings
wh_main_HUMAN_resource_furs	ovn_bas_halflings
wh_main_HUMAN_resource_gold	ovn_bas_halflings
wh_main_HUMAN_resource_iron	ovn_bas_halflings
wh_main_HUMAN_resource_marble	ovn_bas_halflings
wh_main_HUMAN_resource_pastures	ovn_bas_halflings
wh_main_HUMAN_resource_pottery	ovn_bas_halflings
wh_main_HUMAN_resource_salt	ovn_bas_halflings
wh_main_HUMAN_resource_timber	ovn_bas_halflings
wh_main_HUMAN_resource_wine	ovn_bas_halflings
wh_main_bretonnia_legendary_bordeleaux	ovn_bas_halflings
wh_main_sch_special_moot_cauldron	ovn_bas_halflings
wh_main_sch_special_the_rock	ovn_bas_halflings
wh_main_special_archecclesiatium	ovn_bas_halflings
wh_main_special_blazing_sun_chapterhouse	ovn_bas_halflings
wh_main_special_bokha_palace	ovn_bas_halflings
wh_main_special_bordeleaux_vineyards	ovn_bas_halflings
wh_main_special_college_of_magic	ovn_bas_halflings
wh_main_special_erengrad_port	ovn_bas_halflings
wh_main_special_great_temple_of_ulric	ovn_bas_halflings
wh_main_special_knights_panther_chapterhouse	ovn_bas_halflings
wh_main_special_marienburg_port	ovn_bas_halflings
wh_main_special_nuln_gunnery_school	ovn_bas_halflings
wh_main_special_reiksfort	ovn_bas_halflings
wh_main_special_settlement_altdorf	ovn_bas_halflings
wh_main_special_settlement_castle_drakenhof_empire	ovn_bas_halflings
wh_main_special_settlement_couronne_empire	ovn_bas_halflings
wh_main_special_settlement_kislev_empire	ovn_bas_halflings
wh_main_special_settlement_miragliano_empire	ovn_bas_halflings
wh_main_special_tournament_grounds	ovn_bas_halflings
wh_main_special_ubersreik_inn	ovn_bas_halflings
ovn_hlf_under_set_menu	ovn_bas_halflings
ovn_hlf_under_pick_menu	ovn_bas_halflings
ovn_hlf_under_buffet_menu	ovn_bas_halflings
ovn_hlf_under_special_menu	ovn_bas_halflings
ovn_hlf_under_drinks_wine	ovn_bas_halflings
ovn_hlf_under_drinks_cofee	ovn_bas_halflings
ovn_hlf_under_barn	ovn_bas_halflings
ovn_hlf_under_revelry	ovn_bas_halflings
ovn_hlf_under_security	ovn_bas_halflings
ovn_hlf_under_fence	ovn_bas_halflings
ovn_chs_agent	wh_main_bas_nor
ovn_grn_agent	wh_main_bas_nor
ovn_evil_income	wh_main_bas_nor
ovn_troll_creatures	wh_main_bas_nor
ovn_troll_offerings	wh_main_bas_nor
ovn_troll_outpost_stables	wh_main_bas_nor
ovn_troll_worship	wh_main_bas_nor
elo_troll	wh_main_bas_nor
ovn_troll_Wyvern	wh_main_bas_nor
ovn_troll_Bridges	wh_main_bas_nor
arb_fatandira_landmark	ovn_bas_araby
arb_flaming_scimitar_main	ovn_bas_araby
arb_flaming_scimitar_barracks	ovn_bas_araby
arb_flaming_scimitar_support_monsters	ovn_bas_araby
arb_flaming_scimitar_support_mages	ovn_bas_araby
arb_flaming_scimitar_structure_movement	ovn_bas_araby
arb_flaming_scimitar_structure_upkeep	ovn_bas_araby
arb_flaming_scimitar_structure_replenishment	ovn_bas_araby
arb_flaming_scimitar_structure_growth	ovn_bas_araby
arb_flaming_scimitar_defense_bombardment	ovn_bas_araby
arb_flaming_scimitar_defense_magical_bombardment	ovn_bas_araby
arb_flaming_scimitar_unique_minaret	ovn_bas_araby
arb_golden_magus_special_galleon_graveyard	ovn_bas_araby
ovn_warp_skaven_mercs	wh_main_bas_nor
ovn_Albion_Barrows	wh_main_bas_nor
ovn_Albion_War	wh_main_bas_nor
ovn_cd_slave	ovn_bas_rotbloods
ovn_cd_work	ovn_bas_rotbloods
wh2_dlc14_special_dragon_isle_port	ovn_bas_rotbloods
ovn_Clan_Fester	ovn_bas_rotbloods
alb_resource_gold	ovn_bas_rotbloods
alb_resource_iron	ovn_bas_rotbloods
alb_resource_marble	ovn_bas_rotbloods
alb_resource_medicine	ovn_bas_rotbloods
alb_resource_pottery	ovn_bas_rotbloods
alb_resource_wood	ovn_bas_rotbloods
elo_ogham_stone	ovn_bas_rotbloods
elo_temple_danu	ovn_bas_rotbloods
albion_hunters	ovn_bas_rotbloods
albion_order	ovn_bas_rotbloods
albion_smith	ovn_bas_rotbloods
albion_hall_heroes	ovn_bas_rotbloods
albion_gryphon_eyrie	ovn_bas_rotbloods
albion_oracle_hall	ovn_bas_rotbloods
elo_great_ogham	ovn_bas_rotbloods
elo_forge_old_ones	ovn_bas_rotbloods
elo_citadel_lead	ovn_bas_rotbloods
elo_dragon_crag	ovn_bas_rotbloods
hertz_rotblood_nurgle_corruption	ovn_bas_rotbloods
hertz_rotblood_nurgle_income	ovn_bas_rotbloods
ovn_albion_military	ovn_bas_rotbloods
ovn_albion_outpost_military	ovn_bas_rotbloods
ovn_albion_stables	ovn_bas_rotbloods
ovn_albion_outpost_stables	ovn_bas_rotbloods
ovn_fimir_income	ovn_bas_rotbloods
ovn_fimir_agent	ovn_bas_rotbloods
ovn_rot_military	ovn_bas_rotbloods
ovn_rot_stables	ovn_bas_rotbloods
ovn_Portal_Recruitment	ovn_bas_rotbloods
ovn_Portal_Recruitment_alt	ovn_bas_rotbloods
ovn_Waystone	ovn_bas_rotbloods
ovn_Waystone_marker	ovn_bas_rotbloods
ovn_Waystone_beacon	ovn_bas_rotbloods
ovn_fimir_mil	ovn_bas_rotbloods
ovn_fimir_nor	ovn_bas_rotbloods
ovn_fimir_beast	ovn_bas_rotbloods
ovn_fimir_agrul_migdhal_landmark	ovn_bas_rotbloods
ovn_chs_agent	ovn_bas_rotbloods
ovn_grn_agent	ovn_bas_rotbloods
ovn_evil_income	ovn_bas_rotbloods
ovn_troll_creatures	ovn_bas_rotbloods
ovn_troll_offerings	ovn_bas_rotbloods
ovn_troll_outpost_stables	ovn_bas_rotbloods
ovn_troll_worship	ovn_bas_rotbloods
elo_troll	ovn_bas_rotbloods
ovn_troll_Wyvern	ovn_bas_rotbloods
ovn_troll_Bridges	ovn_bas_rotbloods
ovn_warp_skaven_mercs	ovn_bas_rotbloods
ovn_Albion_Barrows	ovn_bas_rotbloods
ovn_Albion_War	ovn_bas_rotbloods
wh2_dlc11_special_settlement_galleons_graveyard_other	ovn_bas_rotbloods
wh2_dlc14_special_copher_port	ovn_bas_rotbloods
wh2_dlc15_special_settlement_massif_orcal_norsca	ovn_bas_rotbloods
wh2_dlc15_special_settlement_tor_yvresse_norsca	ovn_bas_rotbloods
wh2_main_foreign_slot_discovery_nor	ovn_bas_rotbloods
wh2_main_special_lothern_port_norsca	ovn_bas_rotbloods
wh2_main_special_peg_street_pawnshop	ovn_bas_rotbloods
wh2_main_special_phoenix_king_court_nor	ovn_bas_rotbloods
wh2_main_special_settlement_altdorf_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_athel_loren_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_castle_drakenhof_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_colony_major_other	ovn_bas_rotbloods
wh2_main_special_settlement_colony_minor_other	ovn_bas_rotbloods
wh2_main_special_settlement_couronne_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_gaean_vale_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_hellpit_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_hexoatl_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_itza_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_khemri_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_kislev_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_lahmia_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_lothern_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_miragliano_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_naggarond_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_pyramid_of_nagash_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_sartosa_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_skavenblight_norsca	ovn_bas_rotbloods
wh2_main_special_settlement_the_awakening_norsca	ovn_bas_rotbloods
wh2_main_special_shrine_of_asuryan_other	ovn_bas_rotbloods
wh2_main_special_shrine_of_khaine_other	ovn_bas_rotbloods
wh2_main_special_skeggi_hall	ovn_bas_rotbloods
wh2_main_special_ziggurat_of_dawn_beacon_chs	ovn_bas_rotbloods
wh2_main_wef_oak_of_ages_occupied	ovn_bas_rotbloods
wh_dlc08_NORSCA_erengrad_unique	ovn_bas_rotbloods
wh_dlc08_special_bordeleaux_port_norsca	ovn_bas_rotbloods
wh_dlc08_special_erengrad_port_norsca	ovn_bas_rotbloods
wh_dlc08_special_marienburg_port_norsca	ovn_bas_rotbloods
ovn_rot_monsters	ovn_bas_rotbloods
wh_main_NORSCA_chaos	ovn_bas_rotbloods
wh_main_NORSCA_garrison	ovn_bas_rotbloods
wh_main_NORSCA_loot	ovn_bas_rotbloods
wh_main_NORSCA_military	ovn_bas_rotbloods
wh_main_NORSCA_offerings	ovn_bas_rotbloods
wh_main_NORSCA_outpost_experience	ovn_bas_rotbloods
wh_main_NORSCA_outpost_garrison	ovn_bas_rotbloods
wh_main_NORSCA_outpost_growth	ovn_bas_rotbloods
wh_main_NORSCA_outpost_income	ovn_bas_rotbloods
wh_main_NORSCA_outpost_major_human	ovn_bas_rotbloods
wh_main_NORSCA_outpost_major_human_coast	ovn_bas_rotbloods
wh_main_NORSCA_outpost_military	ovn_bas_rotbloods
wh_main_NORSCA_outpost_minor_human	ovn_bas_rotbloods
wh_main_NORSCA_outpost_minor_human_coast	ovn_bas_rotbloods
wh_main_NORSCA_outpost_stables	ovn_bas_rotbloods
wh_main_NORSCA_port	ovn_bas_rotbloods
wh_main_NORSCA_resource_iron	ovn_bas_rotbloods
wh_main_NORSCA_resource_marble	ovn_bas_rotbloods
wh_main_NORSCA_resource_obsidian	ovn_bas_rotbloods
wh_main_NORSCA_settlement_major	ovn_bas_rotbloods
wh_main_NORSCA_settlement_major_coast	ovn_bas_rotbloods
wh_main_NORSCA_settlement_minor	ovn_bas_rotbloods
wh_main_NORSCA_settlement_minor_coast	ovn_bas_rotbloods
wh_main_NORSCA_slaves	ovn_bas_rotbloods
wh_main_NORSCA_smith	ovn_bas_rotbloods
wh_main_NORSCA_stables	ovn_bas_rotbloods
wh_main_NORSCA_walls	ovn_bas_rotbloods
wh_main_NORSCA_worship	ovn_bas_rotbloods
wh_main_special_settlement_black_crag_norsca	ovn_bas_rotbloods
wh_main_special_settlement_eight_peaks_norsca	ovn_bas_rotbloods
wh_main_special_settlement_karaz_a_karak_norsca	ovn_bas_rotbloods
hertz_rotblood_nurgle_fester_warren	ovn_bas_rotbloods
