key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
ovn_skill_com_hero_dance_legles_the_elf_0	ovn_hero_abilities_whirling_death.png	A Bladesinger’s dance may start as a mesmerising, graceful pirouette, but always ends as a violent maelstrom of slicing, gashing slaughter!	Whirling Death	5	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_1	ovn_hero_abilities_storm_of_blades.png	What beauty and violence there is in the dance? A flurry of blades and a certain savagery of intent...	Storm of Blades	5	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_0	immune_to_psychology.png	A little encouragement goes a long way – a long way to having Legles's main source of entertainment stick around for a moment longer.	An Unlikely Friendship	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_1	character_morale.png	Legles has taken it upon himself to steer Giblit into trouble whenever possible. He does this to push the failed Slayer out of comfort zone so that he may grow. It's also hilarious.	Prankster of Loec	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_2	character_replenishment.png	As a servant of Loec, God of Revelry, Legles knows how a thing or two about throwing feasts and festivals. Needless to say, he's a minor celebrity in the Moot.	Feastmaster	0	false	false	false	0.0	0
ovn_skill_com_hero_unique_legles_the_elf_3	mount_own_two_legz.png	Legles should really add a brisk walk back into his morning routine. In fact, it was on one of these morning constitutionals where he was forcibly befriended by a certain hapless dwarf. 	Morning Constitutionals	0	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_2	ovn_hero_abilities_the_shadows_coil.png	The wending and twisting of the Wardancers hardens their spirits and their bodies against would-be attackers.	The Shadow Coils	0	false	false	false	0.0	0
ovn_skill_com_hero_dance_legles_the_elf_3	ovn_hero_abilities_woven_mist.png	The Wardancer threads and loops, contorting to create an ethereal fabric that turns aside arrows and bolts.	Woven Mist	0	false	false	false	0.0	0
ovn_skill_innate_com_giblit_the_dwarf	trait_dwarf.png			0	true	false	false	0.0	0
ovn_skill_anc_weapon_friendship_bracelet_giblit	item_talisman.png		Giblit's Friendship Bracelet	11	false	false	false	0.0	0
ovn_skill_anc_enchanted_item_bimbos_book	item_enchanted_item.png		Bimbo's Book of Sage Advice	6	false	false	false	0.0	0
ovn_skill_all_dummy_agent_actions_com_giblit_the_dwarf	battle_attack.png	 	Actions [HIDDEN]	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_0	character_general_ability.png	Giblit would very much like to see tomorrow.	Self Preservation	5	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_1	character_health.png	Slayers suffer bouts of depression, and failed slayers doubly so. This often leads to periods when they glut themselves on alcohol or food.	Gluttonous	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_2	character_ward_save.png	It was fleeing from a dragon that made him broke his oath, all those years ago. In a very un-dwarfy manner, he holds no grudge, and is now quite fond of the beasts.	Dragon Friend	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_3	character_bonus_vs_large.png	Giblit, for a time, was an experienced Slayer. While a different dwarf now, he still has those memories of past deeds, slaying trolls, giants, and even daemons.	Slayer Memories	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_4	character_replenishment.png	Even halflings sometimes mistake Giblit as one of their own, given his short stature, gentle disposition, and love of food.	Honorary Halfling	0	false	false	false	0.0	0
ovn_skill_com_hero_giblit_the_dwarf_5	character_morale.png	While Giblit is unable (and unwilling) to take the Slayer Oath again, he is ready to make an oath that he will protect his friends in the Moot and the Comradeship.	Renewed Oath	0	false	false	false	0.0	0
