unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
			albion_giant	elo_albion_giant	false
			albion_huntresses	elo_morrigan_handmaidens	false
			albion_swordmaiden	elo_morrigan_handmaidens	false
			albion_huntresses	elo_morrigan_handmaidens_hunters	false
			albion_swordmaiden	elo_morrigan_handmaidens_sword	false
			albion_swordmaiden	elo_albion_holy_warriors	false
			elo_woadraider	elo_albion_holy_warriors	false
			druid_neophytes	elo_albion_holy_warriors	false
			albion_huntresses	elo_hunting_parties	false
			elo_bloodhounds	elo_hunting_parties	false
			albion_stonethrower	elo_wooden_structures	false
			albion_chariot	elo_wooden_structures	false
			alb_cav_noble	elo_noble_cav_chariot	false
			alb_cav_noble_spear	elo_noble_cav_chariot	false
			albion_chariot	elo_noble_cav_chariot	false
			albion_half_giants	albion_ancient_allies	false
			albion_giant	albion_ancient_allies	false
			albion_centaurs	albion_ancient_allies	false
			ovn_alb_inf_stone_throw_giant	albion_ancient_allies	false
			albion_fenhulk	albion_monsters_fen	false
			elo_fenbeast	albion_monsters_fen	false
			druid_neophytes	elo_druid_circle	false
			ovn_barrow_wight	elo_monsters	false
			ovn_barrow_wight	elo_monsters_r7	false
			ovn_barrow_wight	all_units	false
			ovn_barrow_wight	albion_ancient_allies	false
			albion_bologs_giant_ror	all_units	false
			albion_bologs_giant_ror	elo_monsters	false
			albion_bologs_giant_ror	elo_monsters_r7	false
			albion_bologs_giant_ror	elo_albion_giant	false
			albion_bologs_giant_ror	albion_ancient_allies	false
			albion_bologs_giant_ror	wh2_main_ror_units_all	false
			albion_shieldmaiden_ror	elo_holy_warriors	false
			albion_shieldmaiden_ror	elo_riders_r7	false
			albion_shieldmaiden_ror	all_units	false
			albion_shieldmaiden_ror	elo_albion_humans	false
			albion_shieldmaiden_ror	elo_morrigan_handmaidens	false
			albion_shieldmaiden_ror	elo_morrigan_handmaidens_sword	false
			albion_shieldmaiden_ror	elo_albion_holy_warriors	false
			albion_shieldmaiden_ror	wh2_main_ror_units_all	false
			elo_fly_infested_rotwood	wh2_main_ror_units_all	false
			elo_fly_infested_rotwood	elo_monsters	false
			elo_fly_infested_rotwood	elo_monsters_r7	false
			elo_fly_infested_rotwood	all_units	false
			elo_fly_infested_rotwood	elo_albion_swamp	false
			elo_fly_infested_rotwood	albion_monsters_fen	false
			albion_woadraider_sworn_ror	elo_holy_warriors	false
			albion_woadraider_sworn_ror	elo_riders_r7	false
			albion_woadraider_sworn_ror	all_units	false
			albion_woadraider_sworn_ror	elo_albion_humans	false
			albion_woadraider_sworn_ror	elo_albion_holy_warriors	false
			albion_woadraider_sworn_ror	wh2_main_ror_units_all	false
			alb_cav_noble_first_ror	elo_noble_cav_chariot	false
			alb_cav_noble_first_ror	wh2_main_ror_units_all	false
			alb_cav_noble_first_ror	elo_riders_r7	false
			alb_cav_noble_first_ror	elo_fast_attack	false
			alb_cav_noble_first_ror	all_units	false
			alb_cav_noble_first_ror	elo_albion_shielded	false
			alb_cav_noble_first_ror	elo_albion_humans	false
			albion_warriors_lugh	wh2_main_ror_units_all	false
			albion_warriors_lugh	elo_warband	false
			albion_warriors_lugh	elo_champions_r7	false
			albion_warriors_lugh	all_units	false
			albion_warriors_lugh	elo_albion_humans	false
			albion_huntresses_warden_ror	wh2_main_ror_units_all	false
			albion_huntresses_warden_ror	elo_ranged_special	false
			albion_huntresses_warden_ror	elo_hunters_r7	false
			albion_huntresses_warden_ror	all_units	false
			albion_huntresses_warden_ror	elo_albion_humans	false
			albion_huntresses_warden_ror	elo_morrigan_handmaidens	false
			albion_huntresses_warden_ror	elo_morrigan_handmaidens_hunters	false
			albion_huntresses_warden_ror	elo_hunting_parties	false
			albion_centaur_hunter_ror	wh2_main_ror_units_all	false
			albion_centaur_hunter_ror	elo_fast_attack	false
			albion_centaur_hunter_ror	elo_monsters_r7	false
			albion_centaur_hunter_ror	all_units	false
			albion_centaur_hunter_ror	albion_ancient_allies	false
			albion_cachtorr_stonethrower	wh2_main_ror_units_all	false
			albion_cachtorr_stonethrower	elo_monsters	false
			albion_cachtorr_stonethrower	elo_monsters_r7	false
			albion_cachtorr_stonethrower	all_units	false
			albion_cachtorr_stonethrower	elo_albion_giant	false
			albion_cachtorr_stonethrower	albion_ancient_allies	false
			albion_highlander_ror	elo_elite_warband	false
			albion_highlander_ror	elo_champions_r7	false
			albion_highlander_ror	all_units	false
			albion_highlander_ror	elo_albion_humans	false
			albion_highlander_ror	wh2_main_ror_units_all	false
			wh2_dlc16_wef_mon_zoats	albion_ancient_allies	false
			wh2_dlc16_wef_mon_zoats	elo_monsters_r7	false
			wh2_dlc16_wef_mon_zoats	elo_monsters	false
