effect	icon	priority	icon_negative	category	is_positive_value_good
enable_truth_wings_fate_bound	spell_ability.png	111	spell_ability.png	battle	true
enable_darkened_skies	general_ability.png	111	general_ability.png	battle	true
enable_omen_of_doom	general_ability.png	111	general_ability.png	battle	true
enable_omen_of_war	general_ability.png	111	general_ability.png	battle	true
enable_murder_of_crows	general_ability.png	111	general_ability.png	battle	true
enable_berserk_sword	general_ability.png	111	general_ability.png	battle	true
enable_hawkish_hunter	general_ability.png	111	general_ability.png	battle	true
elo_maidens_res	resistance_ward_save.png	111	resistance_ward_save.png	battle	true
elo_maidens_xp	experience.png	111	experience.png	battle	true
elo_maidens_speed	battle_movement.png	109	battle_movement.png	battle	true
enable_murder_of_crows_upgraded	general_ability.png	111	general_ability.png	battle	true
disable_murder_of_crows	general_ability.png	111	general_ability.png	battle	true
elo_staff_of_dural_durak	general_ability.png	111	general_ability.png	battle	true
elo_amulet_old_ones	general_ability.png	111	general_ability.png	battle	true
elo_giant_mdmg	weapon_damage.png	111	weapon_damage.png	battle	true
elo_giant_mattk	melee.png	111	melee.png	battle	true
elo_giant_upkeep	military_spending.png	105	military_spending.png	campaign	false
elo_summon_fenbeasts	general_ability.png	111	general_ability.png	battle	true
lesser_shield_of_the_old_ones	general_ability.png	111	general_ability.png	battle	true
enable_wh_dlc08_unit_passive_from_the_mist	general_ability.png	111	general_ability.png	battle	true
elo_druid_circle_banish	spell_ability.png	111	spell_ability.png	battle	true
elo_druid_circle_xp	defence.png	111	defence.png	campaign	true
elo_druid_circle_mdef	defence.png	111	defence.png	battle	true
elo_druid_circle_mattk	melee.png	111	melee.png	battle	true
elo_druid_circle_lead	morale.png	111	morale.png	battle	true
recruitment_rank_truthsayer	experience.png	111	experience.png	campaign	true
ovn_albion_second_lord_mission_morrigan	effect_rite.png	100	effect_rite.png	campaign	true
ovn_albion_second_lord_mission_durak	effect_rite.png	100	effect_rite.png	campaign	true
ovn_albion_waystone_build_time	construction.png	102	construction.png	campaign	false
ovn_albion_waystone_construction_penalty_dummy	construction.png	102	construction.png	campaign	false
