character_skill_node_links_tables	3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
wh_dlc08_skill_node_nor_throgg_campaign_11	0	wh_dlc08_skill_node_nor_throgg_campaign_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_campaign_11	0	wh_dlc08_skill_node_nor_throgg_campaign_10	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_02	0	wh_dlc08_skill_node_nor_throgg_self_01	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_03	0	wh_dlc08_skill_node_nor_throgg_self_01	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_04	0	wh_dlc08_skill_node_nor_throgg_self_01	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_05	0	wh_dlc08_skill_node_nor_throgg_self_01	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_06	0	wh_dlc08_skill_node_nor_throgg_self_02	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_06	0	wh_dlc08_skill_node_nor_throgg_self_03	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_06	0	wh_dlc08_skill_node_nor_throgg_self_04	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_06	0	wh_dlc08_skill_node_nor_throgg_self_05	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_07	0	wh_dlc08_skill_node_nor_throgg_self_06	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_08	0	wh_dlc08_skill_node_nor_throgg_self_06	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_09	0	wh_dlc08_skill_node_nor_throgg_self_06	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_10	0	wh_dlc08_skill_node_nor_throgg_self_06	1	1	0.0	0.0	REQUIRED
wh_dlc08_skill_node_nor_throgg_self_11	0	wh_dlc08_skill_node_nor_throgg_self_07	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_11	0	wh_dlc08_skill_node_nor_throgg_self_08	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_11	0	wh_dlc08_skill_node_nor_throgg_self_09	1	1	0.0	0.0	SUBSET_REQUIRED
wh_dlc08_skill_node_nor_throgg_self_11	0	wh_dlc08_skill_node_nor_throgg_self_10	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_throgg_tactican	0	elo_skill_throgg_herold	1	1	0.0	0.0	REQUIRED
elo_skill_throgg_eat	0	elo_skill_throgg_herold	1	1	0.0	0.0	REQUIRED
elo_skill_throgg_veterans	0	elo_skill_throgg_herold	1	1	0.0	0.0	REQUIRED
elo_skill_throgg_looter	0	elo_skill_throgg_herold	1	1	0.0	0.0	REQUIRED
elo_skill_throgg_monsterlord	0	elo_skill_throgg_tactican	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_throgg_monsterlord	0	elo_skill_throgg_eat	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_throgg_monsterlord	0	elo_skill_throgg_veterans	1	1	0.0	0.0	SUBSET_REQUIRED
elo_skill_throgg_monsterlord	0	elo_skill_throgg_looter	1	1	0.0	0.0	SUBSET_REQUIRED
