units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_arb_caliphate_of_araby	false	ovn_arb_cha_magician_fire_2	true	true	ui/portraits/portholes/no_culture/araby_wiz_fire.png		ovn_arb_cha_magician_fire_0	false
wh2_main_arb_caliphate_of_araby	false	ovn_arb_cha_magician_heavens_2	true	true	ui/portraits/portholes/no_culture/araby_wiz_sky.png		ovn_arb_cha_magician_heavens_0	false
wh2_main_arb_caliphate_of_araby	false	wh_main_arb_cav_magic_carpet_0	true	true				false
wh2_main_arb_caliphate_of_araby	false	ovn_arb_art_trebuchet	true	true				false
wh2_main_arb_caliphate_of_araby	false	wh_main_arb_mon_elephant	true	true				false
wh2_main_arb_caliphate_of_araby	false	wh_main_arb_mon_war_elephant	true	true				false
wh2_main_arb_caliphate_of_araby	true	wh_main_arb_cha_sheikh_2	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll.png	ovn_araby_ll	ovn_araby_ll	false
wh2_main_arb_caliphate_of_araby	false	ovn_arb_cav_scorpion	true	true				true
wh2_main_arb_caliphate_of_araby	true	wh_main_arb_cha_sheikh_2_02	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll_2.png	ovn_araby_ll_2	ovn_araby_ll_2	false
wh2_main_arb_caliphate_of_araby	true	roy_arb_cha_lord_horse_2	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll_2.png	ovn_araby_ll_2	ovn_araby_ll_2	false
wh2_main_arb_flaming_scimitar	true	wh_main_arb_cha_sheikh_2_02	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll_2.png	ovn_araby_ll_2	ovn_araby_ll_2	false
wh2_main_arb_flaming_scimitar	true	roy_arb_cha_lord_horse_2	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll_2.png	ovn_araby_ll_2	ovn_araby_ll_2	false
wh2_main_arb_aswad_scythans	true	wh_main_arb_cha_sheikh_2_02	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll_2.png	ovn_araby_ll_2	ovn_araby_ll_2	false
wh2_main_arb_aswad_scythans	true	roy_arb_cha_lord_horse_2	true	true	ui/portraits/portholes/no_culture/ovn_araby_ll_2.png	ovn_araby_ll_2	ovn_araby_ll_2	false
