effect	icon	priority	icon_negative	category	is_positive_value_good
effect_magic_ice_reduce_wom_cost_ice_shards_upgraded	spell_ability.png	68	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_ice_shards	spell_ability.png	67	spell_ability.png	battle	false
effect_magic_ice_cooldown_ice_shards	magic_cooldown.png	60	magic_cooldown.png	battle	false
effect_magic_ice_enable_ice_shards	spell_ability.png	3	spell_ability.png	battle	true
effect_magic_ice_enable_storm_strike	spell_ability.png	3	spell_ability.png	battle	true
effect_magic_ice_enable_storm_strike_upgraded	spell_ability.png	4	spell_ability.png	battle	true
effect_magic_ice_cooldown_storm_strike	magic_cooldown.png	60	magic_cooldown.png	battle	false
effect_magic_ice_miscast_reduction_storm_strike_upgraded	spell_ability.png	111	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_storm_strike	spell_ability.png	67	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_storm_strike_upgraded	spell_ability.png	68	spell_ability.png	battle	false
effect_magic_ice_enable_chill_blast	spell_ability.png	3	spell_ability.png	battle	true
effect_magic_ice_enable_chill_blast_upgraded	spell_ability.png	4	spell_ability.png	battle	true
effect_magic_ice_cooldown_chill_blast	magic_cooldown.png	60	magic_cooldown.png	battle	false
effect_magic_ice_miscast_reduction_chill_blast_upgraded	spell_ability.png	111	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_chill_blast	spell_ability.png	67	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_chill_blast_upgraded	spell_ability.png	68	spell_ability.png	battle	false
effect_magic_ice_enable_ice_blizzard	spell_ability.png	3	spell_ability.png	battle	true
effect_magic_ice_enable_ice_blizzard_upgraded	spell_ability.png	4	spell_ability.png	battle	true
effect_magic_ice_cooldown_ice_blizzard	magic_cooldown.png	60	magic_cooldown.png	battle	false
effect_magic_ice_miscast_reduction_ice_blizzard_upgraded	spell_ability.png	111	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_ice_blizzard	spell_ability.png	67	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_ice_blizzard_upgraded	spell_ability.png	68	spell_ability.png	battle	false
effect_magic_ice_enable_tempest	spell_ability.png	3	spell_ability.png	battle	true
effect_magic_ice_enable_tempest_upgraded	spell_ability.png	4	spell_ability.png	battle	true
effect_magic_ice_cooldown_tempest	magic_cooldown.png	60	magic_cooldown.png	battle	false
effect_magic_ice_miscast_reduction_tempest_upgraded	spell_ability.png	111	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_tempest	spell_ability.png	67	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_tempest_upgraded	spell_ability.png	68	spell_ability.png	battle	false
effect_magic_ice_enable_hailstorm	spell_ability.png	3	spell_ability.png	battle	true
effect_magic_ice_enable_hailstorm_upgraded	spell_ability.png	4	spell_ability.png	battle	true
effect_magic_ice_cooldown_hailstorm	magic_cooldown.png	60	magic_cooldown.png	battle	false
effect_magic_ice_miscast_reduction_hailstorm_upgraded	spell_ability.png	111	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_hailstorm	spell_ability.png	67	spell_ability.png	battle	false
effect_magic_ice_reduce_wom_cost_hailstorm_upgraded	spell_ability.png	68	spell_ability.png	battle	false
effect_ability_enable_ice_winter		600		battle	true
grudge_effect_upkeep_for_grudge	military_spending.png	0	military_spending.png	campaign	false
grudge_effect_ability_enable_ballistics_calibration1	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_disable_ballistics_calibration1	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_ballistics_calibration2	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_disable_ballistics_calibration2	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_ballistics_calibration3	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_explosion1	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_apexplosion1	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_disable_explosion1	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_explosion2	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_disable_apexplosion1	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_apexplosion2	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_disable_explosion2	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_explosion3	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_disable_apexplosion2	general_ability.png	600	general_ability.png	battle	true
grudge_effect_ability_enable_apexplosion3	general_ability.png	600	general_ability.png	battle	true
grudge_effect_character_stat_mod_unit_health	health_character.png	0	health_character.png	battle	true
grudge_effect_name_dummy_vladimir_stormbringer		0		campaign	true
grudge_effect_name_dummy_luther_flamestrike		0		campaign	true
grudge_effect_name_dummy_alloy		0		campaign	true
grudge_effect_name_dummy_gunther		0		campaign	true
grudge_effect_name_dummy_ubersbrom		0		campaign	true
grudge_effect_ancillary_enable_horn_of_ugrok	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_grudgebringer_sword	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_hellfire_sword	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_storm_sword	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_runefang	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_enchanted_shield	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_shield_of_ptolos	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_spelleater_shield	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_dragonhelm	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_wand_of_jet	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_banner_of_arcane_warding	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_banner_of_wrath	item_ability.png	4	item_ability.png	both	true
grudge_effect_ancillary_enable_banner_of_defiance	item_ability.png	4	item_ability.png	both	true
effect_magic_ice_reduce_wom_cost	spell_ability.png	68	spell_ability.png	battle	false
grudge_effect_ability_enable_the_reikland_runefang	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_grudgebringer_sword	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_hellfire_sword	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_storm_sword	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_horn_of_urgok	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_banner_of_wrath	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_spelleater_shield	item_ability.png	600	item_ability.png	battle	true
grudge_effect_ability_enable_banner_of_arcane_warding	item_ability.png	600	item_ability.png	battle	true
grudge_skill_ability_swiftness_of_itzl	general_ability.png	600	general_ability.png	battle	true
grudge_skill_ability_skv_verminous_valour	general_ability.png	600	general_ability.png	battle	true
obo_effect_enable_ability_extra_powder	general_ability.png	600	general_ability.png	battle	true
obo_effect_enable_ability_more_powder	general_ability.png	600	general_ability.png	battle	true
