building	effect	effect_scope	value	value_damaged	value_ruined
wh_main_emp_cha_grudge_recruit_3	wh_main_effect_agent_cap_increase_champion_captain	faction_to_faction_own_unseen	1.0	1.0	0.0
wh_main_emp_cha_grudge_recruit_3	wh_main_effect_force_all_campaign_recruitment_cost_all	force_to_force_own	-50.0	-50.0	0.0
wh_main_emp_cha_grudge_recruit_2	wh_main_effect_force_all_campaign_recruitment_cost_all	force_to_force_own	-35.0	-35.0	0.0
wh_main_emp_cha_grudge_recruit_1	wh_main_effect_force_all_campaign_recruitment_cost_all	force_to_force_own	-25.0	-25.0	0.0
wh_main_emp_cha_grudge_worship	wh_main_effect_agent_enable_recruitment_dignitary_empire	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_worship	wh_main_effect_agent_enable_recruitment_spy_empire	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_worship	wh_main_effect_religion_conversion_untainted	region_to_region_own	4.0	3.0	0.0
wh_main_emp_cha_grudge_worship	wh_main_effect_force_unit_stat_morale	force_to_force_own_lords_army	10.0	10.0	0.0
wh_main_emp_cha_grudge_wizard_1	wh2_main_effect_ability_enable_garrison_heroes	force_to_force_own	1.0	1.0	1.0
wh_main_emp_cha_grudge_wizard_1	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	1.0	1.0	0.0
wh_main_emp_cha_grudge_wizard_1	wh_main_effect_agent_enable_recruitment_wizard_empire	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_wizard_2	wh_main_effect_character_mod_ancillary_drop	force_to_general_own	25.0	6.0	0.0
wh_main_emp_cha_grudge_wizard_2	wh_main_effect_agent_cap_increase_wizard_empire	faction_to_faction_own_unseen	3.0	1.0	0.0
wh_main_emp_cha_grudge_wizard_2	wh_main_effect_agent_enable_recruitment_wizard_empire	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_wizard_2	wh_main_effect_agent_recruitment_xp_wizard_empire	faction_to_faction_own_unseen	4.0	2.0	0.0
wh_main_emp_cha_grudge_hero	wh_main_effect_economy_gdp_industry	force_to_force_building	250.0	125.0	0.0
wh_main_emp_cha_grudge_hero	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5.0	2.0	0.0
wh_main_emp_cha_grudge_paymaster	wh_main_effect_force_unit_stat_morale	force_to_force_own_lords_army	4.0	2.0	0.0
wh_main_emp_cha_grudge_paymaster	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5.0	-5.0	0.0
wh_main_emp_cha_grudge_bank	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-5.0	0.0	0.0
wh_main_emp_cha_grudge_bank	wh_main_effect_force_unit_stat_armour	force_to_force_own_lords_army	10.0	0.0	0.0
wh_main_emp_cha_grudge_bank	wh_main_effect_force_unit_stat_melee_damage	force_to_force_own_lords_army	10.0	0.0	0.0
wh_main_emp_cha_grudge_main_1	grudge_summon_wagons	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_main_2	grudge_summon_wagons	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_main_3	grudge_summon_wagons	force_to_force_own	1.0	1.0	0.0
wh_main_emp_cha_grudge_main_4	grudge_summon_wagons	force_to_force_own	2.0	2.0	0.0
wh_main_emp_cha_grudge_main_5	grudge_summon_wagons	force_to_force_own	3.0	3.0	0.0
ovn_grudge_settlement_smith	wh_main_effect_force_army_battle_armour_all_defending	region_to_force_own	5.0	3.0	0.0
ovn_grudge_settlement_smith	wh_main_effect_force_army_battle_armour_all	faction_to_force_own	2.0	1.0	0.0
ovn_grudge_settlement_smith	wh_main_effect_unit_recruitment_points	province_to_province_own_unseen	1.0	1.0	0.0
ovn_grudge_settlement_income	wh_main_effect_economy_gdp_industry	building_to_building_own	250.0	125.0	0.0
ovn_grudge_settlement_income	wh_main_effect_economy_trade_good_commodity_mod	faction_to_faction_own	5.0	2.0	0.0
ovn_grudge_settlement_growth_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	3.0	2.0	0.0
ovn_grudge_settlement_growth_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6.0	3.0	0.0
ovn_grudge_settlement_growth_2	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	1.0	1.0	0.0
ovn_grudge_settlement_recruit	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	1.0	0.0	0.0
ovn_grudge_settlement_recruit	wh_dlc05_effect_building_global_recruitment_duration	province_to_faction_unseen	-1.0	-1.0	0.0
