Loc PackedFile	1
ui_unit_bullet_point_enums_tooltip_gunther_schepke	These warriors are highly experienced and proficient fighters led by Sergeant Gunther Schepke, Bernhardt's second in command	true
ui_unit_bullet_point_enums_onscreen_name_hellfire_sword	Helfire Sword	false
ui_unit_bullet_point_enums_tooltip_hellfire_sword	This sword is enchanted with the energy of Bright magic.	false
ui_unit_bullet_point_enums_onscreen_name_shield_of_ptolos	Shield of Ptolos	false
ui_unit_bullet_point_enums_tooltip_shield_of_ptolos	The Shield of Ptolos is magically inscribed with a myriad of distracting patterns and designs. The patterns magically distract arrows and bolts, sending them spinning off course. The bearer's regiment will be protected against missiles from bows, crossbows, war engines and so on. 	false
ui_unit_bullet_point_enums_onscreen_name_wolfgang_schwartzkopf	Led by Wolfgang Schwartzkopf 	true
ui_unit_bullet_point_enums_tooltip_wolfgang_schwartzkopf	These artillerists are highly experienced and  led by Wolfgang Schwartzkopf	true
ui_unit_bullet_point_enums_onscreen_name_grudgebringer_sword	Grudgebringer Sword	true
ui_unit_bullet_point_enums_tooltip_grudgebringer_sword	This mighty sword has runes inscribed along the blade by a Bright magic Wizard Lord. In hand-to-hand combat, the wielder strikes more accurately and ferociously against his enemies. Also, a fireball may be cast from the sword once per Magic Cycle.	true
ui_unit_bullet_point_enums_onscreen_name_enchanted_shield	Enchanted Shield	true
ui_unit_bullet_point_enums_tooltip_enchanted_shield	The Enchanted Shield provides the bearer's regiment with an extra level of armour	true
ui_unit_bullet_point_enums_onscreen_name_spelleater_shield	Spelleater Shield	true
ui_unit_bullet_point_enums_tooltip_spelleater_shield	The Spelleater Shield is inscribed with symbols which have the power to absorb enemy magic. Whenever the bearer's regiment is the target of an enemy spell the shield has a good chance of absorbing the magic.	true
ui_unit_bullet_point_enums_onscreen_name_ungrunn_dragonbane_order	Allied regiment	true
ui_unit_bullet_point_enums_tooltip_ungrunn_dragonbane_order	On the orders of King Ungrunn Dragonbane, envoy Engrol Goldtongue with a small army of well-known regiments was sent to help the allied Empire. These dwarfs do not require salaries from Emperor, only a small amount of coins for self-serving food and beer.	true
ui_unit_bullet_point_enums_onscreen_name_deal_with_the_emperor	Arrangement with the Emperor	true
ui_unit_bullet_point_enums_tooltip_deal_with_the_emperor	According to the agreement with the Emperor, the soldiers of the regiments under the command of Morgan Bernhardt have the right to part of the trophies after the battles, and their commanders will receive titles and lands at the end of the campaign. In exchange, mercenaries will receive only half of their standard salary.	true
ui_unit_bullet_point_enums_onscreen_name_morgan_bernhardt	Led by Morgan Bernhardt 	true
ui_unit_bullet_point_enums_tooltip_morgan_bernhardt	Taking their name from their Commander's powerful sword 'Grudgebringer' these mercenaries form the core of the army known as the Grudgebringers. They are skilled in combat and ride into battle on mighty warhorses. 	true
ui_unit_bullet_point_enums_onscreen_name_willem_fletcher	Led by Willem Fletcher 	true
ui_unit_bullet_point_enums_tooltip_willem_fletcher	These mercenaries, all expert crossbowmen, have a disreputable past. They originally formed part of a small bandit army working in the forests of Talabecland. After a crackdown which was aided by elite Imperial forces they fled south to evade capture. Currently residing in the Border Princes town of Wissenheim, and still on the Empire's wanted list, they seek anonymity by joining a legitimate mercenary army.	true
ui_unit_bullet_point_enums_onscreen_name_azguz_bloodfist	Led by Azguz Bloodfist	true
ui_unit_bullet_point_enums_tooltip_azguz_bloodfist	Powerful dwarf hero	true
ui_unit_bullet_point_enums_onscreen_name_dargrimm_firebeard	Led by Dargrimm Firebeard	true
ui_unit_bullet_point_enums_tooltip_dargrimm_firebeard	Powerful dwarf hero	true
ui_unit_bullet_point_enums_onscreen_name_rune_weapon	Runic Weapon	true
ui_unit_bullet_point_enums_tooltip_rune_weapon	The hero is armed with runic weapons, forged by runesmiths	true
ui_unit_bullet_point_enums_onscreen_name_hero_led	Hero-Led	true
ui_unit_bullet_point_enums_tooltip_hero_led	This unit is led by a powerful hero.	true
ui_unit_bullet_point_enums_onscreen_name_golden_magus_djinn_skiff_bodyguards	Djinn Guardians	true
ui_unit_bullet_point_enums_tooltip_golden_magus_djinn_skiff_bodyguards	At a glance, the skiff may seem to be ineffective in battle, but it is protected by several Djinns who will fiercely defend their master.	true
ui_unit_bullet_point_enums_tooltip_battle_recipes	This character is able to alter the course of battle with his food recipes.... somehow.	true
ui_unit_bullet_point_enums_onscreen_name_battle_recipes	Battle Recipes	true
ui_unit_bullet_point_enums_onscreen_name_necromantic_anchor	Necromantic Anchor	true
ui_unit_bullet_point_enums_tooltip_necromantic_anchor	The towering frame of a skeletal giant can be seen far and wide on the battlefield. As such they are perfectly suited to serve as a conduit to channel the dark magic from the necromancer to his troops, anchoring them in the mortal world.	true
ui_unit_bullet_point_enums_onscreen_name_elo_only_bones	Only Bones	false
ui_unit_bullet_point_enums_tooltip_elo_only_bones	Skeletal Giants made from the dense bones of dead giants only. This makes them more resistant to small arms fire than their living counterparts.	false
ui_unit_bullet_point_enums_tooltip_horrible_stench	River Trolls stink horribly - even compared to other trolls. Even the most repulsive or strong-willed beings need to overcome their natural disgust to engage them in close combat.	true
ui_unit_bullet_point_enums_onscreen_name_horrible_stench	Horrible Stench	true
ui_unit_bullet_point_enums_tooltip_rock_solid	Stone Trolls have hard skin which makes them very resilient against physical or magical harm. However, once it is penetrated and the Trolls feel pain, they are easy to scare off the battlefield.	true
ui_unit_bullet_point_enums_onscreen_name_rock_solid	Stone Skin	true
ui_unit_bullet_point_enums_onscreen_name_death_stench	Stench of Death	true
ui_unit_bullet_point_enums_tooltip_death_stench	Other River Trolls already stink badly of rotting fish and riverbed, but Shipwreckers stink of rotting corpses, feces and waste. Even the bravest find it intolerable to stay close for long, let alone to fight efficiently.	true
ui_unit_bullet_point_enums_tooltip_throgg_orders	These Trolls have been under the bosses command for a very long time already. They can follow simple orders to slightly alter their behaviour in battle. Due to their limited intelligence though, only one order per battle can be given to avoid confusion.	true
ui_unit_bullet_point_enums_onscreen_name_throgg_orders	Bosses Orders	true
ui_unit_bullet_point_enums_onscreen_name_difficult_to_spot	Natural Camouflage	true
ui_unit_bullet_point_enums_tooltip_difficult_to_spot	Despite being naturally camouflaged in forests, these monsters never understood the concept of sneaking. They are still difficult to spot from afar.	true
ui_unit_bullet_point_enums_onscreen_name_weak_regeneration	Weakened Regeneration	true
ui_unit_bullet_point_enums_tooltip_weak_regeneration	The regenerative ability of Bile Trolls is mostly occupied by keeping their many afflictions at bay. This means that wounds Bile Trolls receive are healing much slower compared to other Trolls.	true
ui_unit_bullet_point_enums_onscreen_name_host_illnesses	Host to Terrifying Afflictions	true
ui_unit_bullet_point_enums_tooltip_host_illnesses	Just being near Bile Trolls is a terrifying experience as the many gifts of Grandfather Nurgle constantly threaten to infect everyone around, weakening and frightening closeby enemies and allies alike.	true
ui_unit_bullet_point_enums_onscreen_name_big_angry	Reckless Rage	true
ui_unit_bullet_point_enums_tooltip_big_angry	Hurting these Trolls just makes them really angry. Not even the boss can maintain control over enraged Snow Trolls - usually it is not necessary though, since they will just pound the source of their anger into the ground.	true
ui_unit_bullet_point_enums_tooltip_no_regeneration	The regenerative abilities of Lava Trolls are fully occupied, constantly repairing the damage the heat inside their bodies causes. These Trolls cannot regenerate damage received and heal as slowly as most 'normal' beings. 	true
ui_unit_bullet_point_enums_onscreen_name_no_regeneration	No Regeneration	true
ui_unit_bullet_point_enums_tooltip_burning_aura	Lava Trolls radiate heat. Those who come too close to engage these monsters in melee are often burned by their proximity to the Lava Trolls alone.	true
ui_unit_bullet_point_enums_onscreen_name_burning_aura	Burning Aura	true
ui_unit_bullet_point_enums_tooltip_warpstone_solid	Somehow Warpstone has fused to the skin of these creatures, making them resilient to all types of damage. And those who feel no pain will not retreat easily - at least as long as their protective shell persists.	true
ui_unit_bullet_point_enums_onscreen_name_warpstone_solid	Warpstone Infused Skin	true
ui_unit_bullet_point_enums_tooltip_contaminating_attacks	The weapons made of crude, unrefined warpstone cause weird, unnatural effects on closeby targets, greatly increasing their desire to avoid being engaged in combat with monsters wielding them.	true
ui_unit_bullet_point_enums_onscreen_name_contaminating_attacks	Contaminating Attacks	true
ui_unit_bullet_point_enums_tooltip_missile_weakness	This unit is weak to ranged missile fire.	true
ui_unit_bullet_point_enums_onscreen_name_missile_weakness	Missile Weakness	true
