Loc PackedFile	1
character_skills_localised_description_ribspreader_weapon_skill	Stories tell that Bödvarr's Greataxe had been dipped in Nurgle's bubbling cauldron itself. But tales aside, where this pestilent weapon strikes iron rusts and flesh festers.	true
effects_description_ribspreader_chaos_vanguard_armour	Armour: %+n for Marauders, Marauder Berserkers, Aspiring Champions, and Forsaken units	true
effects_description_ribspreader_chaos_vanguard_md	Melee defence: %+n for Marauders, Marauder Berserkers, Aspiring Champions, and Forsaken units	true
character_skills_localised_name_ribspreader_chaos_vanguard	Chaos Vanguard	true
character_skills_localised_description_ribspreader_chaos_vanguard	To the Northmen, there is no greater honour than to fight and perish under the gaze of the Gods.	true
character_skills_localised_name_ribspreader_battle_ranged_elite	Ranged Supremacy	true
character_skills_localised_description_ribspreader_battle_ranged_elite	Cull the weak of the enemy from a distance so the worthy may fight in peace.	true
effects_description_ovn_enable_attribute_fatigue_res	Attribute: Strong Vigour	true
unit_abilities_tooltip_text_ribspreader_plague_of_rust	Bödvarr slaughters in Rotfather's name, and in the heat of a worthy battle he can level his greataxe at an enemy to turn his armour into rust.	true
unit_abilities_onscreen_name_ribspreader_plague_of_rust	Nurgle's Gentle Touch	true
effects_description_ribspreader_plague_of_rust	Ability: "Nurgle's Gentle Touch"	true
effects_description_ovn_army_enable_the_menace_below_dummy	Army ability: "The Menace Below"	true
effects_description_ovn_rot_fester_region_reward	Recieve 10[[img:ui/skins/wh2_main_skaven/icon_ritual_currency.png]][[/img]] for each region gifted	true
unit_abilities_additional_ui_effects_localised_text_ovn_spawn_fanatics	[[col:green]][[img:icon_arrow_up]][[/img]] Summons a unit of Fanatics[[/col]]	true
unit_abilities_tooltip_text_ovn_spawn_fanatics	The Blightstormer calls and the Fanatics will answer!	true
unit_abilities_onscreen_name_ovn_spawn_fanatics	The Lost Of The Tribe	true
effects_description_ovn_spawn_fanatics_enable	Spell: "The Lost Of The Tribe"	true
character_skills_localised_description_ovn_spawn_fanatics_skill	 	true
character_skills_localised_name_ovn_spawn_fanatics_skill	The Lost Of The Tribe	true
effects_description_ovn_reduce_cooldown_spawn_fanatics	Cooldown: %+n% to "The Lost Of The Tribe"	true
effects_description_ovn_reduce_wom_cost_spawn_fanatics	Winds of Magic cost: %n for "The Lost Of The Tribe"	true
