unit_special_abilities_tables	51
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_under_allies	target_ground_under_enemies	miscast_global_bonus	target_self	composite_scene_group_on_wind_up	composite_scene_group_on_active	spawn_is_transformation	wind_down_stance	use_loop_stance	spawn_is_decoy	only_affect_owned_units	ability_available_ui_event
reckless_taste	10.0	90.0	-1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	0.0	false	641346	reckless_taste			0.0	0.0					reckless_taste	1.0	reckless_taste	augment_melee	wh_group_unit		vo_battle_special_ability_generic_response	0.0	80.0				false	false	true	false			false		false	false	false	
cr_unit_formation_shieldwall	-1.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0	shield_wall_formation	false	0.0	false	63514143				0.0	0.0						0.0		augment_defense	wh_group_wedge_formation		vo_battle_special_ability_generic_response	74.0	0.0				false	false	true	false			false		false	false	false	
ovn_character_abilities_the_recovery_of_the_king	0.0	0.0	-1	0.0	true	1	0	false	0.0		false	false	false	0.0		true	3.0	false	635234124		ovn_com_cha_aragand_the_layabout_1	cast_up_short	0.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		tzarkan	wh_group_lord_ability		vo_battle_special_ability_spell_cast_fireball	0.0	0.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			true		false	false	false	
ovn_character_passive_sobriety	-1.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	0.0	true	635234125				0.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		tzarkan			vo_battle_special_ability_generic_response	0.0	0.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			true		false	false	false	
ovn_character_abilities_hair_of_the_dog	33.0	60.0	-1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	0.0	false	635234127				0.0	0.0	wh_abilities_generic_regeneration_no_ring					0.0		healing_single_use	wh_group_potion		vo_battle_special_ability_generic_response	38.0	38.0				false	false	true	false			false		false	false	false	
ovn_character_abilities_whirling_death	-1.0	1.0	-1	0.0	true	0	0	false	0.0		false	false	false	0.0		false	1.0	false	635234128				0.0	0.0						0.0			wh_group_unit		vo_battle_special_ability_generic_response	86.0	14.0				false	false	true	false			false		false	false	false	
ovn_character_abilities_storm_of_blades	-1.0	1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	1.0	false	635234129				0.0	0.0						0.0			wh_dlc05_unit_abilities_storm_of_blades		vo_battle_special_ability_generic_response	160.0	0.0				false	false	true	false			false		false	false	false	
ovn_character_abilities_the_shadows_coil	-1.0	1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	1.0	false	635234130				0.0	0.0						0.0			wh_dlc05_unit_abilities_the_shadow_coil		vo_battle_special_ability_generic_response	0.0	82.0				false	false	true	false			false		false	false	false	
ovn_character_abilities_woven_mist	-1.0	1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0		false	1.0	false	635234131				0.0	0.0						0.0			wh_dlc05_unit_abilities_woven_mist		vo_battle_special_ability_generic_response	0.0	78.0				false	false	true	false			false		false	false	false	
ovn_character_passive_unlikely_friendship	-1.0	-1.0	-1	20.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	635234132				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	50.0	50.0				false	false	true	false			false		false	false	false	
ovn_character_passive_self_preservation	-1.0	-1.0	-1	0.0	true	0	0	true	-1.0		false	false	false	0.0		false	0.0	true	635234133				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	50.0	50.0				false	false	true	false			false		false	false	false	
ovn_unit_abilities_pot_of_naphtha	-1.0	60.0	3	0.0	false	0	0	false	0.0	ovn_arb_flying_carpet_naphtha	false	true	false	55.0		false	3.0	false	52341231			killshot	0.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile	wh_main_spell_bound_fireball		vo_battle_special_ability_generic_response	0.0	163.0				false	false	true	false			false		false	false	false	
ovn_hero_abilities_summon_genie	-1.0	-1.0	1	0.0	false	0	0	true	5.0		false	true	true	60.0		false	5.0	false	582154111		ovn_arb_mon_genie	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
ovn_hero_abilities_summon_sea_nymph	-1.0	-1.0	1	0.0	false	0	0	true	5.0		false	true	true	60.0		false	5.0	false	582154112		ovn_arb_mon_sea_nymph	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
ovn_hero_abilities_summon_desert_spirit	-1.0	-1.0	1	0.0	false	0	0	true	5.0		false	true	true	60.0		false	5.0	false	582154113		ovn_arb_mon_desert_spirit	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
ovn_hero_abilities_summon_fire_efreet	-1.0	-1.0	1	0.0	false	0	0	true	5.0		false	true	true	60.0		false	5.0	false	582154114		ovn_arb_mon_fire_efreet	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
ovn_hero_abilities_summon_tempest_djinn	-1.0	-1.0	1	0.0	false	0	0	true	5.0		false	true	true	60.0		false	5.0	false	582154115		ovn_arb_mon_tempest_djinn	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_spawn_solo_ui_central	false	false	true	false			false		false	false	false	
ovn_unit_passive_genie_deco	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	582154116				0.0	0.0	ovn_unit_passive_genie_deco	ovn_unit_passive_genie_deco	ovn_unit_passive_genie_deco			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ovn_unit_passive_sea_nymph_deco	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	582154117				0.0	0.0	ovn_unit_passive_sea_nymph_deco	ovn_unit_passive_sea_nymph_deco	ovn_unit_passive_sea_nymph_deco			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ovn_unit_passive_desert_spirit_deco	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	582154118				0.0	0.0	ovn_unit_passive_desert_spirit_deco	ovn_unit_passive_desert_spirit_deco	ovn_unit_passive_desert_spirit_deco			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ovn_unit_passive_fire_efreet_deco	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	582154119				0.0	0.0	ovn_unit_passive_fire_efreet_deco	ovn_unit_passive_fire_efreet_deco	ovn_unit_passive_fire_efreet_deco			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ovn_unit_passive_tempest_djinn_deco	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	582154120				0.0	0.0	ovn_unit_passive_tempest_djinn_deco	ovn_unit_passive_tempest_djinn_deco	ovn_unit_passive_tempest_djinn_deco			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ovn_unit_passive_unbinding_djinn	120.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0	summon_unbinding	false	0.0	true	582154121				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
ovn_lore_passive_blessing_of_the_elements	-1.0	-1.0	-1	-1.0	true	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	582144116				0.0	0.0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0					vo_battle_special_ability_generic_response	39.0	39.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_mirage	1.0	45.0	7	0.0	false	1	0	true	0.0		true	false	true	60.0		false	1.0	false	582144117		ovn_khemri_spearmen_summoned_0	cast_up_short	3.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.0		threatened	wh_group_unit	nehekhara_short	vo_battle_special_ability_spell_cast_negative	80.0	0.0			wh_main_targeting_pre_aa_spawn_group_ui_central	false	false	true	true			false		false	false	false	
ovn_spell_desert_mirage_upgraded	1.0	45.0	7	0.0	false	1	0	true	0.0		true	false	true	60.0		false	1.0	false	582144118		ovn_khemri_spearmen_summoned_1	cast_up_short	4.0	0.0	wh_abilities_generic_spawn	wh_abilities_generic_spawn				0.5	wh_main_generic_miscast	threatened	wh_group_unit	nehekhara_short	vo_battle_special_ability_spell_cast_negative	80.0	0.0			wh_main_targeting_pre_aa_spawn_group_ui_central	false	false	true	true			false		false	false	false	
ovn_spell_desert_sunstrike	-1.0	30.0	-1	0.0	false	0	0	false	0.0	ovn_spell_desert_sunstrike	false	true	false	200.0		true	1.0	false	582144119			cast_forward_short	4.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile_ap	wh_main_spell_light_shems_burning_gaze	heavens_short	vo_battle_special_ability_spell_cast_negative	0.0	85.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_sunstrike_upgraded	-1.0	30.0	-1	0.0	false	0	0	false	0.0	ovn_spell_desert_sunstrike_upgraded	false	true	false	200.0		true	1.0	false	582144120			cast_forward_short	7.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.5	wh_main_generic_miscast	projectile_ap	wh_main_spell_light_shems_burning_gaze_upgraded	heavens_short	vo_battle_special_ability_spell_cast_negative	0.0	85.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_sandstorm	14.0	45.0	-1	0.0	false	0	0	false	0.0		false	true	true	100.0		false	3.0	false	582144121			cast_up_medium	6.0	0.0	wh_abilities_generic_vortex	wh_abilities_generic_vortex			ovn_spell_desert_sandstorm	0.0		hex_ranged_area	wh_group_unit_click	nehekhara_medium	vo_battle_special_ability_spell_cast_negative	0.0	200.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_sandstorm_upgraded	28.0	45.0	-1	0.0	false	0	0	false	0.0		false	true	true	100.0		false	3.0	false	582144122			cast_up_medium	10.0	0.0	wh_abilities_generic_vortex	wh_abilities_generic_vortex			ovn_spell_desert_sandstorm_upgraded	0.5	wh_main_generic_miscast	hex_ranged_area	wh_group_unit_click	nehekhara_medium	vo_battle_special_ability_spell_cast_negative	0.0	200.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_quicksand	38.0	50.0	-1	0.0	false	0	1	true	0.0		false	true	false	100.0		false	3.0	false	582144123			cast_up_medium	13.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh2_dlc14_abilities_seismic_snare			0.0		hex_speed	wh_group_unit	nehekhara_medium	vo_battle_special_ability_spell_cast_negative	0.0	246.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_quicksand_upgraded	38.0	50.0	-1	30.0	false	0	-1	true	0.0		false	true	true	100.0		false	3.0	false	582144124			cast_up_medium	18.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh2_dlc14_abilities_seismic_snare			0.5	wh_main_generic_miscast	hex_speed	wh_group_unit	nehekhara_medium	vo_battle_special_ability_spell_cast_negative	0.0	246.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_burning_hands	6.0	32.0	-1	0.0	false	0	0	false	0.0		false	true	true	20.0		false	5.0	false	582144125			cast_up_long	6.0	0.0	wh_abilities_generic_breath	wh_abilities_generic_breath			ovn_spell_desert_burning_hands	0.0		vortex_breath	wh_group_unit	fire_long	vo_battle_special_ability_spell_cast_negative	81.0	164.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_burning_hands_upgraded	6.0	32.0	-1	0.0	false	0	0	false	0.0		false	true	true	20.0		false	5.0	false	582144126			cast_up_long	11.0	0.0	wh_abilities_generic_breath	wh_abilities_generic_breath			ovn_spell_desert_burning_hands_upgraded	0.5	wh_main_generic_miscast	vortex_breath	wh_group_unit	fire_long	vo_battle_special_ability_spell_cast_negative	81.0	164.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_curse_of_the_djinn	24.0	50.0	-1	0.0	false	0	1	false	0.0		false	true	false	100.0		false	5.0	false	582144127			cast_up_long	5.0	0.0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.0		hex_melee	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation	nehekhara_long	vo_battle_special_ability_spell_cast_negative	246.0	0.0				false	false	true	false			false		false	false	false	
ovn_spell_desert_curse_of_the_djinn_upgraded	24.0	50.0	-1	30.0	false	0	-1	true	0.0		false	true	true	100.0		false	5.0	false	582144128			cast_up_long	9.0	0.0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0.5	wh_main_generic_miscast	hex_melee_area	wh2_dlc09_spell_nehekhara_usekhps_incantation_of_desiccation_upgraded	nehekhara_long	vo_battle_special_ability_spell_cast_negative	246.0	0.0				false	false	true	false			false		false	false	false	
ovn_unit_passive_unbinding_arb_spearmen_mirage	60.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0	summon_unbinding	false	0.0	true	582144129				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
ovn_unit_passive_unbinding_arb_spearmen_mirage_upgraded	90.0	-1.0	-1	0.0	true	0	0	false	-1.0		false	false	false	0.0	summon_unbinding	false	0.0	true	582144130				0.0	0.0						0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
blood_howl	-1.0	-1.0	-1	25.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	250589003				0.0	0.0	wh_abilities_generic_debuff					0.0					vo_battle_special_ability_spell_cast_negative	79.0	79.0				false	false	true	false			false		false	false	false	
spawn_ushabti_dread_king	1.0	0.0	1	0.0	false	0	0	false	0.0		false	true	true	-1.0		false	5.0	false	982374553		wh2_dlc09_tmb_mon_ushabti_0_summoned		0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn	wh2_dlc09_ushabti_summon			0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_aa_spawn_group_ui_central	false	false	true	false			false		false	false	false	
Dread_Aura	-1.0	-1.0	-1	10.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374554				0.0	0.0	wh_army_abilities_generic_hex	wh_army_abilities_generic_hex				0.0		augment_melee			vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
Summon_Black_Grail_Kinghts	2.0	0.0	1	0.0	false	1	0	false	0.0		true	false	true	60.0		false	4.0	false	982374555		black_grail_knights_tmb	raise_weapon	0.0	0.0	wh_abilities_generic_spawn					0.0			wh2_dlc11_abilities_ghosts_of_the_past	nehekhara_short	vo_battle_special_ability_generic_response	0.0	0.0		unit_position_offset		false	false	true	true			false		false	false	false	
elo_necromantic_anchor	-1.0	-1.0	-1	40.0	false	-1	0	true	-1.0		true	false	false	0.0		false	0.0	true	982374556				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0		augment_melee			vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ovn_feast	-1.0	-1.0	-1	50.0	true	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589001				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	116.0	116.0				false	false	true	false			false		false	false	false	
ovn_thief	-1.0	-1.0	-1	0.0	true	0	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589002				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	0.0	0.0				false	false	true	false			false		false	false	false	
ovn_fight_eat	-1.0	-1.0	-1	50.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589003				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	116.0	116.0				false	false	true	false			false		false	false	false	
ovn_take_bite	15.0	45.0	-1	50.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589004				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	116.0	116.0				false	false	true	false			false		false	false	false	
ovn_dont_abandon	15.0	30.0	-1	50.0	false	1	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589005				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_generic_response	116.0	116.0				false	false	true	false			false		false	false	false	
ovn_baby_dragon_breath	-1.0	60.0	3	0.0	false	0	0	false	0.0	ovn_baby_dragon_breath	false	true	false	80.0		true	1.3	false	250589006			cast_forward_short	0.0	0.0	wh_spell_generic_missiles	wh_spell_generic_missiles				0.0		projectile	wh_main_spell_bound_fireball	fire_short	vo_battle_special_ability_spell_cast_negative	0.0	163.0				false	false	true	false			false		false	false	false	
ammo_supply	-1.0	-1.0	-1	50.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589007				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
equipment_maintanance	-1.0	-1.0	-1	50.0	false	-1	0	true	-1.0		false	false	false	0.0		false	0.0	true	250589008				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0					vo_battle_special_ability_generic_response	40.0	40.0				false	false	false	false			false		false	false	false	
smokeleaf_smokescreen	30.0	90.0	2	40.0	true	-1	0	false	0.0		false	false	false	0.0		false	0.0	false	250589009				0.0	0.0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.0		ranged_defense	wh_group_dark_magic		vo_battle_special_ability_generic_response	79.0	79.0				false	false	true	false			false		false	false	false	
ground_arua_evil_sultan	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374709				0.0	0.0	ground_arua_evil_sultan	ground_arua_evil_sultan	ground_arua_evil_sultan			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
Black_Book_Of_Ibn_Naggazar	30.0	28.0	3	0.0	true	1	0	false	0.0		true	false	false	200.0		false	0.0	false	982374718				0.0	0.0	wh_abilities_generic_buff_wom_no_ring	wh_abilities_generic_buff_wom_no_ring				0.0		augment_spellcasting	wh2_main_spell_dark_magic_power_of_darkness	dark_magic_short	vo_battle_special_ability_spell_cast_positive	41.0	41.0				false	false	true	true			false		false	false	false	
ground_arua_djinn_effect	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374710				0.0	0.0	ground_arua_djinn_effect	ground_arua_djinn_effect	ground_arua_djinn_effect			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
wh2_dlc12_army_abilities_great_invocation_of_djinn	6.0	120.0	1	0.0	false	0	0	false	45.0		false	true	true	-1.0		false	5.0	false	982374711				0.0	0.0	wh_army_abilities_generic_wind	wh_army_abilities_generic_wind			wh2_dlc12_army_abilities_great_invocation_of_djinn	0.0		vortex_wind	wh2_dlc12_abilities_invocation_of_sotek		vo_battle_special_ability_generic_response	80.0	161.0				false	false	true	false		wh2_dlc12_abilities_invocation_of_djinn	false		false	false	false	
claws_of_forest	8.0	54.0	-1	0.0	false	0	0	false	0.0		false	true	true	200.0		false	5.0	false	982374712			cast_up_long	5.0	20.0	wh_abilities_generic_explosion	wh_abilities_generic_explosion				0.0		aoe	wh_main_spell_big_waaagh_foot_of_gork	big_waaagh_long	vo_battle_special_ability_spell_cast_foot_of_gork	0.0	232.0				false	false	true	false		claws_of_forest	false		false	false	false	
ground_arua_ethereal_embers	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374713				0.0	0.0	ground_arua_ethereal_embers	ground_arua_ethereal_embers	ground_arua_ethereal_embers			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ground_arua_for_summoned_djinn	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374715				0.0	0.0	ground_arua_for_summoned_djinn	ground_arua_for_summoned_djinn	ground_arua_for_summoned_djinn			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
ground_arua_for_summoned_djinn_2	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374716				0.0	0.0	ground_arua_for_summoned_djinn_2	ground_arua_for_summoned_djinn_2	ground_arua_for_summoned_djinn_2			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
fire_trail_for_summoned_djinn	-1.0	-1.0	-1	30.0	false	0	-1	true	-1.0		false	false	false	0.0		false	0.0	true	982374717				0.0	0.0	fire_trail_for_summoned_djinn	fire_trail_for_summoned_djinn	fire_trail_for_summoned_djinn			0.0					vo_battle_special_ability_generic_response	40.0	40.0			wh_main_targeting_pre_spawn_group_ui_central	false	false	true	false			false		false	false	false	
summon_djinn_fighter	-1.0	-1.0	1	0.0	false	0	0	false	0.0		false	true	true	-1.0		false	5.0	false	982374714		Djinn_fire	cast_up_long	0.0	0.0	wh_army_abilities_generic_spawn	wh_army_abilities_generic_spawn				0.0		hex_ranged_summon	wh_group_unit		vo_battle_special_ability_generic_response	126.0	126.0			wh_main_targeting_pre_aa_spawn_group_ui_central	false	false	true	false			false		false	false	false	
arb_jaffar_serpent_djinn	6.0	120.0	1	0.0	false	0	0	false	45.0		false	true	true	-1.0		false	5.0	false	982374719				0.0	0.0	wh_army_abilities_generic_wind	wh_army_abilities_generic_wind			wh2_dlc12_army_abilities_great_invocation_of_djinn	0.0		vortex_wind	wh2_dlc12_abilities_invocation_of_sotek		vo_battle_special_ability_generic_response	80.0	161.0				false	false	true	false		wh2_dlc12_abilities_invocation_of_djinn	false		false	false	false	
arb_jaffar_aura_will	-1.0	-1.0	-1	55.0	false	-1	0	false	0.0		false	false	false	0.0		false	0.0	true	12789007				0.0	0.0	wh_abilities_generic_buff					0.0					vo_battle_special_ability_spell_cast_positive	75.0	0.0				false	false	true	false			false		false	false	false	
