character_skill_nodes_tables	5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_06	5.0		0	4	true
	ovn_skill_magic_desert_burning_hands	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_07	8.0		0	0	true
	ovn_skill_magic_desert_curse_of_the_djinn	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_08	9.0		0	0	true
	wh_main_skill_all_magic_all_07_earthing	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_09	6.0		0	0	true
	wh_main_skill_all_magic_all_08_power_drain	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_10	7.0		0	0	true
	wh_main_skill_all_magic_all_11_arcane_conduit	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_11	10.0		0	4	true
	ovn_skill_magic_desert_mirage_dummy	wh_main_skill_node_set_arb_vizier_desert		2.0	wh_skill_node_arb_vizier_desert_magic_dummy	11.0		1	0	false
	arb_vizier_administrator	wh_main_skill_node_set_arb_vizier_desert		1.0	wh_skill_node_arb_vizier_desert_uniques_01	1.0		0	0	true
	arb_vizier_scholar	wh_main_skill_node_set_arb_vizier_desert		1.0	wh_skill_node_arb_vizier_desert_uniques_02	2.0		0	0	true
	arb_vizier_schemer	wh_main_skill_node_set_arb_vizier_desert		1.0	wh_skill_node_arb_vizier_desert_uniques_03	3.0		0	0	true
	wh_main_skill_all_lord_campaign_route_marcher	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_01	0.0		0	0	true
	wh_main_skill_emp_lord_campaign_iron_disciplinarian	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_02	1.0		0	0	true
	wh_main_skill_brt_lord_campaign_bonded_service	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_03	2.0		0	0	true
	wh_main_skill_brt_lord_campaign_bailiff	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_04	3.0		0	0	true
	wh2_main_skill_def_campaign_dreaded_slaver	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_05	4.0		0	0	true
	wh_main_skill_all_lord_campaign_irrepressible	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_06	5.0		0	4	true
	wh_main_skill_all_lord_campaign_lightning_strike	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_07	6.0		0	0	true
	wh2_main_skill_def_campaign_infamous_raider	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_08	7.0		0	0	true
	wh2_main_skill_def_campaign_draftmaster	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_09	8.0		0	0	true
	wh_main_skill_emp_lord_campaign_logistician	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_10	9.0		0	0	true
	wh2_main_skill_LL_self_defense	wh_main_skill_node_set_arb_vizier_desert		5.0	wh_skill_node_arb_vizier_desert_campaign_11	10.0		0	4	true
	Araby_Lord_Buff	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_01	0.0		0	0	false
	ovn_araby_ll_innate_02	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_02	1.0		0	0	false
	ovn_araby_ll_innate_03	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_03	2.0		0	0	false
	ovn_araby_ll_innate_04	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_04	3.0		0	0	false
	ovn_araby_ll_innate_06	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_06	5.0		0	0	false
	ovn_araby_ll_innate_07	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_07	6.0		0	0	false
	ovn_araby_ll_innate_08	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_08	7.0		0	0	false
	ovn_araby_ll_innate_09	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_09	8.0		0	0	false
	ovn_araby_ll_innate_10	wh_main_skill_node_set_arb_vizier_desert		6.0	wh_skill_node_arb_vizier_desert_innate_10	9.0		0	0	false
