effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
ovn_cod_naval_defender_inner_1	wh_dlc10_effect_public_order	faction_to_province_own	-3.0	start_turn_completed
ovn_cod_naval_defender_inner_2	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-60.0	start_turn_completed
ovn_cod_naval_defender_inner_2	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-10.0	start_turn_completed
ovn_cod_naval_defender_inner_2	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	18.0	start_turn_completed
ovn_cod_naval_defender_inner_2	wh_dlc10_effect_public_order	faction_to_province_own_decreasing	-3.0	start_turn_completed
ovn_cod_naval_defender_inner_3	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-65.0	start_turn_completed
ovn_cod_naval_defender_inner_3	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-15.0	start_turn_completed
ovn_cod_naval_defender_inner_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	19.0	start_turn_completed
ovn_cod_naval_defender_inner_3	wh_dlc10_effect_public_order	faction_to_province_own	-4.0	start_turn_completed
ovn_cod_naval_defender_inner_3	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	2.0	start_turn_completed
ovn_cod_naval_defender_inner_4	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-70.0	start_turn_completed
ovn_cod_naval_defender_inner_4	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-20.0	start_turn_completed
ovn_cod_naval_defender_inner_4	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	21.0	start_turn_completed
ovn_cod_naval_defender_inner_4	wh_dlc10_effect_public_order	faction_to_province_own	-4.0	start_turn_completed
ovn_cod_naval_defender_inner_5	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-75.0	start_turn_completed
ovn_cod_naval_defender_inner_5	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-25.0	start_turn_completed
ovn_cod_naval_defender_inner_5	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	22.0	start_turn_completed
ovn_cod_naval_defender_inner_5	wh_dlc10_effect_public_order	faction_to_province_own	-4.0	start_turn_completed
ovn_cod_naval_defender_inner_5	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	4.0	start_turn_completed
ovn_cod_naval_defender_inner_6	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-80.0	start_turn_completed
ovn_cod_naval_defender_inner_6	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-30.0	start_turn_completed
ovn_cod_naval_defender_inner_6	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	24.0	start_turn_completed
ovn_cod_naval_defender_inner_6	wh_dlc10_effect_public_order	faction_to_province_own_decreasing	-4.0	start_turn_completed
ovn_cod_naval_defender_inner_7	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-85.0	start_turn_completed
ovn_cod_naval_defender_inner_7	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-35.0	start_turn_completed
ovn_cod_naval_defender_inner_7	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	25.0	start_turn_completed
ovn_cod_naval_defender_inner_7	wh_dlc10_effect_public_order	faction_to_province_own	-5.0	start_turn_completed
ovn_cod_naval_defender_inner_8	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-90.0	start_turn_completed
ovn_cod_naval_defender_inner_8	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-40.0	start_turn_completed
ovn_cod_naval_defender_inner_8	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	27.0	start_turn_completed
ovn_cod_naval_defender_inner_8	wh_dlc10_effect_public_order	faction_to_province_own	-5.0	start_turn_completed
ovn_cod_naval_defender_inner_9	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-95.0	start_turn_completed
ovn_cod_naval_defender_inner_9	wh2_main_faction_political_diplomacy_mod_highelves	faction_to_faction_own_decreasing	-45.0	start_turn_completed
ovn_cod_naval_defender_inner_9	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	28.0	start_turn_completed
ovn_cod_naval_defender_inner_9	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	8.0	start_turn_completed
ovn_cod_naval_defender_inner_9	wh_dlc10_effect_public_order	faction_to_province_own	-5.0	start_turn_completed
ovn_cod_naval_defender_outer_10	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own	-50.0	start_turn_completed
ovn_cod_naval_defender_outer_10	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	15.0	start_turn_completed
ovn_cod_naval_defender_outer_10	wh_dlc10_effect_public_order	faction_to_province_own	-3.0	start_turn_completed
ovn_cod_naval_defender_outer_1	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-5.0	start_turn_completed
ovn_cod_naval_defender_outer_1	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	1.0	start_turn_completed
ovn_cod_naval_defender_outer_1	wh_dlc10_effect_public_order	faction_to_province_own	-1.0	start_turn_completed
ovn_cod_naval_defender_outer_2	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-10.0	start_turn_completed
ovn_cod_naval_defender_outer_2	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_2	wh_dlc10_effect_public_order	faction_to_province_own	-1.0	start_turn_completed
ovn_cod_naval_defender_outer_3	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-15.0	start_turn_completed
ovn_cod_naval_defender_outer_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	4.0	start_turn_completed
ovn_cod_naval_defender_outer_3	wh_dlc10_effect_public_order	faction_to_province_own	-1.0	start_turn_completed
ovn_cod_naval_defender_outer_4	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-20.0	start_turn_completed
ovn_cod_naval_defender_outer_4	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	6.0	start_turn_completed
ovn_cod_naval_defender_outer_4	wh_dlc10_effect_public_order	faction_to_province_own_decreasing	-1.0	start_turn_completed
ovn_cod_naval_defender_outer_5	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-25.0	start_turn_completed
ovn_cod_naval_defender_outer_5	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	7.0	start_turn_completed
ovn_cod_naval_defender_outer_5	wh_dlc10_effect_public_order	faction_to_province_own	-2.0	start_turn_completed
ovn_cod_naval_defender_outer_6	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-30.0	start_turn_completed
ovn_cod_naval_defender_outer_6	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	9.0	start_turn_completed
ovn_cod_naval_defender_outer_6	wh_dlc10_effect_public_order	faction_to_province_own	-2.0	start_turn_completed
ovn_cod_naval_defender_outer_7	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-35.0	start_turn_completed
ovn_cod_naval_defender_outer_7	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	10.0	start_turn_completed
ovn_cod_naval_defender_outer_7	wh_dlc10_effect_public_order	faction_to_province_own	-2.0	start_turn_completed
ovn_cod_naval_defender_outer_8	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-40.0	start_turn_completed
ovn_cod_naval_defender_outer_8	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	12.0	start_turn_completed
ovn_cod_naval_defender_outer_8	wh_dlc10_effect_public_order	faction_to_province_own_decreasing	-2.0	start_turn_completed
ovn_cod_naval_defender_outer_9	wh_main_effect_economy_trade_tariff_mod	faction_to_region_own_decreasing	-45.0	start_turn_completed
ovn_cod_naval_defender_outer_9	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	13.0	start_turn_completed
ovn_cod_naval_defender_outer_9	wh_dlc10_effect_public_order	faction_to_province_own	-3.0	start_turn_completed
ovn_cod_power_of_authority	wh_main_effect_public_order_base	region_to_province_own	3.0	start_turn_completed
ovn_cod_power_of_authority	wh_main_effect_religion_conversion_untainted_events	region_to_region_own	3.0	start_turn_completed
ovn_cod_power_of_authority	wh_main_effects_province_growth_faction	region_to_province_own	8.0	start_turn_completed
ovn_cod_naval_defender_all_10	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-30.0	start_turn_completed
ovn_cod_naval_defender_all_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-3.0	start_turn_completed
ovn_cod_naval_defender_all_2	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-6.0	start_turn_completed
ovn_cod_naval_defender_all_3	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-9.0	start_turn_completed
ovn_cod_naval_defender_all_3	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
ovn_cod_naval_defender_all_4	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-12.0	start_turn_completed
ovn_cod_naval_defender_all_5	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-15.0	start_turn_completed
ovn_cod_naval_defender_all_5	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
ovn_cod_naval_defender_all_6	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-18.0	start_turn_completed
ovn_cod_naval_defender_all_6	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
ovn_cod_naval_defender_all_7	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-21.0	start_turn_completed
ovn_cod_naval_defender_all_8	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-24.0	start_turn_completed
ovn_cod_naval_defender_all_9	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	-27.0	start_turn_completed
ovn_cod_naval_defender_inner_10	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	30.0	start_turn_completed
ovn_cod_naval_defender_inner_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	16.0	start_turn_completed
ovn_cod_naval_defender_inner_2	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	18.0	start_turn_completed
ovn_cod_naval_defender_inner_3	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	19.0	start_turn_completed
ovn_cod_naval_defender_inner_4	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	21.0	start_turn_completed
ovn_cod_naval_defender_inner_5	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	22.0	start_turn_completed
ovn_cod_naval_defender_inner_6	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	24.0	start_turn_completed
ovn_cod_naval_defender_inner_7	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	25.0	start_turn_completed
ovn_cod_naval_defender_inner_7	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	6.0	start_turn_completed
ovn_cod_naval_defender_inner_8	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	27.0	start_turn_completed
ovn_cod_naval_defender_inner_9	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	28.0	start_turn_completed
ovn_cod_naval_defender_inner_1	landmark_effect_produce_res_cathay	faction_to_region_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_10	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	15.0	start_turn_completed
ovn_cod_naval_defender_outer_1	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	1.0	start_turn_completed
ovn_cod_naval_defender_outer_2	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_3	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	4.0	start_turn_completed
ovn_cod_naval_defender_outer_4	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	6.0	start_turn_completed
ovn_cod_naval_defender_outer_5	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	7.0	start_turn_completed
ovn_cod_naval_defender_outer_6	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	9.0	start_turn_completed
ovn_cod_naval_defender_outer_7	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	10.0	start_turn_completed
ovn_cod_naval_defender_outer_8	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	12.0	start_turn_completed
ovn_cod_naval_defender_outer_9	wh_main_effect_force_all_campaign_recruitment_cost_all	faction_to_force_own	13.0	start_turn_completed
ovn_cod_naval_defender_inner_10	cod_threat_vhigh_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_1	cod_threat_high_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_2	cod_threat_high_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_3	cod_threat_high_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_4	cod_threat_high_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_4	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	3.0	start_turn_completed
ovn_cod_naval_defender_inner_5	cod_threat_high_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_6	cod_threat_vhigh_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_6	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	5.0	start_turn_completed
ovn_cod_naval_defender_inner_7	cod_threat_vhigh_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_8	cod_threat_vhigh_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_inner_8	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	7.0	start_turn_completed
ovn_cod_naval_defender_inner_9	cod_threat_vhigh_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_10	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_1	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_2	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_3	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_4	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_5	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_6	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_7	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_7	wh2_dlc10_effect_global_recruitment_duration_all	faction_to_faction_own_unseen	-1.0	start_turn_completed
ovn_cod_naval_defender_all_8	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_all_9	cod_threat_vlow_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_10	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_1	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_2	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_3	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_4	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_5	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_6	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_7	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_8	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_9	cod_threat_low_dummy	faction_to_faction_own_unseen	1.0	start_turn_completed
cod_influence	wh2_main_effect_hef_influence_gain	faction_to_faction_own_unseen	35.0	start_turn_completed
cod_influence	ovn_cod_mech_diplo_improve	faction_to_faction_own_unseen	1.0	start_turn_completed
ovn_cod_naval_defender_outer_9	landmark_effect_produce_res_cathay	faction_to_region_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_2	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_outer_3	landmark_effect_produce_res_cathay	faction_to_region_own	4.0	start_turn_completed
ovn_cod_naval_defender_outer_4	landmark_effect_produce_res_cathay	faction_to_region_own	4.0	start_turn_completed
ovn_cod_naval_defender_outer_5	landmark_effect_produce_res_cathay	faction_to_region_own	4.0	start_turn_completed
ovn_cod_naval_defender_outer_6	landmark_effect_produce_res_cathay	faction_to_region_own	4.0	start_turn_completed
ovn_cod_naval_defender_outer_7	landmark_effect_produce_res_cathay	faction_to_region_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_8	landmark_effect_produce_res_cathay	faction_to_region_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_10	landmark_effect_produce_res_cathay	faction_to_region_own	3.0	start_turn_completed
ovn_cod_naval_defender_outer_1	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_1	landmark_effect_produce_res_cathay	faction_to_region_own	6.0	start_turn_completed
ovn_cod_naval_defender_all_2	landmark_effect_produce_res_cathay	faction_to_region_own	6.0	start_turn_completed
ovn_cod_naval_defender_all_3	landmark_effect_produce_res_cathay	faction_to_region_own	6.0	start_turn_completed
ovn_cod_naval_defender_all_4	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_5	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_6	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_7	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_8	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_9	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
ovn_cod_naval_defender_all_10	landmark_effect_produce_res_cathay	faction_to_region_own	5.0	start_turn_completed
