units_custom_battle_permissions_tables	8
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character	campaign_exclusive
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_beasts_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png		wh2_dlc15_hef_cha_archmage_beasts_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_beasts_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png		wh2_dlc15_hef_cha_archmage_beasts_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_beasts_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png		wh2_dlc15_hef_cha_archmage_beasts_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_beasts_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png		wh2_dlc15_hef_cha_archmage_beasts_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_beasts_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_09_0.png		wh2_dlc15_hef_cha_archmage_beasts_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_death_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png		wh2_dlc15_hef_cha_archmage_death_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_death_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png		wh2_dlc15_hef_cha_archmage_death_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_death_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png		wh2_dlc15_hef_cha_archmage_death_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_death_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png		wh2_dlc15_hef_cha_archmage_death_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_death_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_02_0.png		wh2_dlc15_hef_cha_archmage_beasts_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_fire_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png		wh2_dlc15_hef_cha_archmage_fire_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_fire_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png		wh2_dlc15_hef_cha_archmage_fire_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_fire_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png		wh2_dlc15_hef_cha_archmage_fire_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_fire_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png		wh2_dlc15_hef_cha_archmage_fire_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_fire_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_04_0.png		wh2_dlc15_hef_cha_archmage_fire_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_heavens_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png		wh2_dlc15_hef_cha_archmage_heavens_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_heavens_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png		wh2_dlc15_hef_cha_archmage_heavens_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_heavens_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png		wh2_dlc15_hef_cha_archmage_heavens_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_heavens_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png		wh2_dlc15_hef_cha_archmage_heavens_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_heavens_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_06_0.png		wh2_dlc15_hef_cha_archmage_heavens_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_high_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png		wh2_dlc15_hef_cha_archmage_high_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_high_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png		wh2_dlc15_hef_cha_archmage_high_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_high_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png		wh2_dlc15_hef_cha_archmage_high_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_high_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png		wh2_dlc15_hef_cha_archmage_high_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_high_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_01_0.png		wh2_dlc15_hef_cha_archmage_high_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_life_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png		wh2_dlc15_hef_cha_archmage_life_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_life_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png		wh2_dlc15_hef_cha_archmage_life_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_life_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png		wh2_dlc15_hef_cha_archmage_life_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_life_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png		wh2_dlc15_hef_cha_archmage_life_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_life_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_08_0.png		wh2_dlc15_hef_cha_archmage_life_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_light_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png		wh2_dlc15_hef_cha_archmage_light_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_light_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png		wh2_dlc15_hef_cha_archmage_light_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_light_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png		wh2_dlc15_hef_cha_archmage_light_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_light_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png		wh2_dlc15_hef_cha_archmage_light_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_light_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_03_0.png		wh2_dlc15_hef_cha_archmage_light_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_metal_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png		wh2_dlc15_hef_cha_archmage_metal_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_metal_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png		wh2_dlc15_hef_cha_archmage_metal_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_metal_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png		wh2_dlc15_hef_cha_archmage_metal_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_metal_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png		wh2_dlc15_hef_cha_archmage_metal_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_metal_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_07_0.png		wh2_dlc15_hef_cha_archmage_metal_3	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_shadows_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png		wh2_dlc15_hef_cha_archmage_shadows_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_shadows_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png		wh2_dlc15_hef_cha_archmage_shadows_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_shadows_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png		wh2_dlc15_hef_cha_archmage_shadows_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_shadows_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png		wh2_dlc15_hef_cha_archmage_shadows_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_archmage_shadows_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_archmage_campaign_05_0.png		wh2_dlc15_hef_cha_archmage_shadows_3	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_beasts_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_05_0.png	wh2_main_uniform_hef_mage_05	wh2_dlc15_hef_cha_mage_beasts_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_beasts_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_05_0.png	wh2_main_uniform_hef_mage_05	wh2_dlc15_hef_cha_mage_beasts_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_beasts_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_05_0.png	wh2_main_uniform_hef_mage_05	wh2_dlc15_hef_cha_mage_beasts_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_death_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_06_0.png	wh2_main_uniform_hef_mage_06	wh2_dlc15_hef_cha_mage_death_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_death_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_06_0.png	wh2_main_uniform_hef_mage_06	wh2_dlc15_hef_cha_mage_death_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_death_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_06_0.png	wh2_main_uniform_hef_mage_06	wh2_dlc15_hef_cha_mage_death_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_fire_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_fire_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_fire_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_fire_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_04_0.png	wh2_main_uniform_hef_mage_04	wh2_dlc15_hef_cha_mage_fire_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_metal_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_07_0.png	wh2_main_uniform_hef_mage_07	wh2_dlc15_hef_cha_mage_metal_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_metal_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_07_0.png	wh2_main_uniform_hef_mage_07	wh2_dlc15_hef_cha_mage_metal_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_cha_mage_metal_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_07_0.png	wh2_main_uniform_hef_mage_07	wh2_dlc15_hef_cha_mage_metal_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_prince_6	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_princess_6	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_dlc15_hef_cha_teclis_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_teclis_0.png		wh2_main_hef_cha_teclis_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_inf_archers_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_inf_rangers_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_inf_silverin_guard_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_mon_arcane_phoenix_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_mon_arcane_phoenix_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_mon_war_lions_of_chrace_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_dlc15_hef_veh_lion_chariot_of_chrace_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_art_eagle_claw_bolt_thrower	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_dragon_princes	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_ellyrian_reavers_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_ellyrian_reavers_1	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_ithilmar_chariot	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_silver_helms_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_silver_helms_1	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cav_tiranoc_chariot	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_alastair_0	true	true	ui/portraits/portholes/no_culture/hef_alastair_0.png		wh2_main_hef_cha_alastair_0	true
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_alastair_3	true	true	ui/portraits/portholes/no_culture/hef_alastair_0.png		wh2_main_hef_cha_alastair_0	true
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_alastair_4	true	true	ui/portraits/portholes/no_culture/hef_alastair_0.png		wh2_main_hef_cha_alastair_0	true
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_alastair_5	true	true	ui/portraits/portholes/no_culture/hef_alastair_0.png		wh2_main_hef_cha_alastair_0	true
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_loremaster_of_hoeth_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_loremaster_campaign_01_0.png	wh2_main_uniform_hef_loremaster_of_hoeth_01	wh2_main_hef_cha_loremaster_of_hoeth_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_high_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	wh2_main_uniform_hef_mage_01	wh2_main_hef_cha_mage_high_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_high_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	wh2_main_uniform_hef_mage_01	wh2_main_hef_cha_mage_high_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_high_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_01_0.png	wh2_main_uniform_hef_mage_01	wh2_main_hef_cha_mage_high_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_life_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_09_0.png	wh2_main_uniform_hef_mage_09	wh2_main_hef_cha_mage_life_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_life_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_09_0.png	wh2_main_uniform_hef_mage_09	wh2_main_hef_cha_mage_life_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_life_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_09_0.png	wh2_main_uniform_hef_mage_09	wh2_main_hef_cha_mage_life_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_light_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_light_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_mage_light_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_mage_campaign_03_0.png	wh2_main_uniform_hef_mage_03	wh2_main_hef_cha_mage_light_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_noble_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_noble_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_noble_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_cha_noble_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_noble_campaign_03_0.png	wh2_main_uniform_hef_noble_03	wh2_main_hef_cha_noble_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_prince_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_prince_2	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_prince_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_prince_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_prince_5	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_prince_campaign_02_0.png	wh2_main_uniform_hef_prince_02	wh2_main_hef_cha_prince_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_princess_0	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_princess_1	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_princess_3	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_princess_4	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false
wh2_main_hef_citadel_of_dusk	true	wh2_main_hef_cha_princess_5	true	true	ui/portraits/portholes/wh2_main_hef_high_elves/hef_princess_campaign_01_0.png	wh2_main_uniform_hef_princess_01	wh2_main_hef_cha_princess_0	false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_archers_0	true	true				false
wh2_main_hef_citadel_of_dusk	false	wh2_main_hef_inf_archers_1	true	true				false
