unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
			wh_main_chs_inf_chaos_warriors_1_no_garrison	mp_set_chs_inf_chaos_warriors_1	false
			wh_main_chs_inf_chaos_warriors_1_no_garrison	wh2_dlc11_chs_chosen_spawn_chaos_warriors	false
			wh_main_chs_inf_chaos_warriors_1_no_garrison	wh2_dlc11_chs_vets_marauders_aspiring_champions_forsaken_chaos_warriors_chosen	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	all_units_excluding_guerrilla_deployment	true
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	dlc08_nor_marauders_all	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	dlc08_nor_marauders_cav_chariots	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	dlc08_nor_marauders_cav	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	dlc08_nor_marauders_mis	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	mp_cap_missile_cav_chariots	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	mp_set_360_degree_fire	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	mp_set_nor_cav_marauder_horsemen_0	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	wh2_dlc11_nor_marauder_hunters_marauder_horsemen	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	all_units_excluding_immune_to_psychology	true
			wh_dlc01_chs_inf_forsaken_0_no_garrison	chs_all	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	chs_forsaken	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	mp_set_chs_inf_forsaken	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	wh2_dlc11_chs_marauders_aspiring_champions_forsaken	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	wh2_dlc11_chs_vets_marauders_aspiring_champions_forsaken_chaos_warriors_chosen	false
			ovn_marsh_hounds	fimir_rushers	false
			ovn_marsh_hounds	fimir_r7_fast	false
			ovn_marsh_hounds	elo_low_level_swamp_dwellers	false
			ovn_marsh_hounds	elo_fen_monster_rulers	false
			ovn_finmor	fimir_warrior_caste	false
			ovn_finmor_belakor	fimir_warrior_caste	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	elo_belakor_fimir_demons	false
			wh_pro04_chs_mon_chaos_spawn_ror_0	elo_belakor_fimir_demons	false
			wh_main_chs_mon_chaos_spawn	elo_belakor_fimir_demons	false
			rbt_nurgle_daemon	elo_demons_papa_nurgle	false
			kho_bloodletter	elo_demons_khoooorne	false
			ovn_boglar_no_garrison	elo_belakor_hopeless_fodder	false
			ovn_marsh_hounds	elo_belakor_hopeless_fodder	false
			wh_main_chs_inf_chaos_marauders_0	elo_belakor_hopeless_fodder	false
			wh_dlc08_nor_inf_marauder_hunters_1	elo_belakor_hopeless_fodder	false
			wh_main_nor_cav_marauder_horsemen_1	elo_belakor_riders_chaos	false
			wh_main_chs_cav_chaos_knights_1	elo_belakor_riders_chaos	false
			wh_main_chs_cav_chaos_knights_0	elo_belakor_riders_chaos	false
			wh_main_chs_cav_chaos_chariot	elo_belakor_riders_chaos	false
			wh_dlc08_nor_cav_marauder_horsemasters_0	elo_belakor_riders_chaos	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	elo_belakor_riders_chaos	false
			wh_dlc01_chs_inf_chaos_warriors_2_no_garrison	elo_belakor_armoured_warriors	false
			wh_main_chs_inf_chaos_warriors_1_no_garrison	elo_belakor_armoured_warriors	false
			wh_main_chs_inf_chaos_warriors_0	elo_belakor_armoured_warriors	false
			wh_main_chs_inf_chosen_0	elo_belakor_armoured_warriors	false
			ovn_zoat	elo_belakor_corrupted_giants	false
			wh_main_chs_mon_giant	elo_belakor_corrupted_giants	false
			wh_dlc08_nor_mon_frost_wyrm_0	elo_belakor_corrupted_giants	false
			wh_main_chs_inf_chaos_marauders_0	elo_belakor_twisted_corrupted	false
			wh_dlc08_nor_inf_marauder_hunters_1	elo_belakor_twisted_corrupted	false
			wh_main_nor_cav_marauder_horsemen_1	elo_belakor_twisted_corrupted	false
			wh_main_chs_cav_chaos_knights_1	elo_belakor_twisted_corrupted	false
			wh_main_chs_cav_chaos_knights_0	elo_belakor_twisted_corrupted	false
			wh_main_chs_cav_chaos_chariot	elo_belakor_twisted_corrupted	false
			wh_dlc08_nor_cav_marauder_horsemasters_0	elo_belakor_twisted_corrupted	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	elo_belakor_twisted_corrupted	false
			wh_dlc01_chs_inf_chaos_warriors_2_no_garrison	elo_belakor_twisted_corrupted	false
			wh_main_chs_inf_chaos_warriors_1_no_garrison	elo_belakor_twisted_corrupted	false
			wh_main_chs_inf_chaos_warriors_0	elo_belakor_twisted_corrupted	false
			wh_main_chs_inf_chosen_0	elo_belakor_twisted_corrupted	false
			ovn_zoat	elo_belakor_twisted_corrupted	false
			wh_main_chs_mon_giant	elo_belakor_twisted_corrupted	false
			wh_dlc08_nor_mon_frost_wyrm_0	elo_belakor_twisted_corrupted	false
			ovn_boglar_no_garrison	elo_belakor_twisted_corrupted	false
			wh_main_chs_inf_chaos_marauders_0	elo_belakor_here_to_die	false
			ovn_boglar_no_garrison	elo_belakor_here_to_die	false
			ovn_shearl_no_garrison	elo_belakor_here_to_die	false
			ovn_death_quest	elo_belakor_here_to_die	false
			ovn_fim_mon_caster_0	elo_belakor_ranged	false
			ovn_fim_mon_javelin_0	elo_belakor_ranged	false
			wh_dlc08_nor_inf_marauder_hunters_1	elo_belakor_ranged	false
			wh_main_chs_art_hellcannon	elo_belakor_ranged	false
			wh_main_nor_cav_marauder_horsemen_1	elo_belakor_cav	false
			wh_main_chs_cav_chaos_knights_1	elo_belakor_cav	false
			wh_main_chs_cav_chaos_knights_0	elo_belakor_cav	false
			wh_main_chs_cav_chaos_chariot	elo_belakor_cav	false
			wh_dlc08_nor_cav_marauder_horsemasters_0	elo_belakor_cav	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	elo_belakor_cav	false
			rbt_nurgle_daemon	elo_belakor_chaos_infantry	false
			kho_bloodletter	elo_belakor_chaos_infantry	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	elo_belakor_chaos_infantry	false
			wh_dlc01_chs_inf_chaos_warriors_2_no_garrison	elo_belakor_chaos_infantry	false
			wh_main_chs_inf_chaos_warriors_1_no_garrison	elo_belakor_chaos_infantry	false
			wh_main_chs_inf_chaos_warriors_0	elo_belakor_chaos_infantry	false
			wh_main_chs_inf_chosen_0	elo_belakor_chaos_infantry	false
			wh_pro04_chs_mon_chaos_spawn_ror_0	elo_belakor_conjured_monsters	false
			wh_main_chs_mon_chaos_spawn	elo_belakor_conjured_monsters	false
			elo_fenbeast	elo_belakor_conjured_monsters	false
			albion_fenhulk	elo_belakor_conjured_monsters	false
			Great_Deamon1_unit	elo_belakor_conjured_monsters	false
			ovn_marsh_hounds	elo_belakor_conscripted_beasts	false
			ovn_zoat	elo_belakor_conscripted_beasts	false
			wh_main_chs_mon_giant	elo_belakor_conscripted_beasts	false
			wh_dlc08_nor_mon_frost_wyrm_0	elo_belakor_conscripted_beasts	false
			ovn_shearl_no_garrison	elo_belakor_r7_fimir_all	false
			ovn_finmor	elo_belakor_r7_fimir_all	false
			ovn_finmor_belakor	elo_belakor_r7_fimir_all	false
			wh_dlc08_nor_mon_fimir_0	elo_belakor_r7_fimir_all	false
			wh_dlc08_nor_mon_fimir_1	elo_belakor_r7_fimir_all	false
			wh_pro04_nor_mon_fimir_ror_0	elo_belakor_r7_fimir_all	false
			ovn_death_quest	elo_belakor_r7_fimir_all	false
			ovn_killing_eye	elo_belakor_r7_fimir_all	false
			ovn_fianna_fimm	elo_belakor_r7_fimir_all	false
			ovn_gharnus_demon	elo_belakor_r7_fimir_all	false
			ovn_fimm	elo_belakor_r7_fimir_all	false
			ovn_fim_mon_caster_0	elo_belakor_ranged_r7	false
			ovn_fim_mon_javelin_0	elo_belakor_ranged_r7	false
			wh_dlc08_nor_inf_marauder_hunters_1	elo_belakor_ranged_r7	false
			wh_main_chs_art_hellcannon	elo_belakor_ranged_r7	false
			wh_main_nor_cav_marauder_horsemen_1	elo_belakor_ranged_r7	false
			wh_dlc08_nor_cav_marauder_horsemasters_0	elo_belakor_ranged_r7	false
			wh_main_nor_cav_marauder_horsemen_0_no_garrison	elo_belakor_ranged_r7	false
			wh_main_chs_cav_chaos_knights_1	elo_belakor_cav_bog_r7	false
			wh_main_chs_cav_chaos_knights_0	elo_belakor_cav_bog_r7	false
			wh_main_chs_cav_chaos_chariot	elo_belakor_cav_bog_r7	false
			ovn_boglar_no_garrison	elo_belakor_cav_bog_r7	false
			ovn_marsh_hounds	elo_belakor_cav_bog_r7	false
			ovn_zoat	elo_belakor_cav_bog_r7	false
			wh_main_chs_mon_giant	elo_belakor_cav_bog_r7	false
			rbt_nurgle_daemon	elo_champions_chaos_r7	false
			kho_bloodletter	elo_champions_chaos_r7	false
			wh_dlc01_chs_inf_chaos_warriors_2_no_garrison	elo_champions_chaos_r7	false
			wh_main_chs_inf_chaos_warriors_1_no_garrison	elo_champions_chaos_r7	false
			wh_main_chs_inf_chaos_warriors_0	elo_champions_chaos_r7	false
			wh_main_chs_inf_chosen_0	elo_champions_chaos_r7	false
			wh_pro04_chs_mon_chaos_spawn_ror_0	elo_champions_chaos_r7	false
			wh_main_chs_mon_chaos_spawn	elo_champions_chaos_r7	false
			Great_Deamon1_unit	elo_champions_chaos_r7	false
			wh_main_chs_inf_chaos_marauders_0	elo_champions_chaos_r7	false
			wh_dlc01_chs_inf_forsaken_0_no_garrison	elo_champions_chaos_r7	false
			albion_riders	elo_belakor_cav	false
			albion_riders_javelins_no_garrison	elo_belakor_cav	false
			elo_albion_warriors_no_garrison	elo_belakor_here_to_die	false
			elo_albion_warriors_spears_no_garrison	elo_belakor_here_to_die	false
			albion_riders	elo_belakor_ranged	false
			ovn_mon_harpies	fimir_bog_monsters	false
			ovn_mon_harpies	fimir_r7_auxillaries	false
