land_units_tables	44
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	animal	num_animals	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_&_weaknesses_text	supports_first_person	training_level	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	can_brace
10	wh2_main_bone_110	2100	war_machine	72	com	20	33	wh_main_unit_long_text_vmp_master_necromancer	elo_liche_general_chariot	hu1_arkhan_wm_tomb_chariot01_staff_and_sword	wh2_dlc09_tmb_skeleton_infantry_hero	30	34	75	4920	dread_chariot_skeletal_steed		0	2	liche_sword_staff_chariot		1	none	elo_liche_general	wh_main_chariot	placeholder	false	trained	liche_chariot_officer	wh2_dlc09_tmb_chariot	dread_legion_chariot_01	true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	10.0	large	0	0	0	0	1	0	15	0	melee_cav_shock_highvalue	false	false	false	false
10	wh2_main_plate_100	2100	inf_melee	6	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_tomb_guardian_archers	hu1_tomb_skeleton_sword_and_bow	wh2_dlc09_tmb_skeleton_heavy	26	30	60	85			0	0	sword_tomb_guardian_archers	tomb_guardian_archer	4	none	elo_tomb_guardian	wh_main_infantry	placeholder	false	trained	elo_tomb_guardian_archers			true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	10	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	25	0	0	0	0	0	0	ranged	true	false	false	true
10	wh2_dlc10_bone_95	2100	war_beast	64	com	20	33	wh2_dlc09_tmb_cha_tomb_king	elo_liche_general_warsphinx	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	34	42	80	9800	wh2_dlc09_tmb_mnt_warsphinx		0	1	wh2_dlc09_tmb_warsphinx_lord		1	none	elo_liche_general	wh_main_monster	placeholder	false	trained	warsphinx_rider_liche_general			true	40.0	1500.0	0.0	wh_encourage_fear_terror_undead	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	10.0	large	0	0	-25	0	1	0	15	0	melee_gatecrusher_highvalue	false	false	false	false
10	wh2_main_plate_100	2100	inf_melee	14	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_tomb_guardian_2h_waepons_summoned	hu1_graveguard_2handed_sword	wh2_dlc09_tmb_skeleton_heavy	34	28	70	85			0	0	2h_sword_tomb_guardian		6	none	elo_tomb_guardian	wh_main_infantry	placeholder	false	trained	elo_tomb_guardian_2h_waepons_summoned			true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_plate_100	2100	inf_melee	6	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_tomb_guardian_spears_summoned	hu1_tomb_skeleton_spear_and_shield	wh2_dlc09_tmb_skeleton_heavy	26	49	70	85			0	0	spear_tomb_guardian		6	wh_missile_block_35_metal	elo_tomb_guardian	wh_main_infantry	placeholder	false	trained	elo_tomb_guardian_spears_summoned			true	40.0	1500.0	0.0	wh_fear_hideForest_undead_chargeDeflector	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_plate_100	2100	inf_melee	18	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_tomb_guardian	hu1_tomb_skeleton_dual_swords	wh2_dlc09_tmb_skeleton_heavy	34	32	70	85			0	0	dual_sword_tomb_guardian		6	none	elo_tomb_guardian	wh_main_infantry	placeholder	false	trained	elo_tomb_guardian			true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_plate_100	2100	inf_melee	14	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_tomb_guardian_2h_waepons	hu1_graveguard_2handed_sword	wh2_dlc09_tmb_skeleton_heavy	34	28	70	85			0	0	2h_sword_tomb_guardian		6	none	elo_tomb_guardian	wh_main_infantry	placeholder	false	trained	elo_tomb_guardian_2h_waepons			true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_plate_100	2100	inf_melee	6	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_tomb_guardian_spears	hu1_tomb_skeleton_spear_and_shield	wh2_dlc09_tmb_skeleton_heavy	26	49	70	85			0	0	spear_tomb_guardian		6	wh_missile_block_35_metal	elo_tomb_guardian	wh_main_infantry	placeholder	false	trained	elo_tomb_guardian_spears			true	40.0	1500.0	0.0	wh_fear_hideForest_undead_chargeDeflector	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_plate_100	2100	inf_melee	18	com	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_dread_centurion	hu1_krell_2handed_axe	wh2_dlc09_tmb_skeleton_infantry_hero	48	36	70	4460			0	0	2h_axe_centurion		1	none	elo_dread_centurion	wh_main_infantry	placeholder	false	trained	elo_dread_centurion			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	15	0	melee_highvalue	false	false	false	true
10	wh2_main_plate_100	2100	cavalry	38	com	20	33	wh_main_unit_long_text_vmp_wight_king	elo_dread_centurion_horse	hu1_bretonnian_hr1_warhorse_2handed_sword	wh2_dlc09_tmb_skeleton_infantry_hero	48	36	70	4830	elo_dread_centurion_horse		0	1	2h_axe_centurion		1	none	elo_dread_centurion	wh_main_cavalry_chaotic	placeholder	false	trained	elo_dread_centurion_horse			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	8.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false
10	wh2_main_plate_120	2100	cavalry	38	com	20	33	wh_main_unit_long_text_vmp_wight_king	elo_dread_centurion_barded_horse	hu1_bretonnian_hr1_warhorse_2handed_sword	wh2_dlc09_tmb_skeleton_infantry_hero	48	36	70	4830	dread_legion_barded_skeletal_steed		0	1	2h_axe_centurion		1	none	elo_dread_centurion	wh_main_cavalry_chaotic	placeholder	false	trained	elo_dread_centurion_barded_horse			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0	8.0	large	0	0	0	0	0	0	15	0	melee_flanker_shock_highvalue	false	false	false	false
10	wh2_main_bone_110	2100	war_machine	80	com	20	33	wh2_dlc09_tmb_cha_tomb_prince	elo_dread_centurion_chariot	hu1_settra_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton_infantry_hero	40	20	70	5340	dread_chariot_skeletal_steed		0	2	2h_axe_centurion_chariot		1	none	elo_dread_centurion	wh_main_chariot	placeholder	false	trained	dread_chariot_officer	wh2_dlc09_tmb_chariot	dread_legion_chariot_01	true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	10.0	large	0	0	0	0	1	0	15	0	melee_cav_shock_highvalue	false	false	false	false
10	wh2_main_plate_80	2100	inf_melee	25	com	20	55	wh_main_unit_long_text_vmp_master_necromancer	elo_hand_of_nagash	hu1_arkhan_staff_and_sword	wh_main_infantry_standard_hero_blood_dismembers	55	55	75	4900			0	0	hand_of_nagash_sword_halberd		1	none	elo_hand_of_nagash	wh_main_infantry	placeholder	false	trained	elo_hand_of_nagash			true	40.0	1500.0	0.0	wh_encourage_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	15	0	melee_mage_highvalue	false	false	false	true
10	wh2_main_plate_110	2100	war_machine	90	com	20	33	wh_main_unit_long_text_vmp_master_necromancer	elo_hand_of_nagash_chariot	hu1_arkhan_staff_and_sword	wh2_dlc09_tmb_skeleton_infantry_hero	40	35	75	5600	elo_dread_hand_chariot_horse		0	4	hand_of_nagash_chariot		1	none	elo_hand_of_nagash	wh_main_chariot	placeholder	false	trained	elo_hand_of_nagash_officer	hand_of_nagash_vehicle_chariot_articulation	hand_of_nagash_chariot	true	40.0	1500.0	0.0	wh_encourage_fear_undead	60	80	0	false	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0	10.0	large_bst	0	0	0	0	1	0	15	0	melee_mage_highvalue	false	false	false	false
10	wh2_main_body_15	2100	inf_melee	4	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	elo_dread_mummy	hu1d_dlc15_eltharion_spear_sword	elo_mummies_infantry	40	45	70	150			0	0	mummy_spear_sword		4	none	elo_dread_mummy	wh_main_infantry	placeholder	false	trained	elo_dread_mummy			true	40.0	1500.0	0.0	wh_fear_hideForest_undead_chargeDeflector	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	-40	0	0	40	0	0	melee	false	false	false	true
10	wh2_dlc10_bone_95	2100	war_beast	64	inf_mel	50	80	wh2_dlc09_tmb_veh_khemrian_warsphinx	dread_wh2_dlc09_tmb_mon_khemrian_warsphinx_0	hu1_tomb_wb_bigcat01_bow	wh2_dlc09_tmb_warsphinx_rider_360	38	38	55	9612	wh2_dlc09_tmb_mnt_warsphinx		0	1	wh2_dlc09_tmb_warsphinx		1	none	wh2_dlc09_tmb_veh_khemrian_warsphinx	wh_main_monster	placeholder	false	trained	dread_wh2_dlc09_tmb_warsphinx_officer			true	40.0	1500.0	0.0	wh2_construct_fear_terror	60	80	0	false	vo_sel_default	vo_sel_default	vo_sel_culture	1.0	10.0	large	15	200	0	0	0	0	0	0	melee_gatecrusher	false	false	false	false
10	wh2_main_bone_80	2100	war_machine	58	chariot	1	9	wh2_dlc09_tmb_veh_skeleton_chariot	dread_wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	hu1_tomb_wm_tomb_chariot01_sword_and_bow	wh2_dlc09_tmb_chariot_rider_bow_360	22	24	55	458	dread_chariot_skeletal_steed		0	2	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_bow_chariot	2	none	wh2_dlc09_tmb_veh_skeleton_chariot_archers	wh2_dlc09_tmb_chariot	placeholder	false	trained	dread_wh2_dlc09_tmb_chariot_archer_officer	wh2_dlc09_tmb_chariot	dread_wh2_dlc09_tmb_chariot	true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	10	false	vo_sel_goblin_wolf_chariot	vo_sel_cavalry	vo_sel_goblin_goblins	1.0	10.0	large	0	30	0	0	12	0	0	0	ranged_harasser_flanker	true	false	false	false
10	wh2_main_bone_80	2100	war_machine	58	chariot	11	50	wh2_dlc09_tmb_veh_skeleton_chariot	dread_wh2_dlc09_tmb_veh_skeleton_chariot_0	hu1_settra_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton	22	24	55	458	dread_chariot_skeletal_steed		0	2	wh2_dlc09_tmb_chariot		2	none	wh2_dlc09_tmb_veh_skeleton_chariot	wh2_dlc09_tmb_chariot	placeholder	false	trained	dread_wh2_dlc09_tmb_chariot_officer	wh2_dlc09_tmb_chariot	dread_wh2_dlc09_tmb_chariot	true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	0	false	vo_sel_boar_chariot	vo_sel_boar_chariot	vo_sel_goblin_goblins	1.0	10.0	large	0	0	0	0	12	0	0	0	melee_cav_shock	false	false	false	false
10	wh2_main_plate_90	2100	inf_melee	8	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	wh_main_tmb_inf_grave_guard	hu1_tomb_sword_and_shield	wh_main_infantry_slow_dismembers	26	36	50	74			0	0	wh_main_vmp_wightblade_grave_guard		6	wh_missile_block_55_wood	wh_main_unit_short_text_vmp_grave_guards	wh_main_infantry	placeholder	false	trained	wh_main_tmb_inf_grave_guard			true	40.0	1500.0	0.0	wh_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
10	wh2_main_plate_90	2100	inf_melee	5	inf_mel	20	35	wh_main_unit_long_text_vmp_grave_guard	tmb_grave_halberd	hu1_tomb_halberd_and_shield	wh_main_infantry_slow_dismembers	22	42	50	74			0	0	tmb_grave_halberd		6	wh_missile_block_55_wood	tmb_grave_halberd	wh_main_infantry_2handed	placeholder	false	trained	tmb_grave_halberd			true	40.0	1500.0	0.0	wh_chargeReflectorVsL_fear_hideForest_undead	60	80	0	false	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0	10.0	small	0	0	0	0	0	0	0	0	melee	false	false	false	true
