main_units_tables	36
additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	prestige	recruitment_cost	recruitment_movie	religion_requirement	unit	upkeep_cost	weight	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
	-1	monster	2	false	ovn_arb_mon_genie	1	0	1300	wh_main_shp_transport	1	1	1	0	1300			ovn_arb_mon_genie	265	heavy		false	false	0	2335430899	true		wh_main_vo_culture_Wraith	ovn_arb_djinns	ovn_arb_djinns	4	true	arb_djinn		true	false		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false	
	-1	monster	2	false	ovn_arb_mon_sea_nymph	1	0	850	wh_main_shp_transport	1	1	1	0	850			ovn_arb_mon_sea_nymph	215	heavy		false	false	0	2335430900	true		wh_main_vo_culture_Wraith	ovn_arb_djinns	ovn_arb_djinns	4	true	arb_djinn		true	false		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false	
	-1	monster	2	false	ovn_arb_mon_desert_spirit	1	0	850	wh_main_shp_transport	1	1	1	0	850			ovn_arb_mon_desert_spirit	215	heavy		false	false	0	2335430901	true		wh_main_vo_culture_Wraith	ovn_arb_djinns	ovn_arb_djinns	4	true	arb_djinn		true	false		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false	
	-1	monster	2	false	ovn_arb_mon_fire_efreet	1	0	850	wh_main_shp_transport	1	1	1	0	850			ovn_arb_mon_fire_efreet	215	heavy		false	false	0	2335430902	true		wh_main_vo_culture_Wraith	ovn_arb_djinns	ovn_arb_djinns	4	true	arb_djinn		true	false		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false	
	-1	monster	2	false	ovn_arb_mon_tempest_djinn	1	0	850	wh_main_shp_transport	1	1	1	0	850			ovn_arb_mon_tempest_djinn	215	heavy		false	false	0	2335430903	true		wh_main_vo_culture_Wraith	ovn_arb_djinns	ovn_arb_djinns	4	true	arb_djinn		true	false		850.0	0.0	false	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_life_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			ovn_arb_cha_magician_life_0	250	medium		false	false	0	2335430905	false		wh_main_vo_culture_Empire	ovn_arb_magician_life	ovn_arb_magician_life	0	true	emp_soldier_15_degrees		true	false		250.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_desert_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			ovn_arb_cha_magician_desert_0	250	medium		false	false	0	2335430906	false		wh_main_vo_culture_Empire	ovn_arb_magician_desert	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees		true	false		250.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_fire_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			ovn_arb_cha_magician_fire_0	250	medium		false	false	0	2335430907	false		wh_main_vo_culture_Empire	ovn_arb_magician_fire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees		true	false		250.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_heavens_0	1	0	250	wh_main_shp_transport	1	1	1	0	1000			ovn_arb_cha_magician_heavens_0	250	medium		false	false	0	2335430908	false		wh_main_vo_culture_Empire	ovn_arb_magician_heavens	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees		true	false		250.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_life_1	2	0	600	wh_main_shp_transport	1	1	2	0	1200			ovn_arb_cha_magician_life_1	300	medium		false	false	0	2335430909	false		wh_main_vo_culture_Empire	ovn_arb_magician_life	ovn_arb_magician_life	0	true	emp_soldier_15_degrees		true	false		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_desert_1	2	0	600	wh_main_shp_transport	1	1	2	0	1200			ovn_arb_cha_magician_desert_1	300	medium		false	false	0	2335430910	false		wh_main_vo_culture_Empire	ovn_arb_magician_desert	ovn_arb_magician_desert	0	true	emp_soldier_15_degrees		true	false		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_fire_1	2	0	600	wh_main_shp_transport	1	1	2	0	1200			ovn_arb_cha_magician_fire_1	300	medium		false	false	0	2335430911	false		wh_main_vo_culture_Empire	ovn_arb_magician_fire	ovn_arb_magician_fire	0	true	emp_soldier_15_degrees		true	false		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_heavens_1	2	0	600	wh_main_shp_transport	1	1	2	0	1200			ovn_arb_cha_magician_heavens_1	300	medium		false	false	0	2335430912	false		wh_main_vo_culture_Empire	ovn_arb_magician_heavens	ovn_arb_magician_heavens	0	true	emp_soldier_15_degrees		true	false		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_life_2	1	0	600	wh_main_shp_transport	1	1	1	0	1200			ovn_arb_cha_magician_life_2	300	medium		false	false	0	2335430913	false		wh_main_vo_culture_Empire	ovn_arb_magician_life	ovn_arb_magician_life	0	true	default	ovn_cam_mnt_arb_magic_carpet	true	false		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_desert_2	1	0	600	wh_main_shp_transport	1	1	1	0	1200			ovn_arb_cha_magician_desert_2	300	medium		false	false	0	2335430914	false		wh_main_vo_culture_Empire	ovn_arb_magician_desert	ovn_arb_magician_desert	0	true	default	ovn_cam_mnt_arb_magic_carpet	true	false		500.0	0.0	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_fire_2	1	0	600	wh_main_shp_transport	1	1	1	0	1200			ovn_arb_cha_magician_fire_2	300	medium		false	false	0	2335430915	false		wh_main_vo_culture_Empire	ovn_arb_magician_fire	ovn_arb_magician_fire	0	true	default	ovn_cam_mnt_arb_magic_carpet	true	false		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false	
	-1	hero	1	false	ovn_arb_cha_magician_heavens_2	1	0	600	wh_main_shp_transport	1	1	1	0	1200			ovn_arb_cha_magician_heavens_2	300	medium		false	false	0	2335430916	false		wh_main_vo_culture_Empire	ovn_arb_magician_heavens	ovn_arb_magician_heavens	0	true	default	ovn_cam_mnt_arb_magic_carpet	true	false		500.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false	
	-1	warmachine	2	false	ovn_arb_art_grand_bombard	48	1	750	wh_main_shp_transport	1	1	48	0	950			ovn_arb_art_grand_bombard	275	very_heavy		false	false	0	53442521321	true		wh_main_vo_culture_Empire	cannon	cannon	5	false	emp_soldier_15_degrees		false	true		160.0	1440.0	true	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	false	false	1	false	false	
	-1	melee_infantry	1	false	ovn_khemri_spearmen_summoned_0	120	0	300	wh_main_shp_transport	1	1	120	0	345			ovn_khemri_spearmen_summoned_0	75	medium		false	false	0	2335430917	true		vo_culture_None	infantry_spear	infantry_spear	2	false	emp_soldier_30_degrees		false	true		400.0	0.0	false	vo_culture_None	false	wh_vo_actor_silent	0	false	false	6	false	false	smoke_clip
	-1	melee_infantry	1	false	ovn_khemri_spearmen_summoned_1	120	0	300	wh_main_shp_transport	1	1	120	0	345			ovn_khemri_spearmen_summoned_1	75	medium		false	false	0	2335430918	true		vo_culture_None	infantry_spear	infantry_spear	2	false	emp_soldier_30_degrees		false	true		400.0	0.0	false	vo_culture_None	false	wh_vo_actor_silent	0	false	false	6	false	false	smoke_clip
	-1	missile_cavalry	2	false	wh_main_arb_cav_magic_carpet_0	16	0	850	wh_main_shp_transport	1	1	16	0	700			wh_main_arb_cav_magic_carpet_0	275	medium		false	false	0	7904875891	true		wh2_dlc11_vo_culture_Vampire_Coast	cavalry_flying	cavalry_flying	4	false	emp_reiksguard		false	true		200.0	500.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	monster	3	false	wh_main_arb_mon_elephant	4	0	1600	wh_main_shp_transport	1	1	4	0	1800			wh_main_arb_mon_elephant	350	heavy		false	false	0	7853285000	true		wh_dlc08_vo_culture_war_mammoth	ovn_elephant	ovn_elephant	4	true	nor_war_mammoth		false	true		1800.0	0.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false	
	-1	monster	3	false	wh_main_arb_mon_war_elephant	7	0	1800	wh_main_shp_transport	1	1	7	0	2000			wh_main_arb_mon_war_elephant	450	very_heavy		false	false	0	7853285001	true		wh_dlc08_vo_culture_war_mammoth	ovn_elephant	ovn_elephant	5	true	nor_war_mammoth		true	true		1800.0	200.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false	
	-1	monster	3	false	wh_main_arb_cha_sheikh_2	9	0	2000	wh_main_shp_transport	1	1	9	0	2200			wh_main_arb_cha_sheikh_2	550	super_heavy		false	false	0	7853285002	true		wh_dlc08_vo_culture_war_mammoth	ovn_elephant	ovn_elephant	0	true	emp_general_foot	Mount_Elephant	true	true		1950.0	250.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	0	false	false	
	-1	monster	2	false	ovn_arb_cav_scorpion	1	0	1000	wh_main_shp_transport	1	1	1	0	1000			ovn_arb_cav_scorpion	225	super_heavy		false	false	0	867111418	true		wh_main_vo_culture_Spider_Large	ovn_scor	ovn_scor	4	true	tmb_tomb_scorpion		true	false		800.0	200.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	3	false	false	
	-1	warmachine	1	false	ovn_arb_art_trebuchet	44	0	650	wh_main_shp_transport	1	1	44	0	700			ovn_arb_art_trebuchet	175	very_heavy		false	false	0	7545346511	true		wh_main_vo_culture_Bretonnian	catapult	catapult	3	false	emp_soldier_15_degrees		false	true		70.0	630.0	true	vo_culture_None	false	wh_main_vo_actor_Bretonnian_Infantry	0	true	false	6	false	false	
	-1	lord	1	false	Sultan_Jaffar	1	1	900	wh_main_shp_transport	1	1	1	0	950			Sultan_Jaffar	265	medium		false	false	0	250589035	true		wh_main_vo_culture_Empire	lord_wizard_death	lord_wizard_death	1	false	emp_soldier_15_degrees		true	false		1000.0	0.0	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	2	false	false	
	-1	lord	1	false	Sultan_Jaffar_camel	1	0	1150	wh_main_shp_transport	1	1	1	0	1275			Sultan_Jaffar_camel	310	medium		false	false	0	230689050	true		wh_main_vo_culture_Empire	lord_wizard_death	lord_wizard_death	1	true	emp_soldier_15_degrees	ovn_cam_arb_camel	true	false		1000.0	0.0	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	0	false	false	
	-1	lord	3	false	Sultan_Jaffar_elephant	9	0	2000	wh_main_shp_transport	1	1	9	0	2200			Sultan_Jaffar_elephant	550	super_heavy		false	false	0	230689051	true		wh_main_vo_culture_Empire	ovn_elephant	ovn_elephant	0	true	emp_soldier_15_degrees	Mount_Elephant	true	true		1950.0	250.0	true	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	true	0	false	false	
	-1	monster	1	false	Djinn_fire	1	1	1500	wh_main_shp_transport	1	1	1	0	150			Djinn_fire	200	medium		false	false	0	250589036	true		wh_main_vo_culture_Wraith	monstrous_infantry	monstrous_infantry	1	false	arb_djinn		false	false		2000.0	0.0	false	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	2	false	false	
	-1	hero	1	false	roy_arb_cha_nomad	1	0	500	wh_main_shp_transport	1	1	1	0	1000			roy_arb_cha_nomad	240	medium		false	false	0	350881336	false		wh_main_vo_culture_Empire	ovn_arb_spy	ovn_arb_spy	0	true	emp_general_foot		true	false		240.0	360.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_nomad_horse	1	0	800	wh_main_shp_transport	1	1	1	0	1100			roy_arb_cha_nomad_horse	270	medium		false	false	0	350881337	false		wh_main_vo_culture_Empire	ovn_arb_spy	ovn_arb_spy	0	true	emp_general_foot	ovn_cam_arb_camel	true	false		420.0	360.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_nomad_horse_jezzail	1	0	1200	wh_main_shp_transport	1	1	1	0	1200			roy_arb_cha_nomad_horse_jezzail	290	medium		false	false	0	350881337	false		wh_main_vo_culture_Empire	ovn_arb_spy	ovn_arb_spy	0	true	emp_general_foot	ovn_cam_arb_camel	true	false		420.0	420.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_champion	1	0	350	wh_main_shp_transport	1	1	1	0	1000			roy_arb_cha_champion	240	medium		false	false	0	350881338	false		wh_main_vo_culture_Empire	emp_captain	emp_captain	0	true	emp_general_foot		true	false		350.0	0.0	false	vo_culture_None	true	wh2_dlc13_vo_actor_Doctor_Hertwig_Van_Hal	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_champion_horse	1	0	650	wh_main_shp_transport	1	1	1	0	1100			roy_arb_cha_champion_horse	270	medium		false	false	0	350881339	false		wh_main_vo_culture_Empire	emp_captain_cavalry	emp_captain_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_brt_warhorse	true	false		575.0	0.0	false	vo_culture_None	true	wh2_dlc13_vo_actor_Doctor_Hertwig_Van_Hal	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_champion_warhorse	1	0	800	wh_main_shp_transport	1	1	1	0	1200			roy_arb_cha_champion_warhorse	290	medium		false	false	0	350881344	false		wh_main_vo_culture_Empire	emp_captain_cavalry	emp_captain_cavalry	0	true	emp_general_foot	ovn_cam_arb_barded_warhorse	true	false		650.0	0.0	false	vo_culture_None	true	wh2_dlc13_vo_actor_Doctor_Hertwig_Van_Hal	0	true	false	0	false	false	
	-1	hero	3	false	roy_arb_cha_champion_elephant	9	0	1550	wh_main_shp_transport	1	1	9	0	1900			roy_arb_cha_champion_elephant	475	super_heavy		false	false	0	350881340	true		wh_dlc08_vo_culture_war_mammoth	emp_captain_cavalry	emp_captain_cavalry	0	true	emp_general_foot	Mount_Elephant	true	false		1700.0	250.0	true	wh_main_vo_culture_Chaos	true	wh_main_vo_actor_default	0	true	true	0	false	false	
	-1	lord	1	false	roy_arb_cha_lord_horse	1	0	1050	wh_main_shp_transport	1	1	1	0	1200			roy_arb_cha_lord_horse	300	medium		false	false	0	350881341	false		wh2_dlc11_vo_culture_Vampire_Coast	lord_cavalry	lord_cavalry	0	true	emp_general_foot	ovn_cam_arb_barded_warhorse	true	false		850.0	0.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_nomad_assassin	1	0	1200	wh_main_shp_transport	1	1	1	0	1200			roy_arb_cha_nomad_assassin	275	medium		false	false	0	350881342	false		wh_main_vo_culture_Empire	ovn_arb_spy	ovn_arb_spy	0	true	emp_general_foot		true	false		500.0	50.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	
	-1	hero	1	false	roy_arb_cha_nomad_assassin_summoned	1	0	1200	wh_main_shp_transport	1	1	1	0	1200			roy_arb_cha_nomad_assassin_summoned	275	medium		false	false	0	350881343	false		wh_main_vo_culture_Empire	ovn_arb_spy	ovn_arb_spy	0	true	emp_general_foot		true	false		500.0	50.0	false	vo_culture_None	true	wh2_dlc11_vo_actor_Generic_Human	0	true	false	0	false	false	smoke_clip
	-1	melee_cavalry	2	false	OtF_khemri_knights	60	0	800	wh_main_shp_transport	1	1	60	0	800			OtF_khemri_knights	200	medium		false	false	0	250589007	true		wh2_dlc11_vo_culture_Vampire_Coast	shock_cavalry	shock_cavalry	3	false	emp_reiksguard		false	true		900.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	-1	missile_infantry	1	false	OtF_khemri_archers	90	0	425	wh_main_shp_transport	1	1	90	0	425			OtF_khemri_archers	90	light		false	false	0	250589008	true		wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_bow	missile_infantry_bow	2	false	emp_soldier_15_degrees		false	true		100.0	400.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	-1	melee_infantry	2	false	OtF_khemri_kepra_guard	120	0	750	wh_main_shp_transport	1	1	120	0	750			OtF_khemri_kepra_guard	170	medium		false	false	0	250589009	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword_great	infantry_sword_great	3	false	emp_soldier_30_degrees		false	true		950.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	-1	melee_infantry	1	false	OtF_khemri_spearmen	120	0	300	wh_main_shp_transport	1	1	120	0	345			OtF_khemri_spearmen	75	medium		false	false	0	250589010	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_spear	infantry_spear	2	false	emp_soldier_30_degrees		false	true		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	-1	melee_infantry	1	false	OtF_khemri_swordsmen	120	0	345	wh_main_shp_transport	1	1	120	0	400			OtF_khemri_swordsmen	100	medium		false	false	0	250589011	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_sword	infantry_sword	1	false	emp_soldier_15_degrees		false	true		400.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
ovn_arb_xp	-1	melee_infantry	2	false	OtF_khemri_elite_guard	100	0	775	wh_main_shp_transport	1	1	80	0	775			OtF_khemri_elite_guard	195	medium		false	false	0	250589012	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_spear_halberd	infantry_spear_halberd	3	false	emp_soldier_30_degrees		false	true		450.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	-1	missile_infantry	2	false	OtF_khemri_rangers	60	0	625	wh_main_shp_transport	1	1	120	0	625			OtF_khemri_rangers	155	medium		false	false	0	250589013	true		wh2_dlc11_vo_culture_Vampire_Coast	missile_infantry_bow	missile_infantry_bow	4	false	emp_soldier_30_degrees		false	true		220.0	880.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	false	false	6	false	false	
	-1	melee_cavalry	1	false	ovn_yeoman	60	0	490	wh_main_shp_transport	1	1	60	0	490			ovn_yeoman	125	medium		false	false	0	250589014	true		wh2_dlc11_vo_culture_Vampire_Coast	cavalry	cavalry	2	false	emp_reiksguard		false	true		550.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	missile_cavalry	1	false	ovn_yeomanarchers	60	0	500	wh_main_shp_transport	1	1	60	0	500			ovn_yeomanarchers	125	medium		false	false	0	250589015	true		wh2_dlc11_vo_culture_Vampire_Coast	missile_cavalry_bow	missile_cavalry_bow	2	false	emp_reiksguard		false	true		40.0	360.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	5	false	false	
	-1	monster	3	false	ovn_elephant	2	0	1750	wh_main_shp_transport	1	1	2	0	1750			ovn_elephant	425	super_heavy		false	false	0	250589016	true		wh_dlc08_vo_culture_war_mammoth	ovn_elephant	ovn_elephant	4	true	nor_war_mammoth		false	false		2200.0	0.0	true	wh_main_vo_culture_Chaos	false	wh_main_vo_actor_default	0	true	true	2	false	false	
	-1	melee_infantry	1	false	ovn_corsairs	120	0	450	wh_main_shp_transport	1	1	120	0	500			ovn_corsairs	110	medium		false	false	0	250589017	true		wh2_dlc11_vo_culture_Vampire_Coast	wh2_main_infantry_dual_swords	wh2_main_infantry_dual_swords	2	false	emp_soldier_15_degrees		false	true		450.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	melee_infantry	1	false	ovn_southlander	100	0	800	wh_main_shp_transport	1	1	100	0	800			ovn_southlander	200	medium		false	false	0	250589018	true		wh2_dlc11_vo_culture_Vampire_Coast	ovn_shock_infantry	ovn_shock_infantry	3	false	emp_soldier_30_degrees		false	true		800.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	monstrous_infantry	2	false	ovn_prometheans	16	0	1100	wh_main_shp_transport	1	1	16	0	1100			ovn_prometheans	275	medium		false	false	0	250589019	true		wh2_dlc11_vo_culture_Rotting_Prometheans	wh2_dlc11_cst_promethean	wh2_dlc11_cst_promethean	4	false	cst_rotting_prometheans		false	true		1100.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	true	true	6	false	false	
	-1	melee_infantry	1	false	ovn_slave	120	0	115	wh_main_shp_transport	1	1	120	0	175			ovn_slave	40	medium		false	false	0	250589020	true		wh2_dlc11_vo_culture_Vampire_Coast	infantry_axe	infantry_axe	1	false	emp_soldier_15_degrees		false	true		150.0	0.0	false	vo_culture_None	false	wh2_dlc11_vo_actor_Generic_Human	0	true	false	6	false	false	
	-1	monster	2	false	ovn_ifreet	1	0	875	wh_main_shp_transport	1	1	1	0	875			ovn_ifreet	220	heavy		false	false	0	250589021	true		wh_main_vo_culture_Manticore	dragon	dragon	4	true	bst_manticore		true	false		800.0	0.0	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false	
