key	interruptable	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	hostile	required_resources	expanded_resources	target	delay_payload_application	on_trigger_vo_event
ovn_arb_crafting_followers_51	false	0	ovn_arb_crafting_followers_51	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_52	false	0	ovn_arb_crafting_followers_52	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_53	false	0	ovn_arb_crafting_followers_53	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_54	false	0	ovn_arb_crafting_followers_54	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_55	false	0	ovn_arb_crafting_followers_55	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_56	false	0	ovn_arb_crafting_followers_56	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_57	false	0	ovn_arb_crafting_followers_57	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_58	false	0	ovn_arb_crafting_followers_58	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_hef		false	
ovn_arb_crafting_followers_59	false	0	ovn_arb_crafting_followers_59	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_60	false	0	ovn_arb_crafting_followers_60	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_61	false	0	ovn_arb_crafting_followers_61	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_62	false	0	ovn_arb_crafting_followers_62	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_63	false	0	ovn_arb_crafting_followers_63	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_64	false	0	ovn_arb_crafting_followers_64	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_65	false	0	ovn_arb_crafting_followers_65	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_66	false	0	ovn_arb_crafting_followers_66	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_67	false	0	ovn_arb_crafting_followers_67	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_68	false	0	ovn_arb_crafting_followers_68	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_69	false	0	ovn_arb_crafting_followers_69	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_70	false	0	ovn_arb_crafting_followers_70	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_71	false	0	ovn_arb_crafting_followers_71	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_72	false	0	ovn_arb_crafting_followers_72	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_73	false	0	ovn_arb_crafting_followers_73	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_74	false	0	ovn_arb_crafting_followers_74	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_75	false	0	ovn_arb_crafting_followers_75	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_76	false	0	ovn_arb_crafting_followers_76	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_77	false	0	ovn_arb_crafting_followers_77	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_78	false	0	ovn_arb_crafting_followers_78	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def_15		false	
ovn_arb_crafting_followers_79	false	0	ovn_arb_crafting_followers_79	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_80	false	0	ovn_arb_crafting_followers_80	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def_10		false	
ovn_arb_crafting_followers_81	false	0	ovn_arb_crafting_followers_81	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_82	false	0	ovn_arb_crafting_followers_82	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def_10		false	
ovn_arb_crafting_followers_83	false	0	ovn_arb_crafting_followers_83	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_84	false	0	ovn_arb_crafting_followers_84	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def_15		false	
ovn_arb_crafting_followers_85	false	0	ovn_arb_crafting_followers_85	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def		false	
ovn_arb_crafting_followers_86	false	0	ovn_arb_crafting_followers_86	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_def_15		false	
ovn_arb_crafting_followers_87	false	0	ovn_arb_crafting_followers_87	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_88	false	0	ovn_arb_crafting_followers_88	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_89	false	0	ovn_arb_crafting_followers_89	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_90	false	0	ovn_arb_crafting_followers_90	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_91	false	0	ovn_arb_crafting_followers_91	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_92	false	0	ovn_arb_crafting_followers_92	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_93	false	0	ovn_arb_crafting_followers_93	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_94	false	0	ovn_arb_crafting_followers_94	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_95	false	0	ovn_arb_crafting_followers_95	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_tmb		false	
ovn_arb_crafting_followers_96	false	0	ovn_arb_crafting_followers_96	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_97	false	0	ovn_arb_crafting_followers_97	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_98	false	0	ovn_arb_crafting_followers_98	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_99	false	0	ovn_arb_crafting_followers_99	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_100	false	0	ovn_arb_crafting_followers_100	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_101	false	0	ovn_arb_crafting_followers_101	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_102	false	0	ovn_arb_crafting_followers_102	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_103	false	0	ovn_arb_crafting_followers_103	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_104	false	0	ovn_arb_crafting_followers_104	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_undead		false	
ovn_arb_crafting_followers_106	false	0	ovn_arb_crafting_followers_106	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_107	false	0	ovn_arb_crafting_followers_107	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_108	false	0	ovn_arb_crafting_followers_108	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_109	false	0	ovn_arb_crafting_followers_109	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_110	false	0	ovn_arb_crafting_followers_110	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_111	false	0	ovn_arb_crafting_followers_111	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_112	false	0	ovn_arb_crafting_followers_112	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_113	false	0	ovn_arb_crafting_followers_113	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_114	false	0	ovn_arb_crafting_followers_114	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_115	false	0	ovn_arb_crafting_followers_115	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_116	false	0	ovn_arb_crafting_followers_116	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_117	false	0	ovn_arb_crafting_followers_117	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_118	false	0	ovn_arb_crafting_followers_118	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_119	false	0	ovn_arb_crafting_followers_119	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_120	false	0	ovn_arb_crafting_followers_120	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_121	false	0	ovn_arb_crafting_followers_121	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_122	false	0	ovn_arb_crafting_followers_122	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_123	false	0	ovn_arb_crafting_followers_123	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_124	false	0	ovn_arb_crafting_followers_124	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_125	false	0	ovn_arb_crafting_followers_125	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_126	false	0	ovn_arb_crafting_followers_126	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_127	false	0	ovn_arb_crafting_followers_127	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_128	false	0	ovn_arb_crafting_followers_128	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_129	false	0	ovn_arb_crafting_followers_129	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_130	false	0	ovn_arb_crafting_followers_130	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_131	false	0	ovn_arb_crafting_followers_131	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_132	false	0	ovn_arb_crafting_followers_132	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_133	false	0	ovn_arb_crafting_followers_133	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_134	false	0	ovn_arb_crafting_followers_134	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_135	false	0	ovn_arb_crafting_followers_135	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_136	false	0	ovn_arb_crafting_followers_136	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_137	false	0	ovn_arb_crafting_followers_137	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_138	false	0	ovn_arb_crafting_followers_138	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_139	false	0	ovn_arb_crafting_followers_139	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_140	false	0	ovn_arb_crafting_followers_140	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_141	false	0	ovn_arb_crafting_followers_141	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_142	false	0	ovn_arb_crafting_followers_142	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_143	false	0	ovn_arb_crafting_followers_143	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_144	false	0	ovn_arb_crafting_followers_144	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_145	false	0	ovn_arb_crafting_followers_145	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_146	false	0	ovn_arb_crafting_followers_146	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_147	false	0	ovn_arb_crafting_followers_147	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_148	false	0	ovn_arb_crafting_followers_148	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_149	false	0	ovn_arb_crafting_followers_149	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_150	false	0	ovn_arb_crafting_followers_150	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_151	false	0	ovn_arb_crafting_followers_151	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_152	false	0	ovn_arb_crafting_followers_152	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_153	false	0	ovn_arb_crafting_followers_153	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_154	false	0	ovn_arb_crafting_followers_154	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_155	false	0	ovn_arb_crafting_followers_155	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_156	false	0	ovn_arb_crafting_followers_156	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_157	false	0	ovn_arb_crafting_followers_157	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_158	false	0	ovn_arb_crafting_followers_158	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_159	false	0	ovn_arb_crafting_followers_159	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_men		false	
ovn_arb_crafting_followers_160	false	0	ovn_arb_crafting_followers_160	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_161	false	0	ovn_arb_crafting_followers_161	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_162	false	0	ovn_arb_crafting_followers_162	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_163	false	0	ovn_arb_crafting_followers_163	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_164	false	0	ovn_arb_crafting_followers_164	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_165	false	0	ovn_arb_crafting_followers_165	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_166	false	0	ovn_arb_crafting_followers_166	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_167	false	0	ovn_arb_crafting_followers_167	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_168	false	0	ovn_arb_crafting_followers_168	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_169	false	0	ovn_arb_crafting_followers_169	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_nor		false	
ovn_arb_crafting_followers_170	false	0	ovn_arb_crafting_followers_170	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_171	false	0	ovn_arb_crafting_followers_171	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_172	false	0	ovn_arb_crafting_followers_172	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_173	false	0	ovn_arb_crafting_followers_173	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_174	false	0	ovn_arb_crafting_followers_174	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_175	false	0	ovn_arb_crafting_followers_175	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_176	false	0	ovn_arb_crafting_followers_176	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_177	false	0	ovn_arb_crafting_followers_177	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_178	false	0	ovn_arb_crafting_followers_178	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_179	false	0	ovn_arb_crafting_followers_179	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_180	false	0	ovn_arb_crafting_followers_180	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_181	false	0	ovn_arb_crafting_followers_181	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
ovn_arb_crafting_followers_182	false	0	ovn_arb_crafting_followers_182	9001	CRAFTING_RITUAL	0	0			0	false		ovn_araby_victories_dwarfs		false	
