id	group	priority
diplomacy_Subcult_Fimir	diplomacy_Subcult_Fimir	18.0
diplomacy_Subcult_Troll_&_Negative	diplomacy_Subcult_Troll_&_Negative	18.0
diplomacy_Subcult_Troll_&_Positive	diplomacy_Subcult_Troll_&_Positive	18.0
diplomacy_Subcult_Troll	diplomacy_Subcult_Troll	18.0
wh_stance_csc_troll	wh_stance_csc_troll	0.0
wh_stance_csc_fimir	wh_stance_csc_fimir	0.0
wh_stance_csc_warp	wh_stance_csc_warp	0.0
wh_stance_csc_albion	wh_stance_csc_albion	0.0
diplomacy_Subcult_Warp_&_Negative	diplomacy_Subcult_Warp_&_Negative	0.0
diplomacy_Subcult_Warp_&_Positive	diplomacy_Subcult_Warp_&_Positive	0.0
diplomacy_Subcult_Warp	diplomacy_Subcult_Warp	0.0
wh_occupation_decision_bretonnia_raze_fimir	wh_occupation_decision_bretonnia_raze_enemy	0.0
wh_occupation_decision_bretonnia_sack_fimir	wh_occupation_decision_bretonnia_sack_enemy	0.0
wh_occupation_decision_bretonnia_raze_troll	wh_occupation_decision_bretonnia_raze_enemy	0.0
wh_occupation_decision_bretonnia_sack_troll	wh_occupation_decision_bretonnia_sack_enemy	0.0
wh_occupation_decision_bretonnia_raze_warp	wh_occupation_decision_bretonnia_raze_enemy	0.0
wh_occupation_decision_bretonnia_sack_warp	wh_occupation_decision_bretonnia_sack_enemy	0.0
wh_occupation_decision_bretonnia_raze_albion	wh_occupation_decision_bretonnia_raze_neutrals	0.0
wh_occupation_decision_bretonnia_sack_albion	wh_occupation_decision_bretonnia_sack_neutrals	0.0
diplomacy_Subcult_Albion_&_Negative	diplomacy_Subcult_Albion_&_Negative	18.0
diplomacy_Subcult_Albion_&_Positive	diplomacy_Subcult_Albion_&_Positive	18.0
diplomacy_Subcult_Albion	diplomacy_Subcult_Albion	18.0
ovn_albion_alt_occupation_decision_treasure_hunt	ovn_albion_alt_occupation_decision_treasure_hunt	0.0
ovn_albion_alt_occupation_decision_colonise	ovn_albion_alt_occupation_decision_colonise	0.0
ovn_albion_alt_occupation_decision_do_nothing	ovn_albion_alt_occupation_decision_do_nothing	0.0
ovn_albion_alt_occupation_decision_loot	ovn_albion_alt_occupation_decision_loot	0.0
ovn_albion_alt_occupation_decision_raze_without_occupy	ovn_albion_alt_occupation_decision_raze_without_occupy	0.0
ovn_albion_alt_occupation_decision_resettle	ovn_albion_alt_occupation_decision_resettle	0.0
ovn_albion_alt_occupation_decision_sack	ovn_albion_alt_occupation_decision_sack	0.0
ovn_albion_alt_occupation_decision_occupy	ovn_albion_alt_occupation_decision_occupy	0.0
wh_captive_option_enslave_albion	wh_captive_option_enslave_albion	1.0
wh_captive_option_kill_albion	wh_captive_option_kill_albion	1.0
wh_captive_option_release_albion	wh_captive_option_release_albion	1.0
diplomacy_Faction_Araby_&_Negative	diplomacy_Faction_Araby_&_Negative	25.0
diplomacy_Faction_Araby_&_Positive	diplomacy_Faction_Araby_&_Positive	25.0
diplomacy_Faction_Araby	diplomacy_Faction_Araby	25.0
diplomacy_Faction_Scythan_&_Negative	diplomacy_Faction_Scythan_&_Negative	25.0
diplomacy_Faction_Scythan_&_Positive	diplomacy_Faction_Scythan_&_Positive	25.0
diplomacy_Faction_Scythan	diplomacy_Faction_Scythan	25.0
diplomacy_Faction_Scimitar_&_Negative	diplomacy_Faction_Scimitar_&_Negative	25.0
diplomacy_Faction_Scimitar_&_Positive	diplomacy_Faction_Scimitar_&_Positive	25.0
diplomacy_Faction_Scimitar	diplomacy_Faction_Scimitar	25.0
diplomacy_Faction_Amazon_&_Negative	diplomacy_Faction_Amazon_&_Negative	25.0
diplomacy_Faction_Amazon_&_Positive	diplomacy_Faction_Amazon_&_Positive	25.0
diplomacy_Faction_Amazon	diplomacy_Faction_Amazon	25.0
wh_stance_csc_amazon	wh_stance_csc_amazon	0.0
wh_stance_csc_araby	wh_stance_csc_araby	0.0
ovn_amazon_alt_occupation_decision_treasure_hunt	ovn_amazon_alt_occupation_decision_treasure_hunt	0.0
ovn_amazon_alt_occupation_decision_colonise	ovn_amazon_alt_occupation_decision_colonise	0.0
ovn_amazon_alt_occupation_decision_do_nothing	ovn_amazon_alt_occupation_decision_do_nothing	0.0
ovn_amazon_alt_occupation_decision_loot	ovn_amazon_alt_occupation_decision_loot	0.0
ovn_amazon_alt_occupation_decision_raze_without_occupy	ovn_amazon_alt_occupation_decision_raze_without_occupy	0.0
ovn_amazon_alt_occupation_decision_resettle	ovn_amazon_alt_occupation_decision_resettle	0.0
ovn_amazon_alt_occupation_decision_sack	ovn_amazon_alt_occupation_decision_sack	0.0
ovn_amazon_alt_occupation_decision_occupy	ovn_amazon_alt_occupation_decision_occupy	0.0
ovn_araby_alt_occupation_decision_treasure_hunt	ovn_araby_alt_occupation_decision_treasure_hunt	0.0
ovn_araby_alt_occupation_decision_colonise	ovn_araby_alt_occupation_decision_colonise	0.0
ovn_araby_alt_occupation_decision_do_nothing	ovn_araby_alt_occupation_decision_do_nothing	0.0
ovn_araby_alt_occupation_decision_loot	ovn_araby_alt_occupation_decision_loot	0.0
ovn_araby_alt_occupation_decision_raze_without_occupy	ovn_araby_alt_occupation_decision_raze_without_occupy	0.0
ovn_araby_alt_occupation_decision_resettle	ovn_araby_alt_occupation_decision_resettle	0.0
ovn_araby_alt_occupation_decision_sack	ovn_araby_alt_occupation_decision_sack	0.0
ovn_araby_alt_occupation_decision_occupy	ovn_araby_alt_occupation_decision_occupy	0.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_ash_river_numas	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_ash_river_quatar	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_ash_river_springs_of_eternal_life	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_atalan_mountains_martek	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_coast_of_araby_al_haikk	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_coast_of_araby_copher	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_coast_of_araby_fyrus	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_bel_aliad	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_black_tower_of_arkhan	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_el-kalabad	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_desert_of_araby_pools_of_despair	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_great_mortis_delta_black_pyramid_of_nagash	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_assassins_lashiek	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_assassins_palace_of_the_wizard_caliph	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_assassins_sorcerers_islands	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dead_khemri	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dead_pyramid_of_nagash	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dead_zandri	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_plain_of_tuskers	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_land_of_the_dervishes_sudenburg	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_shifting_sands_antoch	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_shifting_sands_bhagar	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_shifting_sands_ka-sabar	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_atalan_mountains_eye_of_the_panther	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_atalan_mountains_vulture_mountain	ovn_araby_alt_occupation_decision_occupy_alt	5.0
ovn_araby_alt_occupation_decision_region_handover_wh2_main_western_jungles_tlaqua	ovn_araby_alt_occupation_decision_occupy_alt	5.0
wh_occupation_decision_bretonnia_raze_araby	wh_occupation_decision_bretonnia_raze_neutrals	0.0
wh_occupation_decision_bretonnia_sack_araby	wh_occupation_decision_bretonnia_sack_neutrals	0.0
wh_occupation_decision_bretonnia_raze_amazon	wh_occupation_decision_bretonnia_raze_neutrals	0.0
wh_occupation_decision_bretonnia_sack_amazon	wh_occupation_decision_bretonnia_sack_neutrals	0.0
wh_feature_nor_arb	wh_feature_nor_arb	1.0
wh_feature_nor_amazon	wh_feature_nor_amazon	1.0
diplomacy_Subcult_Treeblood_Fimir_&_Negative	diplomacy_Subcult_Treeblood_Fimir_&_Negative	18.0
diplomacy_Subcult_Treeblood_Fimir_&_Positive	diplomacy_Subcult_Treeblood_Fimir_&_Positive	18.0
diplomacy_Subcult_Treeblood_Fimir	diplomacy_Subcult_Treeblood_Fimir	18.0
diplomacy_Faction_Halfling_&_Negative	diplomacy_Faction_Halfling_&_Negative	25.0
diplomacy_Faction_Halfling_&_Positive	diplomacy_Faction_Halfling_&_Positive	25.0
diplomacy_Faction_Halfling	diplomacy_Faction_Halfling	25.0
diplomacy_Faction_Grudgebringer	diplomacy_Faction_Grudgebringer	25.0
diplomacy_Faction_Grudgebringer_&_Negative	diplomacy_Faction_Grudgebringer_&_Negative	25.0
diplomacy_Faction_Grudgebringer_&_Positive	diplomacy_Faction_Grudgebringer_&_Positive	25.0
wh_event_feed_cult_albion_battle_attack_outcome_defeat	wh_event_feed_cult_albion_battle_attack_outcome_defeat	0.0
wh_event_feed_cult_albion_battle_attack_outcome_draw	wh_event_feed_cult_albion_battle_attack_outcome_draw	0.0
wh_event_feed_cult_albion_battle_attack_outcome_victory	wh_event_feed_cult_albion_battle_attack_outcome_victory	0.0
wh_main_event_feed_amazon_battle_attack_outcome_defeat	wh_main_event_feed_amazon_battle_attack_outcome_defeat	0.0
wh_main_event_feed_amazon_battle_attack_outcome_draw	wh_main_event_feed_amazon_battle_attack_outcome_draw	0.0
wh_main_event_feed_amazon_battle_attack_outcome_victory	wh_main_event_feed_amazon_battle_attack_outcome_victory	0.0
wh_event_feed_cult_araby_battle_attack_outcome_defeat	wh_event_feed_cult_araby_battle_attack_outcome_defeat	0.0
wh_event_feed_cult_araby_battle_attack_outcome_draw	wh_event_feed_cult_araby_battle_attack_outcome_draw	0.0
wh_event_feed_cult_araby_battle_attack_outcome_victory	wh_event_feed_cult_araby_battle_attack_outcome_victory	0.0
wh_event_feed_cult_fimir_battle_attack_outcome_defeat	wh_event_feed_cult_fimir_battle_attack_outcome_defeat	0.0
wh_event_feed_cult_fimir_battle_attack_outcome_draw	wh_event_feed_cult_fimir_battle_attack_outcome_draw	0.0
wh_event_feed_cult_fimir_battle_attack_outcome_victory	wh_event_feed_cult_fimir_battle_attack_outcome_victory	0.0
wh_event_feed_cult_troll_battle_attack_outcome_defeat	wh_event_feed_cult_troll_battle_attack_outcome_defeat	0.0
wh_event_feed_cult_troll_battle_attack_outcome_draw	wh_event_feed_cult_troll_battle_attack_outcome_draw	0.0
wh_event_feed_cult_troll_battle_attack_outcome_victory	wh_event_feed_cult_troll_battle_attack_outcome_victory	0.0
wh_event_feed_warp_battle_attack_outcome_defeat	wh_event_feed_warp_battle_attack_outcome_defeat	0.0
wh_event_feed_warp_battle_attack_outcome_draw	wh_event_feed_warp_battle_attack_outcome_draw	0.0
wh_event_feed_warp_battle_attack_outcome_victory	wh_event_feed_warp_battle_attack_outcome_victory	0.0
