building_effects_junction_tables	3
building	effect	effect_scope	value	value_damaged	value_ruined
ovn_chorfs_resource_building_gems_1	wh_main_effect_public_order_base	province_to_province_own	2.0	1.0	0.0
ovn_chorfs_resource_building_gems_1	wh_main_effect_region_resource_gem_production	building_to_building_own	30.0	15.0	0.0
ovn_chorfs_resource_building_gems_2	wh_main_effect_economy_gdp_mining	building_to_building_own	750.0	500.0	0.0
ovn_chorfs_resource_building_gems_2	wh_main_effect_public_order_base	province_to_province_own	4.0	2.0	0.0
ovn_chorfs_resource_building_gems_2	wh_main_effect_region_resource_gem_production	building_to_building_own	45.0	23.0	0.0
ovn_chorfs_resource_building_gold_1	wh_main_effect_economy_gdp_mining	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_gold_1	wh_main_effect_economy_gdp_mod_all	province_to_region_own	10.0	5.0	0.0
ovn_chorfs_resource_building_gold_1	wh2_main_effect_region_resource_gold_idols_production	building_to_building_own	6.0	3.0	0.0
ovn_chorfs_resource_building_gold_2	wh_main_effect_economy_gdp_mining	building_to_building_own	750.0	500.0	0.0
ovn_chorfs_resource_building_gold_2	wh_main_effect_economy_gdp_mod_all	province_to_region_own	20.0	10.0	0.0
ovn_chorfs_resource_building_gold_2	wh2_main_effect_region_resource_gold_idols_production	building_to_building_own	8.0	4.0	0.0
ovn_chorfs_resource_building_iron_1	wh_main_effect_economy_gdp_mining	building_to_building_own	250.0	125.0	0.0
ovn_chorfs_resource_building_iron_1	wh_main_effect_building_construction_cost_mod	province_to_region_own	-10.0	-5.0	0.0
ovn_chorfs_resource_building_iron_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4.0	2.0	0.0
ovn_chorfs_resource_building_iron_1	wh_main_effect_region_resource_iron_production	building_to_building_own	20.0	10.0	0.0
ovn_chorfs_resource_building_iron_2	wh_main_effect_economy_gdp_mining	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_iron_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6.0	3.0	0.0
ovn_chorfs_resource_building_iron_2	wh_main_effect_building_construction_cost_mod	province_to_region_own	-20.0	-10.0	0.0
ovn_chorfs_resource_building_iron_2	wh_main_effect_region_resource_iron_production	building_to_building_own	30.0	15.0	0.0
ovn_chorfs_resource_building_medicine_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	125.0	0.0
ovn_chorfs_resource_building_medicine_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4.0	2.0	0.0
ovn_chorfs_resource_building_medicine_1	wh_main_effect_region_resource_medicine_production	building_to_building_own	20.0	10.0	0.0
ovn_chorfs_resource_building_medicine_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_medicine_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6.0	3.0	0.0
ovn_chorfs_resource_building_medicine_2	wh_main_effect_region_resource_medicine_production	building_to_building_own	30.0	15.0	0.0
ovn_chorfs_resource_building_obsidian_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	125.0	0.0
ovn_chorfs_resource_building_obsidian_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	2.0	2.0	0.0
ovn_chorfs_resource_building_obsidian_1	wh_main_effect_region_resource_obsidian_production	building_to_building_own	20.0	10.0	0.0
ovn_chorfs_resource_building_obsidian_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_obsidian_2	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	4.0	4.0	0.0
ovn_chorfs_resource_building_obsidian_2	wh_main_effect_region_resource_obsidian_production	building_to_building_own	30.0	15.0	0.0
ovn_chorfs_resource_building_pottery_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	125.0	0.0
ovn_chorfs_resource_building_pottery_1	wh_main_effect_public_order_base	province_to_province_own	2.0	1.0	0.0
ovn_chorfs_resource_building_pottery_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4.0	2.0	0.0
ovn_chorfs_resource_building_pottery_1	wh_main_effect_region_resource_pottery_production	building_to_building_own	20.0	10.0	0.0
ovn_chorfs_resource_building_pottery_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_pottery_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6.0	3.0	0.0
ovn_chorfs_resource_building_pottery_2	wh_main_effect_public_order_base	province_to_province_own	4.0	2.0	0.0
ovn_chorfs_resource_building_pottery_2	wh_main_effect_region_resource_pottery_production	building_to_building_own	30.0	15.0	0.0
ovn_chorfs_resource_building_salt_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	125.0	0.0
ovn_chorfs_resource_building_salt_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4.0	2.0	0.0
ovn_chorfs_resource_building_salt_1	wh_main_effect_region_resource_salt_production	building_to_building_own	20.0	10.0	0.0
ovn_chorfs_resource_building_salt_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_salt_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6.0	3.0	0.0
ovn_chorfs_resource_building_salt_2	wh_main_effect_region_resource_salt_production	building_to_building_own	30.0	15.0	0.0
ovn_chorfs_resource_building_timber_1	wh_main_effect_economy_gdp_subsistance	building_to_building_own	250.0	125.0	0.0
ovn_chorfs_resource_building_timber_1	wh_main_effect_building_construction_cost_mod	province_to_region_own	-10.0	-5.0	0.0
ovn_chorfs_resource_building_timber_1	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	4.0	2.0	0.0
ovn_chorfs_resource_building_timber_1	wh_main_effect_region_resource_timber_production	building_to_building_own	20.0	10.0	0.0
ovn_chorfs_resource_building_timber_2	wh_main_effect_economy_gdp_subsistance	building_to_building_own	500.0	250.0	0.0
ovn_chorfs_resource_building_timber_2	wh_main_effect_force_all_campaign_replenishment_rate	province_to_army_own	6.0	3.0	0.0
ovn_chorfs_resource_building_timber_2	wh_main_effect_building_construction_cost_mod	province_to_region_own	-20.0	-10.0	0.0
ovn_chorfs_resource_building_timber_2	wh_main_effect_region_resource_timber_production	building_to_building_own	30.0	15.0	0.0
ovn_nor_outpost_major_human_5	wh_main_effect_public_order_base	province_to_province_own	6.0	2.0	0.0
ovn_nor_outpost_major_human_5	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	2.0	0.0
ovn_nor_outpost_major_human_5	wh_main_effect_economy_gdp_subsistance	building_to_building_own	100.0	20.0	0.0
ovn_nor_outpost_major_human_5	wh_main_effect_province_growth_building	region_to_province_own	20.0	5.0	0.0
ovn_nor_outpost_major_human_5	wh_main_effect_construction_slot_multiple_dummy	this_building	7.0	7.0	7.0
ovn_cd_boss_2	wh_main_effect_force_all_campaign_experience_base_all	province_to_province_own	1.0	1.0	0.0
ovn_nor_outpost_major_human_5_coast	wh_main_effect_public_order_base	province_to_province_own	6.0	2.0	0.0
ovn_nor_outpost_major_human_5_coast	wh_main_effect_religion_conversion_chaos	region_to_region_own	5.0	2.0	0.0
ovn_nor_outpost_major_human_5_coast	wh_main_effect_economy_gdp_subsistance	building_to_building_own	100.0	20.0	0.0
ovn_nor_outpost_major_human_5_coast	wh_main_effect_province_growth_building	region_to_province_own	20.0	5.0	0.0
ovn_nor_outpost_major_human_5_coast	wh_main_effect_construction_slot_multiple_dummy	this_building	7.0	7.0	7.0
