building_units_allowed_tables	4
building	unit	xp	key	conditions	faction	enabled
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_4	infernal_guard_great_weapons	0	453419670	0		false
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_4	infernal_guard_deathmask_naphta	0	453419671	0		false
ovn_wh2_main_special_settlement_altdorf_norsca_4	infernal_guard	0	453419672	0		false
ovn_wh2_main_special_settlement_altdorf_norsca_4	infernal_guard_great_weapons	0	453419673	0		false
ovn_wh2_main_special_settlement_altdorf_norsca_4	infernal_guard_deathmask_naphta	0	453419674	0		false
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	infernal_guard	0	453419675	0		false
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	infernal_guard_great_weapons	0	453419676	0		false
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	infernal_guard_deathmask_naphta	0	453419677	0		false
ovn_wh2_main_special_settlement_couronne_norsca_4	infernal_guard	0	453419678	0		false
ovn_wh2_main_special_settlement_couronne_norsca_4	infernal_guard_great_weapons	0	453419679	0		false
ovn_wh2_main_special_settlement_couronne_norsca_4	infernal_guard_deathmask_naphta	0	453419680	0		false
ovn_wh2_main_special_settlement_gaean_vale_norsca_4	infernal_guard	0	453419681	0		false
ovn_wh2_main_special_settlement_gaean_vale_norsca_4	infernal_guard_great_weapons	0	453419682	0		false
ovn_wh2_main_special_settlement_gaean_vale_norsca_4	infernal_guard_deathmask_naphta	0	453419683	0		false
ovn_wh2_main_special_settlement_hellpit_norsca_4	infernal_guard	0	453419684	0		false
ovn_wh2_main_special_settlement_hellpit_norsca_4	infernal_guard_great_weapons	0	453419685	0		false
ovn_wh2_main_special_settlement_hellpit_norsca_4	infernal_guard_deathmask_naphta	0	453419686	0		false
ovn_wh2_main_special_settlement_hexoatl_norsca_4	infernal_guard	0	453419687	0		false
ovn_wh2_main_special_settlement_hexoatl_norsca_4	infernal_guard_great_weapons	0	453419688	0		false
ovn_wh2_main_special_settlement_hexoatl_norsca_4	infernal_guard_deathmask_naphta	0	453419689	0		false
ovn_wh2_main_special_settlement_itza_norsca_4	infernal_guard	0	453419690	0		false
ovn_wh2_main_special_settlement_itza_norsca_4	infernal_guard_great_weapons	0	453419691	0		false
ovn_wh2_main_special_settlement_itza_norsca_4	infernal_guard_deathmask_naphta	0	453419692	0		false
ovn_wh2_main_special_settlement_khemri_norsca_4	infernal_guard	0	453419693	0		false
ovn_wh2_main_special_settlement_khemri_norsca_4	infernal_guard_great_weapons	0	453419694	0		false
ovn_wh2_main_special_settlement_khemri_norsca_4	infernal_guard_deathmask_naphta	0	453419695	0		false
ovn_wh2_main_special_settlement_kislev_norsca_4	infernal_guard	0	453419696	0		false
ovn_wh2_main_special_settlement_kislev_norsca_4	infernal_guard_great_weapons	0	453419697	0		false
ovn_wh2_main_special_settlement_kislev_norsca_4	infernal_guard_deathmask_naphta	0	453419698	0		false
ovn_wh2_main_special_settlement_lahmia_norsca_4	infernal_guard	0	453419699	0		false
ovn_wh2_main_special_settlement_lahmia_norsca_4	infernal_guard_great_weapons	0	453419700	0		false
ovn_wh2_main_special_settlement_lahmia_norsca_4	infernal_guard_deathmask_naphta	0	453419701	0		false
ovn_wh2_main_special_settlement_lothern_norsca_4	infernal_guard	0	453419702	0		false
ovn_wh2_main_special_settlement_lothern_norsca_4	infernal_guard_great_weapons	0	453419703	0		false
ovn_wh2_main_special_settlement_lothern_norsca_4	infernal_guard_deathmask_naphta	0	453419704	0		false
ovn_wh2_main_special_settlement_miragliano_norsca_4	infernal_guard	0	453419705	0		false
ovn_wh2_main_special_settlement_miragliano_norsca_4	infernal_guard_great_weapons	0	453419706	0		false
ovn_wh2_main_special_settlement_miragliano_norsca_4	infernal_guard_deathmask_naphta	0	453419707	0		false
ovn_wh2_main_special_settlement_naggarond_norsca_4	infernal_guard	0	453419708	0		false
ovn_wh2_main_special_settlement_naggarond_norsca_4	infernal_guard_great_weapons	0	453419709	0		false
ovn_wh2_main_special_settlement_naggarond_norsca_4	infernal_guard_deathmask_naphta	0	453419710	0		false
ovn_wh2_main_special_settlement_sartosa_norsca_4	infernal_guard	0	453419711	0		false
ovn_wh2_main_special_settlement_sartosa_norsca_4	infernal_guard_great_weapons	0	453419712	0		false
ovn_wh2_main_special_settlement_sartosa_norsca_4	infernal_guard_deathmask_naphta	0	453419713	0		false
ovn_wh2_main_special_settlement_skavenblight_norsca_4	infernal_guard	0	453419714	0		false
ovn_wh2_main_special_settlement_skavenblight_norsca_4	infernal_guard_great_weapons	0	453419715	0		false
ovn_wh2_main_special_settlement_skavenblight_norsca_4	infernal_guard_deathmask_naphta	0	453419716	0		false
ovn_wh2_main_special_settlement_the_awakening_norsca_4	infernal_guard	0	453419717	0		false
ovn_wh2_main_special_settlement_the_awakening_norsca_4	infernal_guard_great_weapons	0	453419718	0		false
ovn_wh2_main_special_settlement_the_awakening_norsca_4	infernal_guard_deathmask_naphta	0	453419719	0		false
ovn_nor_outpost_major_human_4_new	infernal_guard	0	453419720	0		false
ovn_nor_outpost_major_human_4_new	infernal_guard_great_weapons	0	453419721	0		false
ovn_nor_outpost_major_human_4_new	infernal_guard_deathmask_naphta	0	453419722	0		false
ovn_nor_outpost_major_human_4_new_coast	infernal_guard	0	453419723	0		false
ovn_nor_outpost_major_human_4_new_coast	infernal_guard_great_weapons	0	453419724	0		false
ovn_nor_outpost_major_human_4_new_coast	infernal_guard_deathmask_naphta	0	453419725	0		false
ovn_nor_outpost_major_human_4	infernal_guard	0	453419726	0		false
ovn_nor_outpost_major_human_4	infernal_guard_great_weapons	0	453419727	0		false
ovn_nor_outpost_major_human_4	infernal_guard_deathmask_naphta	0	453419728	0		false
wh_main_nor_outpost_major_human_4_coast	infernal_guard	0	453419729	0		false
wh_main_nor_outpost_major_human_4_coast	infernal_guard_great_weapons	0	453419730	0		false
wh_main_nor_outpost_major_human_4_coast	infernal_guard_deathmask_naphta	0	453419731	0		false
