building_levels_tables	16
level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	military_prestige	naval_prestige	economic_prestige	enlightenment_prestige	faction_unique	religion_requirement	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
ovn_nor_outpost_minor_human_2_coast	wh_main_NORSCA_outpost_minor_human_coast	2	3	1600	0		false	0	0	0	0	false				true	wh_main_NORSCA_settlement	false	0.0	1	true	0	Wh_Cam_Settlement_Port_Nordic	true	0	2500
ovn_nor_outpost_minor_human_3	wh_main_NORSCA_outpost_minor_human	3	4	3200	0		false	0	0	0	0	false				true	wh_main_NORSCA_settlement	false	0.0	2	true	0	wh_cam_settlement_major_nordic	true	0	3500
ovn_nor_outpost_minor_human_3_coast	wh_main_NORSCA_outpost_minor_human_coast	3	4	3200	0		false	0	0	0	0	false				true	wh_main_NORSCA_settlement	false	0.0	2	true	0	Wh_Cam_Settlement_Port_Nordic	true	0	3500
ovn_wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_1	wh2_main_special_settlement_pyramid_of_nagash_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_empire	true	0	2000
ovn_wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_2	wh2_main_special_settlement_pyramid_of_nagash_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_empire	true	0	2500
ovn_wh2_dlc09_special_settlement_pyramid_of_nagash_norsca_3	wh2_main_special_settlement_pyramid_of_nagash_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_empire	true	0	3500
ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_1	wh2_dlc15_special_settlement_massif_orcal_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_2	wh2_dlc15_special_settlement_massif_orcal_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_3	wh2_dlc15_special_settlement_massif_orcal_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_4	wh2_dlc15_special_settlement_massif_orcal_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_dlc15_special_settlement_massif_orcal_norsca_5	wh2_dlc15_special_settlement_massif_orcal_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_1	wh2_dlc15_special_settlement_tor_yvresse_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_2	wh2_dlc15_special_settlement_tor_yvresse_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_3	wh2_dlc15_special_settlement_tor_yvresse_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_4	wh2_dlc15_special_settlement_tor_yvresse_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_dlc15_special_settlement_tor_yvresse_norsca_5	wh2_dlc15_special_settlement_tor_yvresse_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_altdorf_norsca_1	wh2_main_special_settlement_altdorf_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_altdorf_norsca_2	wh2_main_special_settlement_altdorf_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_altdorf_norsca_3	wh2_main_special_settlement_altdorf_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_altdorf_norsca_4	wh2_main_special_settlement_altdorf_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0		true	0	5000
ovn_wh2_main_special_settlement_altdorf_norsca_5	wh2_main_special_settlement_altdorf_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0		true	0	7000
ovn_wh2_main_special_settlement_athel_loren_norsca_1	wh2_main_special_settlement_athel_loren_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_athel_loren_norsca_2	wh2_main_special_settlement_athel_loren_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_athel_loren_norsca_3	wh2_main_special_settlement_athel_loren_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_1	wh2_main_special_settlement_castle_drakenhof_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_2	wh2_main_special_settlement_castle_drakenhof_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_3	wh2_main_special_settlement_castle_drakenhof_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_4	wh2_main_special_settlement_castle_drakenhof_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0		true	0	5000
ovn_wh2_main_special_settlement_castle_drakenhof_norsca_5	wh2_main_special_settlement_castle_drakenhof_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0		true	0	7000
ovn_wh2_main_special_settlement_couronne_norsca_1	wh2_main_special_settlement_couronne_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_couronne_norsca_2	wh2_main_special_settlement_couronne_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_couronne_norsca_3	wh2_main_special_settlement_couronne_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_couronne_norsca_4	wh2_main_special_settlement_couronne_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0		true	0	5000
ovn_wh2_main_special_settlement_couronne_norsca_5	wh2_main_special_settlement_couronne_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0		true	0	7000
ovn_wh2_main_special_settlement_gaean_vale_norsca_1	wh2_main_special_settlement_gaean_vale_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_gaean_vale_norsca_2	wh2_main_special_settlement_gaean_vale_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_gaean_vale_norsca_3	wh2_main_special_settlement_gaean_vale_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_gaean_vale_norsca_4	wh2_main_special_settlement_gaean_vale_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_gaean_vale_norsca_5	wh2_main_special_settlement_gaean_vale_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_hellpit_norsca_1	wh2_main_special_settlement_hellpit_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_hellpit_norsca_2	wh2_main_special_settlement_hellpit_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_hellpit_norsca_3	wh2_main_special_settlement_hellpit_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_hellpit_norsca_4	wh2_main_special_settlement_hellpit_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_hellpit_norsca_5	wh2_main_special_settlement_hellpit_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_hexoatl_norsca_1	wh2_main_special_settlement_hexoatl_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_hexoatl_norsca_2	wh2_main_special_settlement_hexoatl_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_hexoatl_norsca_3	wh2_main_special_settlement_hexoatl_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_hexoatl_norsca_4	wh2_main_special_settlement_hexoatl_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_hexoatl_norsca_5	wh2_main_special_settlement_hexoatl_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_itza_norsca_1	wh2_main_special_settlement_itza_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_itza_norsca_2	wh2_main_special_settlement_itza_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_itza_norsca_3	wh2_main_special_settlement_itza_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_itza_norsca_4	wh2_main_special_settlement_itza_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_itza_norsca_5	wh2_main_special_settlement_itza_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_khemri_norsca_1	wh2_main_special_settlement_khemri_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_khemri_norsca_2	wh2_main_special_settlement_khemri_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_khemri_norsca_3	wh2_main_special_settlement_khemri_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_khemri_norsca_4	wh2_main_special_settlement_khemri_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_khemri_norsca_5	wh2_main_special_settlement_khemri_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_kislev_norsca_1	wh2_main_special_settlement_kislev_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_kislev_norsca_2	wh2_main_special_settlement_kislev_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_kislev_norsca_3	wh2_main_special_settlement_kislev_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_kislev_norsca_4	wh2_main_special_settlement_kislev_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0		true	0	5000
ovn_wh2_main_special_settlement_kislev_norsca_5	wh2_main_special_settlement_kislev_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0		true	0	7000
ovn_wh2_main_special_settlement_lahmia_norsca_1	wh2_main_special_settlement_lahmia_norsca	1	2	800	0		false	0	0	0	0	false				true		false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_lahmia_norsca_2	wh2_main_special_settlement_lahmia_norsca	2	3	1600	0		false	0	0	0	0	false				true		false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_lahmia_norsca_3	wh2_main_special_settlement_lahmia_norsca	3	4	3200	0		false	0	0	0	0	false				true		false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_lahmia_norsca_4	wh2_main_special_settlement_lahmia_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_lahmia_norsca_5	wh2_main_special_settlement_lahmia_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_ORC_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_lothern_norsca_1	wh2_main_special_settlement_lothern_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_lothern_norsca_2	wh2_main_special_settlement_lothern_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_lothern_norsca_3	wh2_main_special_settlement_lothern_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_lothern_norsca_4	wh2_main_special_settlement_lothern_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_lothern_norsca_5	wh2_main_special_settlement_lothern_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_miragliano_norsca_1	wh2_main_special_settlement_miragliano_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_miragliano_norsca_2	wh2_main_special_settlement_miragliano_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_miragliano_norsca_3	wh2_main_special_settlement_miragliano_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_miragliano_norsca_4	wh2_main_special_settlement_miragliano_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0		true	0	5000
ovn_wh2_main_special_settlement_miragliano_norsca_5	wh2_main_special_settlement_miragliano_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0		true	0	7000
ovn_wh2_main_special_settlement_naggarond_norsca_1	wh2_main_special_settlement_naggarond_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_naggarond_norsca_2	wh2_main_special_settlement_naggarond_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_naggarond_norsca_3	wh2_main_special_settlement_naggarond_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major_coast	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_naggarond_norsca_4	wh2_main_special_settlement_naggarond_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_naggarond_norsca_5	wh2_main_special_settlement_naggarond_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_sartosa_norsca_1	wh2_main_special_settlement_sartosa_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_sartosa_norsca_2	wh2_main_special_settlement_sartosa_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_sartosa_norsca_3	wh2_main_special_settlement_sartosa_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_sartosa_norsca_4	wh2_main_special_settlement_sartosa_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_sartosa_norsca_5	wh2_main_special_settlement_sartosa_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_skavenblight_norsca_1	wh2_main_special_settlement_skavenblight_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_skavenblight_norsca_2	wh2_main_special_settlement_skavenblight_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_skavenblight_norsca_3	wh2_main_special_settlement_skavenblight_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
ovn_wh2_main_special_settlement_skavenblight_norsca_4	wh2_main_special_settlement_skavenblight_norsca	4	5	4800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	4	true	0	wh_cam_settlement_capital_nordic	true	0	5000
ovn_wh2_main_special_settlement_skavenblight_norsca_5	wh2_main_special_settlement_skavenblight_norsca	5	6	7500	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	5	true	0	wh_cam_settlement_capital_nordic	true	0	7000
ovn_wh2_main_special_settlement_the_awakening_norsca_1	wh2_main_special_settlement_the_awakening_norsca	1	2	800	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	0	true	0	wh_cam_settlement_capital_nordic	true	0	2000
ovn_wh2_main_special_settlement_the_awakening_norsca_2	wh2_main_special_settlement_the_awakening_norsca	2	3	1600	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	1	true	0	wh_cam_settlement_capital_nordic	true	0	2500
ovn_wh2_main_special_settlement_the_awakening_norsca_3	wh2_main_special_settlement_the_awakening_norsca	3	4	3200	0		false	0	0	0	0	false				true	wh_main_HUMAN_settlement_major	false	0.0	2	true	0	wh_cam_settlement_capital_nordic	true	0	3500
